"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"5356","Los Angeles Lakers*",49,14,0.778,"—",45,18,114.3,106.9,"2020-4-15"
"5357","Los Angeles Clippers*",44,20,0.688,"5.5",44,20,116.2,109.7,"2020-4-15"
"5358","Denver Nuggets*",43,22,0.662,"7.0",39,26,110.4,107.4,"2020-4-15"
"5359","Utah Jazz*",41,23,0.641,"8.5",38,26,111,107.9,"2020-4-15"
"5360","Houston Rockets*",40,24,0.625,"9.5",39,25,118.1,114.4,"2020-4-15"
"5361","Oklahoma City Thunder*",40,24,0.625,"9.5",37,27,110.8,108.3,"2020-4-15"
"5362","Dallas Mavericks*",40,27,0.597,"11.0",45,22,116.4,110.3,"2020-4-15"
"5363","Memphis Grizzlies",32,33,0.492,"18.0",30,35,112.6,113.7,"2020-4-15"
"5364","Portland Trail Blazers*",29,37,0.439,"21.5",30,36,113.6,115.2,"2020-4-15"
"5365","New Orleans Pelicans",28,36,0.438,"21.5",30,34,116.2,117,"2020-4-15"
"5366","Sacramento Kings",28,36,0.438,"21.5",28,36,109,110.9,"2020-4-15"
"5367","San Antonio Spurs",27,36,0.429,"22.0",28,35,113.2,114.9,"2020-4-15"
"5368","Phoenix Suns",26,39,0.4,"24.0",30,35,112.6,113.9,"2020-4-15"
"5369","Minnesota Timberwolves",19,45,0.297,"30.5",24,40,113.3,117.5,"2020-4-15"
"5370","Golden State Warriors",15,50,0.231,"35.0",16,49,106.3,115,"2020-4-15"
"5371","Milwaukee Bucks*",53,12,0.815,"—",52,13,118.6,107.4,"2020-4-16"
"5372","Toronto Raptors*",46,18,0.719,"6.5",44,20,113,106.5,"2020-4-16"
"5373","Boston Celtics*",43,21,0.672,"9.5",44,20,113,106.8,"2020-4-16"
"5374","Miami Heat*",41,24,0.631,"12.0",39,26,112.2,108.9,"2020-4-16"
"5375","Indiana Pacers*",39,26,0.6,"14.0",37,28,109.3,107.4,"2020-4-16"
"5376","Philadelphia 76ers*",39,26,0.6,"14.0",37,28,109.6,107.4,"2020-4-16"
"5377","Brooklyn Nets*",30,34,0.469,"22.5",31,33,110.8,111.4,"2020-4-16"
"5378","Orlando Magic*",30,35,0.462,"23.0",30,35,106.4,107.3,"2020-4-16"
"5379","Washington Wizards",24,40,0.375,"28.5",24,40,115.6,119.7,"2020-4-16"
"5380","Charlotte Hornets",23,42,0.354,"30.0",19,46,102.9,109.6,"2020-4-16"
"5381","Chicago Bulls",22,43,0.338,"31.0",26,39,106.8,109.9,"2020-4-16"
"5382","New York Knicks",21,45,0.318,"32.5",20,46,105.8,112.3,"2020-4-16"
"5383","Detroit Pistons",20,46,0.303,"33.5",26,40,107.2,110.8,"2020-4-16"
"5384","Atlanta Hawks",20,47,0.299,"34.0",18,49,111.8,119.7,"2020-4-16"
"5385","Cleveland Cavaliers",19,46,0.292,"34.0",18,47,106.9,114.8,"2020-4-16"
"5386","Los Angeles Lakers*",49,14,0.778,"—",45,18,114.3,106.9,"2020-4-16"
"5387","Los Angeles Clippers*",44,20,0.688,"5.5",44,20,116.2,109.7,"2020-4-16"
"5388","Denver Nuggets*",43,22,0.662,"7.0",39,26,110.4,107.4,"2020-4-16"
"5389","Utah Jazz*",41,23,0.641,"8.5",38,26,111,107.9,"2020-4-16"
"5390","Houston Rockets*",40,24,0.625,"9.5",39,25,118.1,114.4,"2020-4-16"
"5391","Oklahoma City Thunder*",40,24,0.625,"9.5",37,27,110.8,108.3,"2020-4-16"
"5392","Dallas Mavericks*",40,27,0.597,"11.0",45,22,116.4,110.3,"2020-4-16"
"5393","Memphis Grizzlies",32,33,0.492,"18.0",30,35,112.6,113.7,"2020-4-16"
"5394","Portland Trail Blazers*",29,37,0.439,"21.5",30,36,113.6,115.2,"2020-4-16"
"5395","New Orleans Pelicans",28,36,0.438,"21.5",30,34,116.2,117,"2020-4-16"
"5396","Sacramento Kings",28,36,0.438,"21.5",28,36,109,110.9,"2020-4-16"
"5397","San Antonio Spurs",27,36,0.429,"22.0",28,35,113.2,114.9,"2020-4-16"
"5398","Phoenix Suns",26,39,0.4,"24.0",30,35,112.6,113.9,"2020-4-16"
"5399","Minnesota Timberwolves",19,45,0.297,"30.5",24,40,113.3,117.5,"2020-4-16"
"5400","Golden State Warriors",15,50,0.231,"35.0",16,49,106.3,115,"2020-4-16"
"5401","Milwaukee Bucks*",53,12,0.815,"—",52,13,118.6,107.4,"2020-4-17"
"5402","Toronto Raptors*",46,18,0.719,"6.5",44,20,113,106.5,"2020-4-17"
"5403","Boston Celtics*",43,21,0.672,"9.5",44,20,113,106.8,"2020-4-17"
"5404","Miami Heat*",41,24,0.631,"12.0",39,26,112.2,108.9,"2020-4-17"
"5405","Indiana Pacers*",39,26,0.6,"14.0",37,28,109.3,107.4,"2020-4-17"
"5406","Philadelphia 76ers*",39,26,0.6,"14.0",37,28,109.6,107.4,"2020-4-17"
"5407","Brooklyn Nets*",30,34,0.469,"22.5",31,33,110.8,111.4,"2020-4-17"
"5408","Orlando Magic*",30,35,0.462,"23.0",30,35,106.4,107.3,"2020-4-17"
"5409","Washington Wizards",24,40,0.375,"28.5",24,40,115.6,119.7,"2020-4-17"
"5410","Charlotte Hornets",23,42,0.354,"30.0",19,46,102.9,109.6,"2020-4-17"
"5411","Chicago Bulls",22,43,0.338,"31.0",26,39,106.8,109.9,"2020-4-17"
"5412","New York Knicks",21,45,0.318,"32.5",20,46,105.8,112.3,"2020-4-17"
"5413","Detroit Pistons",20,46,0.303,"33.5",26,40,107.2,110.8,"2020-4-17"
"5414","Atlanta Hawks",20,47,0.299,"34.0",18,49,111.8,119.7,"2020-4-17"
"5415","Cleveland Cavaliers",19,46,0.292,"34.0",18,47,106.9,114.8,"2020-4-17"
"5416","Los Angeles Lakers*",49,14,0.778,"—",45,18,114.3,106.9,"2020-4-17"
"5417","Los Angeles Clippers*",44,20,0.688,"5.5",44,20,116.2,109.7,"2020-4-17"
"5418","Denver Nuggets*",43,22,0.662,"7.0",39,26,110.4,107.4,"2020-4-17"
"5419","Utah Jazz*",41,23,0.641,"8.5",38,26,111,107.9,"2020-4-17"
"5420","Houston Rockets*",40,24,0.625,"9.5",39,25,118.1,114.4,"2020-4-17"
"5421","Oklahoma City Thunder*",40,24,0.625,"9.5",37,27,110.8,108.3,"2020-4-17"
"5422","Dallas Mavericks*",40,27,0.597,"11.0",45,22,116.4,110.3,"2020-4-17"
"5423","Memphis Grizzlies",32,33,0.492,"18.0",30,35,112.6,113.7,"2020-4-17"
"5424","Portland Trail Blazers*",29,37,0.439,"21.5",30,36,113.6,115.2,"2020-4-17"
"5425","New Orleans Pelicans",28,36,0.438,"21.5",30,34,116.2,117,"2020-4-17"
"5426","Sacramento Kings",28,36,0.438,"21.5",28,36,109,110.9,"2020-4-17"
"5427","San Antonio Spurs",27,36,0.429,"22.0",28,35,113.2,114.9,"2020-4-17"
"5428","Phoenix Suns",26,39,0.4,"24.0",30,35,112.6,113.9,"2020-4-17"
"5429","Minnesota Timberwolves",19,45,0.297,"30.5",24,40,113.3,117.5,"2020-4-17"
"5430","Golden State Warriors",15,50,0.231,"35.0",16,49,106.3,115,"2020-4-17"
"5431","Milwaukee Bucks*",53,12,0.815,"—",52,13,118.6,107.4,"2020-4-18"
"5432","Toronto Raptors*",46,18,0.719,"6.5",44,20,113,106.5,"2020-4-18"
"5433","Boston Celtics*",43,21,0.672,"9.5",44,20,113,106.8,"2020-4-18"
"5434","Miami Heat*",41,24,0.631,"12.0",39,26,112.2,108.9,"2020-4-18"
"5435","Indiana Pacers*",39,26,0.6,"14.0",37,28,109.3,107.4,"2020-4-18"
"5436","Philadelphia 76ers*",39,26,0.6,"14.0",37,28,109.6,107.4,"2020-4-18"
"5437","Brooklyn Nets*",30,34,0.469,"22.5",31,33,110.8,111.4,"2020-4-18"
"5438","Orlando Magic*",30,35,0.462,"23.0",30,35,106.4,107.3,"2020-4-18"
"5439","Washington Wizards",24,40,0.375,"28.5",24,40,115.6,119.7,"2020-4-18"
"5440","Charlotte Hornets",23,42,0.354,"30.0",19,46,102.9,109.6,"2020-4-18"
"5441","Chicago Bulls",22,43,0.338,"31.0",26,39,106.8,109.9,"2020-4-18"
"5442","New York Knicks",21,45,0.318,"32.5",20,46,105.8,112.3,"2020-4-18"
"5443","Detroit Pistons",20,46,0.303,"33.5",26,40,107.2,110.8,"2020-4-18"
"5444","Atlanta Hawks",20,47,0.299,"34.0",18,49,111.8,119.7,"2020-4-18"
"5445","Cleveland Cavaliers",19,46,0.292,"34.0",18,47,106.9,114.8,"2020-4-18"
"5446","Los Angeles Lakers*",49,14,0.778,"—",45,18,114.3,106.9,"2020-4-18"
"5447","Los Angeles Clippers*",44,20,0.688,"5.5",44,20,116.2,109.7,"2020-4-18"
"5448","Denver Nuggets*",43,22,0.662,"7.0",39,26,110.4,107.4,"2020-4-18"
"5449","Utah Jazz*",41,23,0.641,"8.5",38,26,111,107.9,"2020-4-18"
"5450","Houston Rockets*",40,24,0.625,"9.5",39,25,118.1,114.4,"2020-4-18"
"5451","Oklahoma City Thunder*",40,24,0.625,"9.5",37,27,110.8,108.3,"2020-4-18"
"5452","Dallas Mavericks*",40,27,0.597,"11.0",45,22,116.4,110.3,"2020-4-18"
"5453","Memphis Grizzlies",32,33,0.492,"18.0",30,35,112.6,113.7,"2020-4-18"
"5454","Portland Trail Blazers*",29,37,0.439,"21.5",30,36,113.6,115.2,"2020-4-18"
"5455","New Orleans Pelicans",28,36,0.438,"21.5",30,34,116.2,117,"2020-4-18"
"5456","Sacramento Kings",28,36,0.438,"21.5",28,36,109,110.9,"2020-4-18"
"5457","San Antonio Spurs",27,36,0.429,"22.0",28,35,113.2,114.9,"2020-4-18"
"5458","Phoenix Suns",26,39,0.4,"24.0",30,35,112.6,113.9,"2020-4-18"
"5459","Minnesota Timberwolves",19,45,0.297,"30.5",24,40,113.3,117.5,"2020-4-18"
"5460","Golden State Warriors",15,50,0.231,"35.0",16,49,106.3,115,"2020-4-18"
"5461","Milwaukee Bucks*",53,12,0.815,"—",52,13,118.6,107.4,"2020-4-19"
"5462","Toronto Raptors*",46,18,0.719,"6.5",44,20,113,106.5,"2020-4-19"
"5463","Boston Celtics*",43,21,0.672,"9.5",44,20,113,106.8,"2020-4-19"
"5464","Miami Heat*",41,24,0.631,"12.0",39,26,112.2,108.9,"2020-4-19"
"5465","Indiana Pacers*",39,26,0.6,"14.0",37,28,109.3,107.4,"2020-4-19"
"5466","Philadelphia 76ers*",39,26,0.6,"14.0",37,28,109.6,107.4,"2020-4-19"
"5467","Brooklyn Nets*",30,34,0.469,"22.5",31,33,110.8,111.4,"2020-4-19"
"5468","Orlando Magic*",30,35,0.462,"23.0",30,35,106.4,107.3,"2020-4-19"
"5469","Washington Wizards",24,40,0.375,"28.5",24,40,115.6,119.7,"2020-4-19"
"5470","Charlotte Hornets",23,42,0.354,"30.0",19,46,102.9,109.6,"2020-4-19"
"5471","Chicago Bulls",22,43,0.338,"31.0",26,39,106.8,109.9,"2020-4-19"
"5472","New York Knicks",21,45,0.318,"32.5",20,46,105.8,112.3,"2020-4-19"
"5473","Detroit Pistons",20,46,0.303,"33.5",26,40,107.2,110.8,"2020-4-19"
"5474","Atlanta Hawks",20,47,0.299,"34.0",18,49,111.8,119.7,"2020-4-19"
"5475","Cleveland Cavaliers",19,46,0.292,"34.0",18,47,106.9,114.8,"2020-4-19"
"5476","Los Angeles Lakers*",49,14,0.778,"—",45,18,114.3,106.9,"2020-4-19"
"5477","Los Angeles Clippers*",44,20,0.688,"5.5",44,20,116.2,109.7,"2020-4-19"
"5478","Denver Nuggets*",43,22,0.662,"7.0",39,26,110.4,107.4,"2020-4-19"
"5479","Utah Jazz*",41,23,0.641,"8.5",38,26,111,107.9,"2020-4-19"
"5480","Houston Rockets*",40,24,0.625,"9.5",39,25,118.1,114.4,"2020-4-19"
"5481","Oklahoma City Thunder*",40,24,0.625,"9.5",37,27,110.8,108.3,"2020-4-19"
"5482","Dallas Mavericks*",40,27,0.597,"11.0",45,22,116.4,110.3,"2020-4-19"
"5483","Memphis Grizzlies",32,33,0.492,"18.0",30,35,112.6,113.7,"2020-4-19"
"5484","Portland Trail Blazers*",29,37,0.439,"21.5",30,36,113.6,115.2,"2020-4-19"
"5485","New Orleans Pelicans",28,36,0.438,"21.5",30,34,116.2,117,"2020-4-19"
"5486","Sacramento Kings",28,36,0.438,"21.5",28,36,109,110.9,"2020-4-19"
"5487","San Antonio Spurs",27,36,0.429,"22.0",28,35,113.2,114.9,"2020-4-19"
"5488","Phoenix Suns",26,39,0.4,"24.0",30,35,112.6,113.9,"2020-4-19"
"5489","Minnesota Timberwolves",19,45,0.297,"30.5",24,40,113.3,117.5,"2020-4-19"
"5490","Golden State Warriors",15,50,0.231,"35.0",16,49,106.3,115,"2020-4-19"
"5491","Milwaukee Bucks*",53,12,0.815,"—",52,13,118.6,107.4,"2020-4-20"
"5492","Toronto Raptors*",46,18,0.719,"6.5",44,20,113,106.5,"2020-4-20"
"5493","Boston Celtics*",43,21,0.672,"9.5",44,20,113,106.8,"2020-4-20"
"5494","Miami Heat*",41,24,0.631,"12.0",39,26,112.2,108.9,"2020-4-20"
"5495","Indiana Pacers*",39,26,0.6,"14.0",37,28,109.3,107.4,"2020-4-20"
"5496","Philadelphia 76ers*",39,26,0.6,"14.0",37,28,109.6,107.4,"2020-4-20"
"5497","Brooklyn Nets*",30,34,0.469,"22.5",31,33,110.8,111.4,"2020-4-20"
"5498","Orlando Magic*",30,35,0.462,"23.0",30,35,106.4,107.3,"2020-4-20"
"5499","Washington Wizards",24,40,0.375,"28.5",24,40,115.6,119.7,"2020-4-20"
"5500","Charlotte Hornets",23,42,0.354,"30.0",19,46,102.9,109.6,"2020-4-20"
"5501","Chicago Bulls",22,43,0.338,"31.0",26,39,106.8,109.9,"2020-4-20"
"5502","New York Knicks",21,45,0.318,"32.5",20,46,105.8,112.3,"2020-4-20"
"5503","Detroit Pistons",20,46,0.303,"33.5",26,40,107.2,110.8,"2020-4-20"
"5504","Atlanta Hawks",20,47,0.299,"34.0",18,49,111.8,119.7,"2020-4-20"
"5505","Cleveland Cavaliers",19,46,0.292,"34.0",18,47,106.9,114.8,"2020-4-20"
"5506","Los Angeles Lakers*",49,14,0.778,"—",45,18,114.3,106.9,"2020-4-20"
"5507","Los Angeles Clippers*",44,20,0.688,"5.5",44,20,116.2,109.7,"2020-4-20"
"5508","Denver Nuggets*",43,22,0.662,"7.0",39,26,110.4,107.4,"2020-4-20"
"5509","Utah Jazz*",41,23,0.641,"8.5",38,26,111,107.9,"2020-4-20"
"5510","Houston Rockets*",40,24,0.625,"9.5",39,25,118.1,114.4,"2020-4-20"
"5511","Oklahoma City Thunder*",40,24,0.625,"9.5",37,27,110.8,108.3,"2020-4-20"
"5512","Dallas Mavericks*",40,27,0.597,"11.0",45,22,116.4,110.3,"2020-4-20"
"5513","Memphis Grizzlies",32,33,0.492,"18.0",30,35,112.6,113.7,"2020-4-20"
"5514","Portland Trail Blazers*",29,37,0.439,"21.5",30,36,113.6,115.2,"2020-4-20"
"5515","New Orleans Pelicans",28,36,0.438,"21.5",30,34,116.2,117,"2020-4-20"
"5516","Sacramento Kings",28,36,0.438,"21.5",28,36,109,110.9,"2020-4-20"
"5517","San Antonio Spurs",27,36,0.429,"22.0",28,35,113.2,114.9,"2020-4-20"
"5518","Phoenix Suns",26,39,0.4,"24.0",30,35,112.6,113.9,"2020-4-20"
"5519","Minnesota Timberwolves",19,45,0.297,"30.5",24,40,113.3,117.5,"2020-4-20"
"5520","Golden State Warriors",15,50,0.231,"35.0",16,49,106.3,115,"2020-4-20"
"5521","Milwaukee Bucks*",53,12,0.815,"—",52,13,118.6,107.4,"2020-4-21"
"5522","Toronto Raptors*",46,18,0.719,"6.5",44,20,113,106.5,"2020-4-21"
"5523","Boston Celtics*",43,21,0.672,"9.5",44,20,113,106.8,"2020-4-21"
"5524","Miami Heat*",41,24,0.631,"12.0",39,26,112.2,108.9,"2020-4-21"
"5525","Indiana Pacers*",39,26,0.6,"14.0",37,28,109.3,107.4,"2020-4-21"
"5526","Philadelphia 76ers*",39,26,0.6,"14.0",37,28,109.6,107.4,"2020-4-21"
"5527","Brooklyn Nets*",30,34,0.469,"22.5",31,33,110.8,111.4,"2020-4-21"
"5528","Orlando Magic*",30,35,0.462,"23.0",30,35,106.4,107.3,"2020-4-21"
"5529","Washington Wizards",24,40,0.375,"28.5",24,40,115.6,119.7,"2020-4-21"
"5530","Charlotte Hornets",23,42,0.354,"30.0",19,46,102.9,109.6,"2020-4-21"
"5531","Chicago Bulls",22,43,0.338,"31.0",26,39,106.8,109.9,"2020-4-21"
"5532","New York Knicks",21,45,0.318,"32.5",20,46,105.8,112.3,"2020-4-21"
"5533","Detroit Pistons",20,46,0.303,"33.5",26,40,107.2,110.8,"2020-4-21"
"5534","Atlanta Hawks",20,47,0.299,"34.0",18,49,111.8,119.7,"2020-4-21"
"5535","Cleveland Cavaliers",19,46,0.292,"34.0",18,47,106.9,114.8,"2020-4-21"
"5536","Los Angeles Lakers*",49,14,0.778,"—",45,18,114.3,106.9,"2020-4-21"
"5537","Los Angeles Clippers*",44,20,0.688,"5.5",44,20,116.2,109.7,"2020-4-21"
"5538","Denver Nuggets*",43,22,0.662,"7.0",39,26,110.4,107.4,"2020-4-21"
"5539","Utah Jazz*",41,23,0.641,"8.5",38,26,111,107.9,"2020-4-21"
"5540","Houston Rockets*",40,24,0.625,"9.5",39,25,118.1,114.4,"2020-4-21"
"5541","Oklahoma City Thunder*",40,24,0.625,"9.5",37,27,110.8,108.3,"2020-4-21"
"5542","Dallas Mavericks*",40,27,0.597,"11.0",45,22,116.4,110.3,"2020-4-21"
"5543","Memphis Grizzlies",32,33,0.492,"18.0",30,35,112.6,113.7,"2020-4-21"
"5544","Portland Trail Blazers*",29,37,0.439,"21.5",30,36,113.6,115.2,"2020-4-21"
"5545","New Orleans Pelicans",28,36,0.438,"21.5",30,34,116.2,117,"2020-4-21"
"5546","Sacramento Kings",28,36,0.438,"21.5",28,36,109,110.9,"2020-4-21"
"5547","San Antonio Spurs",27,36,0.429,"22.0",28,35,113.2,114.9,"2020-4-21"
"5548","Phoenix Suns",26,39,0.4,"24.0",30,35,112.6,113.9,"2020-4-21"
"5549","Minnesota Timberwolves",19,45,0.297,"30.5",24,40,113.3,117.5,"2020-4-21"
"5550","Golden State Warriors",15,50,0.231,"35.0",16,49,106.3,115,"2020-4-21"
"5551","Milwaukee Bucks*",53,12,0.815,"—",52,13,118.6,107.4,"2020-4-22"
"5552","Toronto Raptors*",46,18,0.719,"6.5",44,20,113,106.5,"2020-4-22"
"5553","Boston Celtics*",43,21,0.672,"9.5",44,20,113,106.8,"2020-4-22"
"5554","Miami Heat*",41,24,0.631,"12.0",39,26,112.2,108.9,"2020-4-22"
"5555","Indiana Pacers*",39,26,0.6,"14.0",37,28,109.3,107.4,"2020-4-22"
"5556","Philadelphia 76ers*",39,26,0.6,"14.0",37,28,109.6,107.4,"2020-4-22"
"5557","Brooklyn Nets*",30,34,0.469,"22.5",31,33,110.8,111.4,"2020-4-22"
"5558","Orlando Magic*",30,35,0.462,"23.0",30,35,106.4,107.3,"2020-4-22"
"5559","Washington Wizards",24,40,0.375,"28.5",24,40,115.6,119.7,"2020-4-22"
"5560","Charlotte Hornets",23,42,0.354,"30.0",19,46,102.9,109.6,"2020-4-22"
"5561","Chicago Bulls",22,43,0.338,"31.0",26,39,106.8,109.9,"2020-4-22"
"5562","New York Knicks",21,45,0.318,"32.5",20,46,105.8,112.3,"2020-4-22"
"5563","Detroit Pistons",20,46,0.303,"33.5",26,40,107.2,110.8,"2020-4-22"
"5564","Atlanta Hawks",20,47,0.299,"34.0",18,49,111.8,119.7,"2020-4-22"
"5565","Cleveland Cavaliers",19,46,0.292,"34.0",18,47,106.9,114.8,"2020-4-22"
"5566","Los Angeles Lakers*",49,14,0.778,"—",45,18,114.3,106.9,"2020-4-22"
"5567","Los Angeles Clippers*",44,20,0.688,"5.5",44,20,116.2,109.7,"2020-4-22"
"5568","Denver Nuggets*",43,22,0.662,"7.0",39,26,110.4,107.4,"2020-4-22"
"5569","Utah Jazz*",41,23,0.641,"8.5",38,26,111,107.9,"2020-4-22"
"5570","Houston Rockets*",40,24,0.625,"9.5",39,25,118.1,114.4,"2020-4-22"
"5571","Oklahoma City Thunder*",40,24,0.625,"9.5",37,27,110.8,108.3,"2020-4-22"
"5572","Dallas Mavericks*",40,27,0.597,"11.0",45,22,116.4,110.3,"2020-4-22"
"5573","Memphis Grizzlies",32,33,0.492,"18.0",30,35,112.6,113.7,"2020-4-22"
"5574","Portland Trail Blazers*",29,37,0.439,"21.5",30,36,113.6,115.2,"2020-4-22"
"5575","New Orleans Pelicans",28,36,0.438,"21.5",30,34,116.2,117,"2020-4-22"
"5576","Sacramento Kings",28,36,0.438,"21.5",28,36,109,110.9,"2020-4-22"
"5577","San Antonio Spurs",27,36,0.429,"22.0",28,35,113.2,114.9,"2020-4-22"
"5578","Phoenix Suns",26,39,0.4,"24.0",30,35,112.6,113.9,"2020-4-22"
"5579","Minnesota Timberwolves",19,45,0.297,"30.5",24,40,113.3,117.5,"2020-4-22"
"5580","Golden State Warriors",15,50,0.231,"35.0",16,49,106.3,115,"2020-4-22"
"5581","Milwaukee Bucks*",53,12,0.815,"—",52,13,118.6,107.4,"2020-4-23"
"5582","Toronto Raptors*",46,18,0.719,"6.5",44,20,113,106.5,"2020-4-23"
"5583","Boston Celtics*",43,21,0.672,"9.5",44,20,113,106.8,"2020-4-23"
"5584","Miami Heat*",41,24,0.631,"12.0",39,26,112.2,108.9,"2020-4-23"
"5585","Indiana Pacers*",39,26,0.6,"14.0",37,28,109.3,107.4,"2020-4-23"
"5586","Philadelphia 76ers*",39,26,0.6,"14.0",37,28,109.6,107.4,"2020-4-23"
"5587","Brooklyn Nets*",30,34,0.469,"22.5",31,33,110.8,111.4,"2020-4-23"
"5588","Orlando Magic*",30,35,0.462,"23.0",30,35,106.4,107.3,"2020-4-23"
"5589","Washington Wizards",24,40,0.375,"28.5",24,40,115.6,119.7,"2020-4-23"
"5590","Charlotte Hornets",23,42,0.354,"30.0",19,46,102.9,109.6,"2020-4-23"
"5591","Chicago Bulls",22,43,0.338,"31.0",26,39,106.8,109.9,"2020-4-23"
"5592","New York Knicks",21,45,0.318,"32.5",20,46,105.8,112.3,"2020-4-23"
"5593","Detroit Pistons",20,46,0.303,"33.5",26,40,107.2,110.8,"2020-4-23"
"5594","Atlanta Hawks",20,47,0.299,"34.0",18,49,111.8,119.7,"2020-4-23"
"5595","Cleveland Cavaliers",19,46,0.292,"34.0",18,47,106.9,114.8,"2020-4-23"
"5596","Los Angeles Lakers*",49,14,0.778,"—",45,18,114.3,106.9,"2020-4-23"
"5597","Los Angeles Clippers*",44,20,0.688,"5.5",44,20,116.2,109.7,"2020-4-23"
"5598","Denver Nuggets*",43,22,0.662,"7.0",39,26,110.4,107.4,"2020-4-23"
"5599","Utah Jazz*",41,23,0.641,"8.5",38,26,111,107.9,"2020-4-23"
"5600","Houston Rockets*",40,24,0.625,"9.5",39,25,118.1,114.4,"2020-4-23"
"5601","Oklahoma City Thunder*",40,24,0.625,"9.5",37,27,110.8,108.3,"2020-4-23"
"5602","Dallas Mavericks*",40,27,0.597,"11.0",45,22,116.4,110.3,"2020-4-23"
"5603","Memphis Grizzlies",32,33,0.492,"18.0",30,35,112.6,113.7,"2020-4-23"
"5604","Portland Trail Blazers*",29,37,0.439,"21.5",30,36,113.6,115.2,"2020-4-23"
"5605","New Orleans Pelicans",28,36,0.438,"21.5",30,34,116.2,117,"2020-4-23"
"5606","Sacramento Kings",28,36,0.438,"21.5",28,36,109,110.9,"2020-4-23"
"5607","San Antonio Spurs",27,36,0.429,"22.0",28,35,113.2,114.9,"2020-4-23"
"5608","Phoenix Suns",26,39,0.4,"24.0",30,35,112.6,113.9,"2020-4-23"
"5609","Minnesota Timberwolves",19,45,0.297,"30.5",24,40,113.3,117.5,"2020-4-23"
"5610","Golden State Warriors",15,50,0.231,"35.0",16,49,106.3,115,"2020-4-23"
"5611","Milwaukee Bucks*",53,12,0.815,"—",52,13,118.6,107.4,"2020-4-24"
"5612","Toronto Raptors*",46,18,0.719,"6.5",44,20,113,106.5,"2020-4-24"
"5613","Boston Celtics*",43,21,0.672,"9.5",44,20,113,106.8,"2020-4-24"
"5614","Miami Heat*",41,24,0.631,"12.0",39,26,112.2,108.9,"2020-4-24"
"5615","Indiana Pacers*",39,26,0.6,"14.0",37,28,109.3,107.4,"2020-4-24"
"5616","Philadelphia 76ers*",39,26,0.6,"14.0",37,28,109.6,107.4,"2020-4-24"
"5617","Brooklyn Nets*",30,34,0.469,"22.5",31,33,110.8,111.4,"2020-4-24"
"5618","Orlando Magic*",30,35,0.462,"23.0",30,35,106.4,107.3,"2020-4-24"
"5619","Washington Wizards",24,40,0.375,"28.5",24,40,115.6,119.7,"2020-4-24"
"5620","Charlotte Hornets",23,42,0.354,"30.0",19,46,102.9,109.6,"2020-4-24"
"5621","Chicago Bulls",22,43,0.338,"31.0",26,39,106.8,109.9,"2020-4-24"
"5622","New York Knicks",21,45,0.318,"32.5",20,46,105.8,112.3,"2020-4-24"
"5623","Detroit Pistons",20,46,0.303,"33.5",26,40,107.2,110.8,"2020-4-24"
"5624","Atlanta Hawks",20,47,0.299,"34.0",18,49,111.8,119.7,"2020-4-24"
"5625","Cleveland Cavaliers",19,46,0.292,"34.0",18,47,106.9,114.8,"2020-4-24"
"5626","Los Angeles Lakers*",49,14,0.778,"—",45,18,114.3,106.9,"2020-4-24"
"5627","Los Angeles Clippers*",44,20,0.688,"5.5",44,20,116.2,109.7,"2020-4-24"
"5628","Denver Nuggets*",43,22,0.662,"7.0",39,26,110.4,107.4,"2020-4-24"
"5629","Utah Jazz*",41,23,0.641,"8.5",38,26,111,107.9,"2020-4-24"
"5630","Houston Rockets*",40,24,0.625,"9.5",39,25,118.1,114.4,"2020-4-24"
"5631","Oklahoma City Thunder*",40,24,0.625,"9.5",37,27,110.8,108.3,"2020-4-24"
"5632","Dallas Mavericks*",40,27,0.597,"11.0",45,22,116.4,110.3,"2020-4-24"
"5633","Memphis Grizzlies",32,33,0.492,"18.0",30,35,112.6,113.7,"2020-4-24"
"5634","Portland Trail Blazers*",29,37,0.439,"21.5",30,36,113.6,115.2,"2020-4-24"
"5635","New Orleans Pelicans",28,36,0.438,"21.5",30,34,116.2,117,"2020-4-24"
"5636","Sacramento Kings",28,36,0.438,"21.5",28,36,109,110.9,"2020-4-24"
"5637","San Antonio Spurs",27,36,0.429,"22.0",28,35,113.2,114.9,"2020-4-24"
"5638","Phoenix Suns",26,39,0.4,"24.0",30,35,112.6,113.9,"2020-4-24"
"5639","Minnesota Timberwolves",19,45,0.297,"30.5",24,40,113.3,117.5,"2020-4-24"
"5640","Golden State Warriors",15,50,0.231,"35.0",16,49,106.3,115,"2020-4-24"
"5641","Milwaukee Bucks*",53,12,0.815,"—",52,13,118.6,107.4,"2020-4-25"
"5642","Toronto Raptors*",46,18,0.719,"6.5",44,20,113,106.5,"2020-4-25"
"5643","Boston Celtics*",43,21,0.672,"9.5",44,20,113,106.8,"2020-4-25"
"5644","Miami Heat*",41,24,0.631,"12.0",39,26,112.2,108.9,"2020-4-25"
"5645","Indiana Pacers*",39,26,0.6,"14.0",37,28,109.3,107.4,"2020-4-25"
"5646","Philadelphia 76ers*",39,26,0.6,"14.0",37,28,109.6,107.4,"2020-4-25"
"5647","Brooklyn Nets*",30,34,0.469,"22.5",31,33,110.8,111.4,"2020-4-25"
"5648","Orlando Magic*",30,35,0.462,"23.0",30,35,106.4,107.3,"2020-4-25"
