game_id,player,season,date,team,opponent,location,city,w_l,route,distance,tz,flight_time,team_rest,player_rest,games_played,mins,pts,shift_hrs,fgm,fga,pct_fg,fg3m,fg3a,pct_fg3,pct_ft,fg2m,fg2a,pct_fg2,ftm,fta,oreb,dreb,treb,ast,stl,blk,tov,pf,plusminus,b2b,b2b_1st,b2b_2nd,x3in4,x4in5,x5in7,traveling_west,traveling_east,pctEFG,pctTS,pctUSG,ortg,drtg,netrtg,pacePer40PACE_PER40,ratioPIE,avg_PIE,PIE_above_season_avg,extra_rest,type_of_rest
21700550,Kawhi Leonard,2017-18,2018-01-02,San Antonio Spurs,New York Knicks,Away,New York,W,Detroit - New York,488,America/New_York,~1.08 hours,2,2,7,31,25,0,8,20,0.4,3,8,0.375,0.857,5,12,0.4166666666666667,6,7,2,6,8,4,4,0,3,3,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.475,0.542,0.366,108.2,100,8.2,80.57,0.184,0.18866666666666668,-0.00466666666666668,0,no load manage
21700573,Kawhi Leonard,2017-18,2018-01-05,San Antonio Spurs,Phoenix Suns,Home,San Antonio,W,Philadelphia - San Antonio,1509,America/Chicago,~3.35 hours,1,2,8,29,21,-1,9,19,0.474,1,6,0.16666666666666666,0.5,8,13,0.6153846153846154,2,4,1,2,3,3,4,3,1,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.5,0.506,0.328,95.1,86.9,8.2,85.56,0.202,0.18866666666666668,0.013333333333333336,1,sit out one game
21700633,Kawhi Leonard,2017-18,2018-01-13,San Antonio Spurs,Denver Nuggets,Home,San Antonio,W,Los Angeles - San Antonio,1210,America/Chicago,~2.69 hours,1,7,9,28,19,2,5,8,0.625,0,1,0,0.818,5,7,0.7142857142857143,9,11,0,8,8,4,4,1,3,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.625,0.74,0.263,127.8,98.2,29.5,78.05,0.228,0.18866666666666668,0.03933333333333333,6,minor injury rest
21800008,Kawhi Leonard,2018-19,2018-10-17,Toronto Raptors,Cleveland Cavaliers,Home,Toronto,W,No Travel,0,America/Toronto,-,4,4,1,37,24,0,9,22,0.409,1,3,0.3333333333333333,0.833,8,19,0.42105263157894735,5,6,1,11,12,2,0,0,2,3,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.432,0.487,0.302,124.1,106.3,17.8,85.38,0.128,0.17251666666666668,-0.04451666666666668,0,no load manage
21800019,Kawhi Leonard,2018-19,2018-10-19,Toronto Raptors,Boston Celtics,Home,Toronto,W,No Travel,0,America/Toronto,-,1,1,2,36,31,0,10,25,0.4,2,5,0.4,1,8,20,0.4,9,9,2,8,10,3,1,0,3,1,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.44,0.535,0.376,130.1,111.4,18.7,79.74,0.16,0.17251666666666668,-0.012516666666666676,0,no load manage
21800041,Kawhi Leonard,2018-19,2018-10-22,Toronto Raptors,Charlotte Hornets,Home,Toronto,W,Washington - Toronto,350,America/Toronto,~55 minutes,1,2,3,31,22,0,9,14,0.643,4,7,0.5714285714285714,NA,5,7,0.7142857142857143,0,0,0,4,4,3,2,0,1,2,27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.786,0.786,0.221,129.2,90.5,38.8,82.4,0.164,0.17251666666666668,-0.008516666666666672,1,sit out one game
21800055,Kawhi Leonard,2018-19,2018-10-24,Toronto Raptors,Minnesota Timberwolves,Home,Toronto,W,No Travel,0,America/Toronto,-,1,1,4,35,35,0,15,23,0.652,2,4,0.5,0.75,13,19,0.6842105263157895,3,4,1,4,5,2,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.696,0.707,0.341,112.3,106.7,5.7,83.62,0.21,0.17251666666666668,0.03748333333333331,0,no load manage
21800069,Kawhi Leonard,2018-19,2018-10-26,Toronto Raptors,Dallas Mavericks,Home,Toronto,W,No Travel,0,America/Toronto,-,1,1,5,35,21,0,7,16,0.438,1,3,0.3333333333333333,1,6,13,0.46153846153846156,6,6,1,8,9,5,3,1,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.469,0.563,0.229,108,101.3,6.7,86.62,0.209,0.17251666666666668,0.03648333333333331,0,no load manage
21800100,Kawhi Leonard,2018-19,2018-10-30,Toronto Raptors,Philadelphia 76ers,Home,Toronto,W,Milwaukee - Toronto,434,America/Toronto,~57.87 minutes,0,3,6,34,31,1,10,19,0.526,2,5,0.4,0.9,8,14,0.5714285714285714,9,10,1,6,7,4,4,0,0,4,11,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.579,0.662,0.274,122.4,106.5,15.9,90.48,0.217,0.17251666666666668,0.04448333333333332,3,couple extra days rest
21800123,Kawhi Leonard,2018-19,2018-11-02,Toronto Raptors,Phoenix Suns,Away,Phoenix,W,Toronto - Phoenix,1884,America/Phoenix,~4.19 hours,2,2,7,30,19,-2,7,14,0.5,1,2,0.5,0.667,6,12,0.5,4,6,2,4,6,5,2,1,2,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.536,0.571,0.265,106.5,98.4,8,84.22,0.182,0.17251666666666668,0.009483333333333316,0,no load manage
21800161,Kawhi Leonard,2018-19,2018-11-07,Toronto Raptors,Sacramento Kings,Away,Sacramento,W,Salt Lake City - Sacramento,530,America/Los_Angeles,~1.18 hours,1,4,8,31,25,-1,7,17,0.412,2,5,0.4,1,5,12,0.4166666666666667,9,9,2,9,11,2,0,0,5,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.471,0.596,0.309,104.2,105.7,-1.5,89.86,0.171,0.17251666666666668,-0.0015166666666666662,3,couple extra days rest
21800174,Kawhi Leonard,2018-19,2018-11-10,Toronto Raptors,New York Knicks,Home,Toronto,W,Sacramento - Toronto,2196,America/Toronto,~4.88 hours,2,2,9,23,12,3,2,7,0.286,0,2,0,0.8,2,5,0.4,8,10,2,5,7,3,1,0,3,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.286,0.526,0.283,122.9,104.1,18.8,83.44,0.123,0.17251666666666668,-0.04951666666666668,0,no load manage
21800192,Kawhi Leonard,2018-19,2018-11-12,Toronto Raptors,New Orleans Pelicans,Home,Toronto,L,No Travel,0,America/Toronto,-,1,1,10,34,20,0,7,20,0.35,1,6,0.16666666666666666,1,6,14,0.42857142857142855,5,5,2,4,6,2,1,1,1,2,-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.375,0.45,0.275,114.7,136.8,-22.1,80.51,0.079,0.17251666666666668,-0.09351666666666668,0,no load manage
21800206,Kawhi Leonard,2018-19,2018-11-14,Toronto Raptors,Detroit Pistons,Home,Toronto,L,No Travel,0,America/Toronto,-,1,1,11,35,26,0,10,18,0.556,0,2,0,0.75,10,16,0.625,6,8,0,9,9,4,3,0,6,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.556,0.604,0.317,106.7,105.3,1.3,86.37,0.191,0.17251666666666668,0.018483333333333324,0,no load manage
21800216,Kawhi Leonard,2018-19,2018-11-16,Toronto Raptors,Boston Celtics,Away,Boston,L,Toronto - Boston,432,America/New_York,~57.6 minutes,1,1,12,43,31,0,11,25,0.44,0,3,0,0.818,11,22,0.5,9,11,2,13,15,4,3,0,2,0,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.44,0.519,0.317,107.7,103.3,4.4,85.57,0.203,0.17251666666666668,0.030483333333333335,0,no load manage
21800248,Kawhi Leonard,2018-19,2018-11-20,Toronto Raptors,Orlando Magic,Away,Orlando,W,Chicago - Orlando,988,America/New_York,~2.2 hours,2,3,13,30,18,1,8,16,0.5,1,3,0.3333333333333333,0.333,7,13,0.5384615384615384,1,3,1,5,6,2,1,0,2,3,-3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.531,0.52,0.271,103.2,108.1,-4.8,81.94,0.092,0.17251666666666668,-0.08051666666666668,1,sit out one game
21800271,Kawhi Leonard,2018-19,2018-11-23,Toronto Raptors,Washington Wizards,Home,Toronto,W,Atlanta - Toronto,735,America/Toronto,~1.63 hours,1,2,14,30,27,0,12,22,0.545,1,4,0.25,0.667,11,18,0.6111111111111112,2,3,2,8,10,2,2,0,1,0,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.568,0.579,0.316,128.4,107.5,20.9,88.4,0.192,0.17251666666666668,0.019483333333333325,1,sit out one game
21800290,Kawhi Leonard,2018-19,2018-11-25,Toronto Raptors,Miami Heat,Home,Toronto,W,No Travel,0,America/Toronto,-,1,1,15,36,29,0,8,20,0.4,3,8,0.375,0.833,5,12,0.4166666666666667,10,12,0,10,10,2,1,2,1,2,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.475,0.574,0.31,125.6,97.4,28.2,85.2,0.183,0.17251666666666668,0.010483333333333317,0,no load manage
21800303,Kawhi Leonard,2018-19,2018-11-27,Toronto Raptors,Memphis Grizzlies,Away,Memphis,W,Toronto - Memphis,818,America/Chicago,~1.82 hours,1,1,16,37,17,-1,5,11,0.455,1,4,0.25,0.667,4,7,0.5714285714285714,6,9,0,10,10,5,2,1,1,2,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.5,0.568,0.213,128.2,111.3,16.9,77.35,0.149,0.17251666666666668,-0.023516666666666686,0,no load manage
21800316,Kawhi Leonard,2018-19,2018-11-29,Toronto Raptors,Golden State Warriors,Home,Toronto,W,Memphis - Toronto,818,America/Toronto,~1.82 hours,1,1,17,44,37,1,14,24,0.583,3,6,0.5,1,11,18,0.6111111111111112,6,6,2,6,8,3,1,1,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.646,0.694,0.289,127.3,123.9,3.4,79.82,0.166,0.17251666666666668,-0.006516666666666671,0,no load manage
21800332,Kawhi Leonard,2018-19,2018-12-01,Toronto Raptors,Cleveland Cavaliers,Away,Cleveland,W,Toronto - Cleveland,190,America/New_York,~55 minutes,1,1,18,37,34,0,11,21,0.524,3,9,0.3333333333333333,1,8,12,0.6666666666666666,9,9,1,8,9,2,1,2,1,2,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.595,0.681,0.321,126.4,87.5,38.9,78.19,0.271,0.17251666666666668,0.09848333333333334,0,no load manage
21800347,Kawhi Leonard,2018-19,2018-12-03,Toronto Raptors,Denver Nuggets,Home,Toronto,L,Cleveland - Toronto,190,America/Toronto,~55 minutes,1,1,19,35,27,0,10,19,0.526,1,7,0.14285714285714285,1,9,12,0.75,6,6,2,6,8,2,0,0,3,2,-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.553,0.624,0.316,100,117.3,-17.3,86.83,0.139,0.17251666666666668,-0.03351666666666667,0,no load manage
21800359,Kawhi Leonard,2018-19,2018-12-05,Toronto Raptors,Philadelphia 76ers,Home,Toronto,W,No Travel,0,America/Toronto,-,1,1,20,35,36,0,13,24,0.542,5,6,0.8333333333333334,0.833,8,18,0.4444444444444444,5,6,1,8,9,1,5,1,2,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.646,0.676,0.315,106.4,105.3,1.1,87.15,0.239,0.17251666666666668,0.06648333333333331,0,no load manage
21800371,Kawhi Leonard,2018-19,2018-12-07,Toronto Raptors,Brooklyn Nets,Away,New York,L,Toronto - New York,346,America/New_York,~55 minutes,1,1,21,38,32,0,10,21,0.476,5,6,0.8333333333333334,0.875,5,15,0.3333333333333333,7,8,0,3,3,4,4,1,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.595,0.653,0.333,103.9,103.9,0,81.81,0.188,0.17251666666666668,0.015483333333333321,0,no load manage
21800388,Kawhi Leonard,2018-19,2018-12-09,Toronto Raptors,Milwaukee Bucks,Home,Toronto,L,New York - Toronto,346,America/Toronto,~55 minutes,1,1,22,37,20,0,8,18,0.444,1,5,0.2,1,7,13,0.5384615384615384,3,3,3,5,8,4,2,2,1,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.472,0.518,0.238,116.4,105.6,10.8,76.83,0.146,0.17251666666666668,-0.02651666666666669,0,no load manage
21800427,Kawhi Leonard,2018-19,2018-12-14,Toronto Raptors,Portland Trail Blazers,Away,Portland,L,San Francisco - Portland,537,America/Los_Angeles,~1.19 hours,1,4,23,38,28,0,8,17,0.471,4,7,0.5714285714285714,0.8,4,10,0.4,8,10,1,5,6,4,1,0,3,5,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.588,0.654,0.294,122.8,124.1,-1.3,83.38,0.108,0.17251666666666668,-0.06451666666666668,3,couple extra days rest
21800442,Kawhi Leonard,2018-19,2018-12-16,Toronto Raptors,Denver Nuggets,Away,Denver,L,Portland - Denver,986,America/Denver,~2.19 hours,1,1,24,38,29,1,12,21,0.571,1,6,0.16666666666666666,1,11,15,0.7333333333333333,4,4,2,12,14,4,0,0,4,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.595,0.637,0.321,105.6,102.8,2.7,74.51,0.257,0.17251666666666668,0.08448333333333333,0,no load manage
21800459,Kawhi Leonard,2018-19,2018-12-19,Toronto Raptors,Indiana Pacers,Home,Toronto,W,Denver - Toronto,1337,America/Toronto,~2.97 hours,2,2,25,39,28,2,11,23,0.478,0,3,0,0.667,11,20,0.55,6,9,0,10,10,6,4,0,2,3,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.478,0.519,0.312,98.8,93.5,5.2,81,0.217,0.17251666666666668,0.04448333333333332,0,no load manage
21800470,Kawhi Leonard,2018-19,2018-12-21,Toronto Raptors,Cleveland Cavaliers,Home,Toronto,W,No Travel,0,America/Toronto,-,1,1,26,32,37,0,12,16,0.75,2,4,0.5,0.917,10,12,0.8333333333333334,11,12,2,4,6,1,1,0,1,1,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.813,0.869,0.284,137.5,118.5,19,79.92,0.252,0.17251666666666668,0.07948333333333332,0,no load manage
21800506,Kawhi Leonard,2018-19,2018-12-26,Toronto Raptors,Miami Heat,Away,Miami,W,Toronto - Miami,1236,America/New_York,~2.75 hours,3,4,27,35,30,0,9,20,0.45,2,5,0.4,0.909,7,15,0.4666666666666667,10,11,3,5,8,2,2,0,2,0,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,0.604,0.342,115.7,117.1,-1.4,79.58,0.166,0.17251666666666668,-0.006516666666666671,1,sit out one game
21800519,Kawhi Leonard,2018-19,2018-12-28,Toronto Raptors,Orlando Magic,Away,Orlando,L,Miami - Orlando,201,America/New_York,~55 minutes,1,1,28,29,21,0,7,19,0.368,2,5,0.4,1,5,14,0.35714285714285715,5,5,2,4,6,1,0,1,1,0,-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.421,0.495,0.306,79,124.6,-45.6,83.55,0.151,0.17251666666666668,-0.021516666666666684,0,no load manage
21800538,Kawhi Leonard,2018-19,2018-12-30,Toronto Raptors,Chicago Bulls,Home,Toronto,W,Orlando - Toronto,1053,America/Toronto,~2.34 hours,1,1,29,34,27,0,8,22,0.364,1,6,0.16666666666666666,0.909,7,16,0.4375,10,11,1,8,9,0,0,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.386,0.503,0.345,98.6,97.2,1.4,82.6,0.167,0.17251666666666668,-0.00551666666666667,0,no load manage
21800549,Kawhi Leonard,2018-19,2019-01-01,Toronto Raptors,Utah Jazz,Home,Toronto,W,No Travel,0,America/Toronto,-,1,1,30,35,45,0,16,22,0.727,0,3,0,0.765,16,19,0.8421052631578947,13,17,0,6,6,1,0,0,2,2,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.727,0.763,0.388,128.8,119.4,9.3,81.86,0.244,0.17251666666666668,0.07148333333333332,0,no load manage
21800563,Kawhi Leonard,2018-19,2019-01-03,Toronto Raptors,San Antonio Spurs,Away,San Antonio,L,Toronto - San Antonio,1439,America/Chicago,~3.2 hours,1,1,31,33,21,-1,8,13,0.615,0,2,0,0.714,8,11,0.7272727272727273,5,7,0,1,1,5,2,0,3,2,-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.615,0.653,0.264,97,127.9,-30.9,82.36,0.113,0.17251666666666668,-0.059516666666666676,0,no load manage
21800580,Kawhi Leonard,2018-19,2019-01-05,Toronto Raptors,Milwaukee Bucks,Away,Milwaukee,W,San Antonio - Milwaukee,1107,America/Chicago,~2.46 hours,1,1,32,38,30,0,8,16,0.5,2,3,0.6666666666666666,0.8,6,13,0.46153846153846156,12,15,0,7,7,6,5,0,2,1,21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.563,0.664,0.286,141.8,113.8,28,83.65,0.167,0.17251666666666668,-0.00551666666666667,0,no load manage
21800602,Kawhi Leonard,2018-19,2019-01-08,Toronto Raptors,Atlanta Hawks,Home,Toronto,W,No Travel,0,America/Toronto,-,1,2,33,35,31,0,11,18,0.611,3,6,0.5,0.857,8,12,0.6666666666666666,6,7,1,3,4,6,6,1,1,2,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.694,0.735,0.268,107.9,96,11.9,86.41,0.261,0.17251666666666668,0.08848333333333333,1,sit out one game
21800624,Kawhi Leonard,2018-19,2019-01-11,Toronto Raptors,Brooklyn Nets,Home,Toronto,W,No Travel,0,America/Toronto,-,2,2,34,27,20,0,9,18,0.5,2,5,0.4,0,7,13,0.5384615384615384,0,1,4,7,11,4,1,0,2,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.556,0.542,0.286,122.6,85.2,37.3,91.91,0.179,0.17251666666666668,0.006483333333333313,0,no load manage
21800639,Kawhi Leonard,2018-19,2019-01-13,Toronto Raptors,Washington Wizards,Away,Washington,W,Toronto - Washington,350,America/New_York,~55 minutes,1,1,35,45,41,0,15,29,0.517,3,6,0.5,0.889,12,23,0.5217391304347826,8,9,6,5,11,5,3,2,3,3,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.569,0.622,0.313,107.2,110.5,-3.3,85.36,0.213,0.17251666666666668,0.040483333333333316,0,no load manage
21800658,Kawhi Leonard,2018-19,2019-01-16,Toronto Raptors,Boston Celtics,Away,Boston,L,Washington - Boston,394,America/New_York,~55 minutes,2,2,36,36,33,0,10,19,0.526,2,8,0.25,1,8,11,0.7272727272727273,11,11,0,4,4,2,4,0,1,0,-3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.579,0.692,0.27,120.5,126,-5.5,85.09,0.179,0.17251666666666668,0.006483333333333313,0,no load manage
21800724,Kawhi Leonard,2018-19,2019-01-25,Toronto Raptors,Houston Rockets,Away,Houston,L,Indianapolis - Houston,867,America/Chicago,~1.93 hours,1,8,37,39,32,-1,11,19,0.579,3,6,0.5,1,8,13,0.6153846153846154,7,7,1,6,7,5,2,0,6,2,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.658,0.725,0.275,126.2,120.2,6,86.56,0.169,0.17251666666666668,-0.003516666666666668,7,minor injury rest
21800739,Kawhi Leonard,2018-19,2019-01-27,Toronto Raptors,Dallas Mavericks,Away,Dallas,W,Houston - Dallas,224,America/Chicago,~55 minutes,1,1,38,35,33,0,10,23,0.435,3,8,0.375,0.909,7,15,0.4666666666666667,10,11,1,9,10,3,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,0.593,0.338,115.5,115.5,0,81.61,0.232,0.17251666666666668,0.05948333333333333,0,no load manage
21800766,Kawhi Leonard,2018-19,2019-01-31,Toronto Raptors,Milwaukee Bucks,Home,Toronto,L,Dallas - Toronto,1202,America/Toronto,~2.67 hours,3,3,39,35,16,1,7,20,0.35,0,2,0,0.667,7,18,0.3888888888888889,2,3,2,6,8,2,3,0,1,2,-8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.35,0.375,0.265,89,98.6,-9.6,83.84,0.096,0.17251666666666668,-0.07651666666666668,0,no load manage
21800789,Kawhi Leonard,2018-19,2019-02-03,Toronto Raptors,Los Angeles Clippers,Home,Toronto,W,No Travel,0,America/Toronto,-,2,2,40,26,18,0,6,12,0.5,3,5,0.6,1,3,7,0.42857142857142855,3,3,1,4,5,2,0,0,2,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.625,0.676,0.224,123.2,108.9,14.3,85.01,0.153,0.17251666666666668,-0.019516666666666682,0,no load manage
21800800,Kawhi Leonard,2018-19,2019-02-05,Toronto Raptors,Philadelphia 76ers,Away,Philadelphia,W,Toronto - Philadelphia,333,America/New_York,~55 minutes,1,1,41,35,24,0,3,11,0.273,2,7,0.2857142857142857,0.941,1,4,0.25,16,17,2,5,7,3,3,0,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.364,0.649,0.259,105.4,104.1,1.3,84.08,0.186,0.17251666666666668,0.01348333333333332,0,no load manage
21800828,Kawhi Leonard,2018-19,2019-02-09,Toronto Raptors,New York Knicks,Away,New York,W,Atlanta - New York,748,America/New_York,~1.66 hours,1,3,42,32,11,0,4,15,0.267,1,5,0.2,0.667,3,10,0.3,2,3,0,5,5,6,1,0,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,0.337,0.234,97.1,92.9,4.2,87.56,0.072,0.17251666666666668,-0.10051666666666668,2,couple extra days rest
21800842,Kawhi Leonard,2018-19,2019-02-11,Toronto Raptors,Brooklyn Nets,Home,Toronto,W,New York - Toronto,346,America/Toronto,~55 minutes,1,1,43,34,30,0,10,20,0.5,1,5,0.2,1,9,15,0.6,9,9,1,1,2,8,1,0,3,2,-7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.525,0.626,0.325,120.3,131.5,-11.2,85.97,0.135,0.17251666666666668,-0.03751666666666667,0,no load manage
21800876,Kawhi Leonard,2018-19,2019-02-22,Toronto Raptors,San Antonio Spurs,Home,Toronto,W,No Travel,0,America/Toronto,-,8,10,44,35,25,0,8,23,0.348,0,4,0,0.9,8,19,0.42105263157894735,9,10,3,3,6,2,2,1,1,2,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.348,0.456,0.333,129.3,117.1,12.2,86.86,0.086,0.17251666666666668,-0.08651666666666669,2,couple extra days rest
21800909,Kawhi Leonard,2018-19,2019-02-26,Toronto Raptors,Boston Celtics,Home,Toronto,W,No Travel,0,America/Toronto,-,1,3,45,26,21,0,9,15,0.6,1,3,0.3333333333333333,0.667,8,12,0.6666666666666666,2,3,0,6,6,4,1,0,1,0,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.633,0.643,0.298,124.5,100,24.5,83.11,0.211,0.17251666666666668,0.038483333333333314,2,couple extra days rest
21800930,Kawhi Leonard,2018-19,2019-03-01,Toronto Raptors,Portland Trail Blazers,Home,Toronto,W,No Travel,0,America/Toronto,-,2,2,46,34,38,0,14,22,0.636,2,4,0.5,1,12,18,0.6666666666666666,8,8,0,3,3,5,3,0,2,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.682,0.745,0.355,138.7,121.6,17,86.59,0.192,0.17251666666666668,0.019483333333333325,0,no load manage
21800961,Kawhi Leonard,2018-19,2019-03-05,Toronto Raptors,Houston Rockets,Home,Toronto,L,Detroit - Toronto,207,America/Toronto,~55 minutes,1,3,47,36,26,0,10,22,0.455,1,4,0.25,1,9,18,0.5,5,5,2,4,6,1,1,0,1,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.477,0.537,0.313,114.9,101.5,13.4,74.23,0.181,0.17251666666666668,0.008483333333333315,2,couple extra days rest
21800983,Kawhi Leonard,2018-19,2019-03-08,Toronto Raptors,New Orleans Pelicans,Away,New Orleans,W,Toronto - New Orleans,1103,America/Chicago,~2.45 hours,2,2,48,27,31,-1,14,20,0.7,1,5,0.2,0.667,13,15,0.8666666666666667,2,3,0,1,1,2,2,0,2,1,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.725,0.727,0.329,110.4,90.8,19.7,96.76,0.187,0.17251666666666668,0.01448333333333332,0,no load manage
21801001,Kawhi Leonard,2018-19,2019-03-11,Toronto Raptors,Cleveland Cavaliers,Away,Cleveland,L,Miami - Cleveland,1089,America/New_York,~2.42 hours,0,2,49,31,25,0,11,19,0.579,3,8,0.375,0,8,11,0.7272727272727273,0,3,0,9,9,2,1,0,2,1,-8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.658,0.615,0.31,95.5,112.5,-17,85.69,0.193,0.17251666666666668,0.020483333333333326,2,couple extra days rest
21801023,Kawhi Leonard,2018-19,2019-03-14,Toronto Raptors,Los Angeles Lakers,Home,Toronto,W,Cleveland - Toronto,190,America/Toronto,~55 minutes,2,2,50,32,25,0,8,20,0.4,5,8,0.625,0.667,3,12,0.25,4,6,0,8,8,4,2,0,4,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.525,0.552,0.314,111.8,90.7,21.2,93.07,0.153,0.17251666666666668,-0.019516666666666682,0,no load manage
21801044,Kawhi Leonard,2018-19,2019-03-17,Toronto Raptors,Detroit Pistons,Away,Detroit,L,Toronto - Detroit,207,America/Detroit,~55 minutes,2,2,51,36,33,0,11,21,0.524,5,8,0.625,0.75,6,13,0.46153846153846156,6,8,4,6,10,2,1,1,1,2,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.643,0.673,0.342,120,101.4,18.6,77.99,0.208,0.17251666666666668,0.03548333333333331,0,no load manage
21801072,Kawhi Leonard,2018-19,2019-03-20,Toronto Raptors,Oklahoma City Thunder,Away,Oklahoma City,W,Toronto - Oklahoma City,1116,America/Chicago,~2.48 hours,1,2,52,42,22,-1,8,19,0.421,2,6,0.3333333333333333,0.8,6,13,0.46153846153846156,4,5,3,7,10,6,2,0,3,3,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.474,0.519,0.261,112.9,100,12.9,81.74,0.133,0.17251666666666668,-0.03951666666666667,1,sit out one game
21801083,Kawhi Leonard,2018-19,2019-03-22,Toronto Raptors,Oklahoma City Thunder,Home,Toronto,L,Oklahoma City - Toronto,1116,America/Toronto,~2.48 hours,1,1,53,36,37,1,12,23,0.522,4,5,0.8,0.9,8,18,0.4444444444444444,9,10,2,4,6,4,2,0,8,5,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.609,0.675,0.427,123.3,109.9,13.4,80.86,0.156,0.17251666666666668,-0.01651666666666668,0,no load manage
