"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"2089","San Antonio Spurs*",27,7,0.794,"2.5",25,9,105.4,98.3,"2017-1-2"
"2090","Houston Rockets*",27,9,0.75,"3.5",26,10,114.6,106.7,"2017-1-2"
"2091","Utah Jazz*",22,13,0.629,"8.0",23,12,99,94.5,"2017-1-2"
"2092","Los Angeles Clippers*",23,14,0.622,"8.0",25,12,108,102.9,"2017-1-2"
"2093","Memphis Grizzlies*",22,14,0.611,"8.5",19,17,98.6,97.6,"2017-1-2"
"2094","Oklahoma City Thunder*",21,14,0.6,"9.0",19,16,106,104.4,"2017-1-2"
"2095","Sacramento Kings",14,19,0.424,"15.0",14,19,101.8,104.3,"2017-1-2"
"2096","Portland Trail Blazers*",15,21,0.417,"15.5",14,22,107.3,110.9,"2017-1-2"
"2097","Denver Nuggets",14,20,0.412,"15.5",15,19,108.2,110.2,"2017-1-2"
"2098","New Orleans Pelicans",14,22,0.389,"16.5",14,22,102.3,105.5,"2017-1-2"
"2099","Los Angeles Lakers",12,25,0.324,"19.0",11,26,104.2,110.4,"2017-1-2"
"2100","Minnesota Timberwolves",11,23,0.324,"18.5",15,19,103.7,105.3,"2017-1-2"
"2101","Dallas Mavericks",10,24,0.294,"19.5",11,23,95.1,100.6,"2017-1-2"
"2102","Phoenix Suns",10,25,0.286,"20.0",10,25,105.9,112.8,"2017-1-2"
"2103","Cleveland Cavaliers*",26,7,0.788,"—",24,9,110.3,103,"2017-1-3"
"2104","Toronto Raptors*",23,11,0.676,"3.5",24,10,110.3,103.4,"2017-1-3"
"2105","Boston Celtics*",21,14,0.6,"6.0",20,15,106.4,104.3,"2017-1-3"
"2106","Charlotte Hornets",19,16,0.543,"8.0",20,15,105.1,103,"2017-1-3"
"2107","Atlanta Hawks*",18,16,0.529,"8.5",15,19,102.3,103.9,"2017-1-3"
"2108","Milwaukee Bucks*",17,16,0.515,"9.0",19,14,104.9,102.4,"2017-1-3"
"2109","Indiana Pacers*",18,18,0.5,"9.5",17,19,104.9,106.1,"2017-1-3"
"2110","Chicago Bulls*",17,18,0.486,"10.0",18,17,101,100.9,"2017-1-3"
"2111","Washington Wizards*",16,18,0.471,"10.5",16,18,105.2,106.2,"2017-1-3"
"2112","New York Knicks",16,18,0.471,"10.5",14,20,105.4,108.5,"2017-1-3"
"2113","Orlando Magic",16,20,0.444,"11.5",13,23,99.4,103.4,"2017-1-3"
"2114","Detroit Pistons",16,21,0.432,"12.0",18,19,99.2,99.3,"2017-1-3"
"2115","Miami Heat",10,26,0.278,"17.5",14,22,98.2,101.8,"2017-1-3"
"2116","Philadelphia 76ers",9,24,0.273,"17.0",9,24,98.8,106.1,"2017-1-3"
"2117","Brooklyn Nets",8,25,0.242,"18.0",8,25,105.5,114,"2017-1-3"
"2118","Golden State Warriors*",30,5,0.857,"—",29,6,117.3,104.7,"2017-1-3"
"2119","San Antonio Spurs*",28,7,0.8,"2.0",26,9,105.5,97.8,"2017-1-3"
"2120","Houston Rockets*",27,9,0.75,"3.5",26,10,114.6,106.7,"2017-1-3"
"2121","Los Angeles Clippers*",23,14,0.622,"8.0",25,12,108,102.9,"2017-1-3"
"2122","Utah Jazz*",22,14,0.611,"8.5",23,13,99.1,95.1,"2017-1-3"
"2123","Oklahoma City Thunder*",21,14,0.6,"9.0",19,16,106,104.4,"2017-1-3"
"2124","Memphis Grizzlies*",22,15,0.595,"9.0",19,18,98.6,98.1,"2017-1-3"
"2125","Sacramento Kings",15,19,0.441,"14.5",14,20,102.3,104.5,"2017-1-3"
"2126","Portland Trail Blazers*",15,21,0.417,"15.5",14,22,107.3,110.9,"2017-1-3"
"2127","Denver Nuggets",14,21,0.4,"16.0",15,20,108.3,110.5,"2017-1-3"
"2128","New Orleans Pelicans",14,22,0.389,"16.5",14,22,102.3,105.5,"2017-1-3"
"2129","Los Angeles Lakers",13,25,0.342,"18.5",12,26,104.5,110.2,"2017-1-3"
"2130","Dallas Mavericks",11,24,0.314,"19.0",11,24,95.6,100.7,"2017-1-3"
"2131","Minnesota Timberwolves",11,24,0.314,"19.0",16,19,103.3,105,"2017-1-3"
"2132","Phoenix Suns",11,25,0.306,"19.5",11,25,105.8,112.2,"2017-1-3"
"2133","Cleveland Cavaliers*",26,8,0.765,"—",24,10,109.8,103.1,"2017-1-4"
"2134","Toronto Raptors*",23,11,0.676,"3.0",24,10,110.3,103.4,"2017-1-4"
"2135","Boston Celtics*",21,14,0.6,"5.5",20,15,106.4,104.3,"2017-1-4"
"2136","Charlotte Hornets",20,16,0.556,"7.0",21,15,105.6,103.3,"2017-1-4"
"2137","Atlanta Hawks*",19,16,0.543,"7.5",16,19,102.5,103.6,"2017-1-4"
"2138","Milwaukee Bucks*",18,16,0.529,"8.0",20,14,104.9,102.4,"2017-1-4"
"2139","Chicago Bulls*",18,18,0.5,"9.0",19,17,101.2,100.7,"2017-1-4"
"2140","Indiana Pacers*",18,18,0.5,"9.0",17,19,104.9,106.1,"2017-1-4"
"2141","Washington Wizards*",16,18,0.471,"10.0",16,18,105.2,106.2,"2017-1-4"
"2142","New York Knicks",16,19,0.457,"10.5",14,21,105.3,108.4,"2017-1-4"
"2143","Detroit Pistons",16,21,0.432,"11.5",18,19,99.2,99.3,"2017-1-4"
"2144","Orlando Magic",16,21,0.432,"11.5",13,24,99.2,103.6,"2017-1-4"
"2145","Miami Heat",11,26,0.297,"16.5",14,23,98.4,101.8,"2017-1-4"
"2146","Philadelphia 76ers",9,24,0.273,"16.5",9,24,98.8,106.1,"2017-1-4"
"2147","Brooklyn Nets",8,25,0.242,"17.5",8,25,105.5,114,"2017-1-4"
"2148","Golden State Warriors*",31,5,0.861,"—",30,6,117.5,105.1,"2017-1-4"
"2149","San Antonio Spurs*",28,7,0.8,"2.5",26,9,105.5,97.8,"2017-1-4"
"2150","Houston Rockets*",27,9,0.75,"4.0",26,10,114.6,106.7,"2017-1-4"
"2151","Los Angeles Clippers*",24,14,0.632,"8.0",25,13,108.2,103,"2017-1-4"
"2152","Utah Jazz*",22,14,0.611,"9.0",23,13,99.1,95.1,"2017-1-4"
"2153","Oklahoma City Thunder*",21,15,0.583,"10.0",20,16,106.2,104.9,"2017-1-4"
"2154","Memphis Grizzlies*",22,16,0.579,"10.0",19,19,98.8,98.6,"2017-1-4"
"2155","Sacramento Kings",15,20,0.429,"15.5",15,20,102.3,104.6,"2017-1-4"
"2156","Portland Trail Blazers*",15,22,0.405,"16.5",14,23,107.5,111.2,"2017-1-4"
"2157","Denver Nuggets",14,21,0.4,"16.5",15,20,108.3,110.5,"2017-1-4"
"2158","New Orleans Pelicans",14,22,0.389,"17.0",14,22,102.3,105.5,"2017-1-4"
"2159","Los Angeles Lakers",13,25,0.342,"19.0",12,26,104.5,110.2,"2017-1-4"
"2160","Dallas Mavericks",11,24,0.314,"19.5",11,24,95.6,100.7,"2017-1-4"
"2161","Minnesota Timberwolves",11,24,0.314,"19.5",16,19,103.3,105,"2017-1-4"
"2162","Phoenix Suns",11,25,0.306,"20.0",11,25,105.8,112.2,"2017-1-4"
"2163","Cleveland Cavaliers*",26,8,0.765,"—",24,10,109.8,103.1,"2017-1-5"
"2164","Toronto Raptors*",24,11,0.686,"2.5",25,10,110,103.1,"2017-1-5"
"2165","Boston Celtics*",21,14,0.6,"5.5",20,15,106.4,104.3,"2017-1-5"
"2166","Atlanta Hawks*",20,16,0.556,"7.0",17,19,102.4,103.3,"2017-1-5"
"2167","Charlotte Hornets",20,17,0.541,"7.5",21,16,105.8,103.6,"2017-1-5"
"2168","Milwaukee Bucks*",18,16,0.529,"8.0",20,14,104.9,102.4,"2017-1-5"
"2169","Indiana Pacers*",19,18,0.514,"8.5",18,19,105.4,106.1,"2017-1-5"
"2170","Chicago Bulls*",18,18,0.5,"9.0",19,17,101.2,100.7,"2017-1-5"
"2171","Washington Wizards*",16,18,0.471,"10.0",16,18,105.2,106.2,"2017-1-5"
"2172","New York Knicks",16,19,0.457,"10.5",14,21,105.3,108.4,"2017-1-5"
"2173","Detroit Pistons",17,21,0.447,"11.0",19,19,99.6,99.7,"2017-1-5"
"2174","Orlando Magic",16,21,0.432,"11.5",13,24,99.2,103.6,"2017-1-5"
"2175","Miami Heat",11,26,0.297,"16.5",14,23,98.4,101.8,"2017-1-5"
"2176","Philadelphia 76ers",9,24,0.273,"16.5",9,24,98.8,106.1,"2017-1-5"
"2177","Brooklyn Nets",8,26,0.235,"18.0",8,26,105.6,114.2,"2017-1-5"
"2178","Golden State Warriors*",31,5,0.861,"—",30,6,117.5,105.1,"2017-1-5"
"2179","San Antonio Spurs*",29,7,0.806,"2.0",27,9,106.1,97.9,"2017-1-5"
"2180","Houston Rockets*",28,9,0.757,"3.5",27,10,114.6,106.9,"2017-1-5"
"2181","Los Angeles Clippers*",24,14,0.632,"8.0",25,13,108.2,103,"2017-1-5"
"2182","Utah Jazz*",22,15,0.595,"9.5",23,14,99,95.3,"2017-1-5"
"2183","Memphis Grizzlies*",22,16,0.579,"10.0",19,19,98.8,98.6,"2017-1-5"
"2184","Oklahoma City Thunder*",21,16,0.568,"10.5",20,17,106.5,105.3,"2017-1-5"
"2185","Sacramento Kings",15,20,0.429,"15.5",15,20,102.3,104.6,"2017-1-5"
"2186","Portland Trail Blazers*",16,22,0.421,"16.0",15,23,107.8,111.2,"2017-1-5"
"2187","Denver Nuggets",14,22,0.389,"17.0",15,21,108.1,110.9,"2017-1-5"
"2188","New Orleans Pelicans",14,23,0.378,"17.5",14,23,102.1,105.3,"2017-1-5"
"2189","Los Angeles Lakers",13,26,0.333,"19.5",13,26,104.6,110.4,"2017-1-5"
"2190","Phoenix Suns",12,25,0.324,"19.5",12,25,105.6,111.7,"2017-1-5"
"2191","Minnesota Timberwolves",11,24,0.314,"19.5",16,19,103.3,105,"2017-1-5"
"2192","Dallas Mavericks",11,25,0.306,"20.0",12,24,95.6,100.8,"2017-1-5"
"2193","Cleveland Cavaliers*",27,8,0.771,"—",25,10,110,103.2,"2017-1-6"
"2194","Toronto Raptors*",24,11,0.686,"3.0",25,10,110,103.1,"2017-1-6"
"2195","Boston Celtics*",22,14,0.611,"5.5",21,15,106.5,104.3,"2017-1-6"
"2196","Atlanta Hawks*",20,16,0.556,"7.5",17,19,102.4,103.3,"2017-1-6"
"2197","Charlotte Hornets",20,17,0.541,"8.0",21,16,105.8,103.6,"2017-1-6"
"2198","Indiana Pacers*",19,18,0.514,"9.0",18,19,105.4,106.1,"2017-1-6"
"2199","Milwaukee Bucks*",18,17,0.514,"9.0",20,15,105.1,102.8,"2017-1-6"
"2200","Chicago Bulls*",18,18,0.5,"9.5",19,17,101.2,100.7,"2017-1-6"
"2201","Washington Wizards*",17,18,0.486,"10.0",17,18,105.4,106.1,"2017-1-6"
"2202","New York Knicks",17,19,0.472,"10.5",15,21,105.6,108.4,"2017-1-6"
"2203","Detroit Pistons",17,21,0.447,"11.5",19,19,99.6,99.7,"2017-1-6"
"2204","Orlando Magic",16,22,0.421,"12.5",13,25,99,103.5,"2017-1-6"
"2205","Miami Heat",11,27,0.289,"17.5",14,24,98.4,102.4,"2017-1-6"
"2206","Philadelphia 76ers",9,25,0.265,"17.5",9,25,99.1,106.2,"2017-1-6"
"2207","Brooklyn Nets",8,27,0.229,"19.0",9,26,105.7,114.3,"2017-1-6"
"2208","Golden State Warriors*",31,6,0.838,"—",30,7,117.5,105.7,"2017-1-6"
"2209","San Antonio Spurs*",29,7,0.806,"1.5",27,9,106.1,97.9,"2017-1-6"
"2210","Houston Rockets*",29,9,0.763,"2.5",28,10,114.3,106.6,"2017-1-6"
"2211","Los Angeles Clippers*",25,14,0.641,"7.0",26,13,108.2,102.9,"2017-1-6"
"2212","Utah Jazz*",22,15,0.595,"9.0",23,14,99,95.3,"2017-1-6"
"2213","Memphis Grizzlies*",23,16,0.59,"9.0",20,19,99.6,99.1,"2017-1-6"
"2214","Oklahoma City Thunder*",21,16,0.568,"10.0",20,17,106.5,105.3,"2017-1-6"
"2215","Portland Trail Blazers*",16,22,0.421,"15.5",15,23,107.8,111.2,"2017-1-6"
"2216","Sacramento Kings",15,21,0.417,"15.5",15,21,102.2,104.6,"2017-1-6"
"2217","Denver Nuggets",14,22,0.389,"16.5",15,21,108.1,110.9,"2017-1-6"
"2218","New Orleans Pelicans",14,23,0.378,"17.0",14,23,102.1,105.3,"2017-1-6"
"2219","Los Angeles Lakers",14,26,0.35,"18.5",14,26,105.2,110.1,"2017-1-6"
"2220","Phoenix Suns",12,25,0.324,"19.0",12,25,105.6,111.7,"2017-1-6"
"2221","Dallas Mavericks",11,25,0.306,"19.5",12,24,95.6,100.8,"2017-1-6"
"2222","Minnesota Timberwolves",11,25,0.306,"19.5",16,20,103.4,105.2,"2017-1-6"
"2223","Cleveland Cavaliers*",27,8,0.771,"—",25,10,110,103.2,"2017-1-7"
"2224","Toronto Raptors*",24,12,0.667,"3.5",25,11,110.3,103.7,"2017-1-7"
"2225","Boston Celtics*",23,14,0.622,"5.0",21,16,106.8,104.4,"2017-1-7"
"2226","Atlanta Hawks*",21,16,0.568,"7.0",18,19,102.3,102.8,"2017-1-7"
"2227","Indiana Pacers*",20,18,0.526,"8.5",19,19,105.8,106.2,"2017-1-7"
"2228","Charlotte Hornets",20,18,0.526,"8.5",21,17,105.2,103.5,"2017-1-7"
"2229","Chicago Bulls*",19,18,0.514,"9.0",19,18,101.8,101.2,"2017-1-7"
"2230","Milwaukee Bucks*",18,17,0.514,"9.0",20,15,105.1,102.8,"2017-1-7"
"2231","Washington Wizards*",17,18,0.486,"10.0",17,18,105.4,106.1,"2017-1-7"
"2232","New York Knicks",17,20,0.459,"11.0",15,22,105.7,108.8,"2017-1-7"
"2233","Detroit Pistons",17,21,0.447,"11.5",19,19,99.6,99.7,"2017-1-7"
"2234","Orlando Magic",16,22,0.421,"12.5",13,25,99,103.5,"2017-1-7"
"2235","Miami Heat",11,27,0.289,"17.5",14,24,98.4,102.4,"2017-1-7"
"2236","Philadelphia 76ers",9,25,0.265,"17.5",9,25,99.1,106.2,"2017-1-7"
"2237","Brooklyn Nets",8,27,0.229,"19.0",9,26,105.7,114.3,"2017-1-7"
"2238","Golden State Warriors*",31,6,0.838,"—",30,7,117.5,105.7,"2017-1-7"
"2239","San Antonio Spurs*",30,7,0.811,"1.0",28,9,106,97.5,"2017-1-7"
"2240","Houston Rockets*",29,9,0.763,"2.5",28,10,114.3,106.6,"2017-1-7"
"2241","Los Angeles Clippers*",25,14,0.641,"7.0",26,13,108.2,102.9,"2017-1-7"
"2242","Utah Jazz*",23,15,0.605,"8.5",24,14,98.8,95.2,"2017-1-7"
"2243","Memphis Grizzlies*",23,16,0.59,"9.0",20,19,99.6,99.1,"2017-1-7"
"2244","Oklahoma City Thunder*",22,16,0.579,"9.5",21,17,106.8,105.3,"2017-1-7"
"2245","Portland Trail Blazers*",16,22,0.421,"15.5",15,23,107.8,111.2,"2017-1-7"
"2246","Sacramento Kings",15,21,0.417,"15.5",15,21,102.2,104.6,"2017-1-7"
"2247","Denver Nuggets",14,23,0.378,"17.0",15,22,108,111.2,"2017-1-7"
"2248","New Orleans Pelicans",14,24,0.368,"17.5",15,23,102.2,105.6,"2017-1-7"
"2249","Los Angeles Lakers",14,26,0.35,"18.5",14,26,105.2,110.1,"2017-1-7"
"2250","Phoenix Suns",12,25,0.324,"19.0",12,25,105.6,111.7,"2017-1-7"
"2251","Dallas Mavericks",11,26,0.297,"20.0",12,25,95.2,100.6,"2017-1-7"
"2252","Minnesota Timberwolves",11,26,0.297,"20.0",16,21,103.1,104.9,"2017-1-7"
"2253","Cleveland Cavaliers*",28,8,0.778,"—",25,11,110.3,103.6,"2017-1-8"
"2254","Toronto Raptors*",24,13,0.649,"4.5",26,11,110.6,104.4,"2017-1-8"
"2255","Boston Celtics*",23,14,0.622,"5.5",21,16,106.8,104.4,"2017-1-8"
"2256","Atlanta Hawks*",21,16,0.568,"7.5",18,19,102.3,102.8,"2017-1-8"
"2257","Indiana Pacers*",20,18,0.526,"9.0",19,19,105.8,106.2,"2017-1-8"
"2258","Charlotte Hornets",20,18,0.526,"9.0",21,17,105.2,103.5,"2017-1-8"
"2259","Chicago Bulls*",19,18,0.514,"9.5",19,18,101.8,101.2,"2017-1-8"
"2260","Washington Wizards*",18,18,0.5,"10.0",17,19,105.4,106,"2017-1-8"
"2261","Milwaukee Bucks*",18,18,0.5,"10.0",20,16,105,102.9,"2017-1-8"
"2262","Detroit Pistons",18,21,0.462,"11.5",20,19,100.3,100.3,"2017-1-8"
"2263","New York Knicks",17,20,0.459,"11.5",15,22,105.7,108.8,"2017-1-8"
"2264","Orlando Magic",16,23,0.41,"13.5",13,26,98.9,103.7,"2017-1-8"
"2265","Philadelphia 76ers",10,25,0.286,"17.5",10,25,99.2,105.9,"2017-1-8"
"2266","Miami Heat",11,28,0.282,"18.5",14,25,98.1,102.3,"2017-1-8"
"2267","Brooklyn Nets",8,28,0.222,"20.0",9,27,105.4,114,"2017-1-8"
"2268","Golden State Warriors*",32,6,0.842,"—",31,7,117.5,105.7,"2017-1-8"
"2269","San Antonio Spurs*",30,7,0.811,"1.5",28,9,106,97.5,"2017-1-8"
"2270","Houston Rockets*",30,9,0.769,"2.5",28,11,114.6,107,"2017-1-8"
"2271","Los Angeles Clippers*",26,14,0.65,"7.0",27,13,107.9,102.5,"2017-1-8"
"2272","Memphis Grizzlies*",24,16,0.6,"9.0",21,19,99.3,98.6,"2017-1-8"
"2273","Utah Jazz*",23,16,0.59,"9.5",24,15,98.3,95,"2017-1-8"
"2274","Oklahoma City Thunder*",22,16,0.579,"10.0",21,17,106.8,105.3,"2017-1-8"
"2275","Portland Trail Blazers*",16,23,0.41,"16.5",15,24,108.2,111.5,"2017-1-8"
"2276","Sacramento Kings",15,22,0.405,"16.5",15,22,102.3,105,"2017-1-8"
"2277","Denver Nuggets",14,23,0.378,"17.5",15,22,108,111.2,"2017-1-8"
"2278","New Orleans Pelicans",14,24,0.368,"18.0",15,23,102.2,105.6,"2017-1-8"
"2279","Los Angeles Lakers",15,26,0.366,"18.5",15,26,105.3,109.8,"2017-1-8"
"2280","Phoenix Suns",12,26,0.316,"20.0",12,26,105.9,111.9,"2017-1-8"
"2281","Dallas Mavericks",11,26,0.297,"20.5",12,25,95.2,100.6,"2017-1-8"
"2282","Minnesota Timberwolves",11,26,0.297,"20.5",16,21,103.1,104.9,"2017-1-8"
"2283","Cleveland Cavaliers*",28,8,0.778,"—",25,11,110.3,103.6,"2017-1-9"
"2284","Toronto Raptors*",24,13,0.649,"4.5",26,11,110.6,104.4,"2017-1-9"
"2285","Boston Celtics*",23,14,0.622,"5.5",21,16,106.8,104.4,"2017-1-9"
"2286","Atlanta Hawks*",21,16,0.568,"7.5",18,19,102.3,102.8,"2017-1-9"
"2287","Indiana Pacers*",20,18,0.526,"9.0",19,19,105.8,106.2,"2017-1-9"
"2288","Charlotte Hornets",20,18,0.526,"9.0",21,17,105.2,103.5,"2017-1-9"
"2289","Chicago Bulls*",19,19,0.5,"10.0",19,19,101.6,101.4,"2017-1-9"
"2290","Washington Wizards*",18,18,0.5,"10.0",17,19,105.4,106,"2017-1-9"
"2291","Milwaukee Bucks*",18,18,0.5,"10.0",20,16,105,102.9,"2017-1-9"
"2292","Detroit Pistons",18,21,0.462,"11.5",20,19,100.3,100.3,"2017-1-9"
"2293","New York Knicks",17,21,0.447,"12.0",15,23,105.5,108.9,"2017-1-9"
"2294","Orlando Magic",16,23,0.41,"13.5",13,26,98.9,103.7,"2017-1-9"
"2295","Philadelphia 76ers",10,25,0.286,"17.5",10,25,99.2,105.9,"2017-1-9"
"2296","Miami Heat",11,28,0.282,"18.5",14,25,98.1,102.3,"2017-1-9"
"2297","Brooklyn Nets",8,28,0.222,"20.0",9,27,105.4,114,"2017-1-9"
"2298","Golden State Warriors*",32,6,0.842,"—",31,7,117.5,105.7,"2017-1-9"
"2299","San Antonio Spurs*",30,7,0.811,"1.5",28,9,106,97.5,"2017-1-9"
"2300","Houston Rockets*",30,9,0.769,"2.5",28,11,114.6,107,"2017-1-9"
"2301","Los Angeles Clippers*",26,14,0.65,"7.0",27,13,107.9,102.5,"2017-1-9"
"2302","Memphis Grizzlies*",24,16,0.6,"9.0",21,19,99.3,98.6,"2017-1-9"
"2303","Utah Jazz*",23,16,0.59,"9.5",24,15,98.3,95,"2017-1-9"
"2304","Oklahoma City Thunder*",23,16,0.59,"9.5",22,17,106.9,105,"2017-1-9"
"2305","Portland Trail Blazers*",16,23,0.41,"16.5",15,24,108.2,111.5,"2017-1-9"
"2306","Sacramento Kings",15,22,0.405,"16.5",15,22,102.3,105,"2017-1-9"
"2307","New Orleans Pelicans",15,24,0.385,"17.5",16,23,102.4,105.4,"2017-1-9"
"2308","Denver Nuggets",14,23,0.378,"17.5",15,22,108,111.2,"2017-1-9"
"2309","Los Angeles Lakers",15,26,0.366,"18.5",15,26,105.3,109.8,"2017-1-9"
"2310","Phoenix Suns",12,26,0.316,"20.0",12,26,105.9,111.9,"2017-1-9"
"2311","Minnesota Timberwolves",12,26,0.316,"20.0",17,21,103,104.5,"2017-1-9"
"2312","Dallas Mavericks",11,27,0.289,"21.0",12,26,95.1,100.7,"2017-1-9"
"2313","Cleveland Cavaliers*",28,9,0.757,"—",26,11,109.8,103.5,"2017-1-10"
"2314","Toronto Raptors*",25,13,0.658,"3.5",26,12,110.7,104.4,"2017-1-10"
"2315","Boston Celtics*",23,15,0.605,"5.5",22,16,106.8,104.7,"2017-1-10"
"2316","Atlanta Hawks*",22,16,0.579,"6.5",19,19,102.7,102.6,"2017-1-10"
"2317","Indiana Pacers*",20,18,0.526,"8.5",19,19,105.8,106.2,"2017-1-10"
"2318","Washington Wizards*",19,18,0.514,"9.0",18,19,105.3,105.8,"2017-1-10"
"2319","Milwaukee Bucks*",19,18,0.514,"9.0",21,16,105.1,103,"2017-1-10"
"2320","Charlotte Hornets",20,19,0.513,"9.0",21,18,105.5,104,"2017-1-10"
"2321","Chicago Bulls*",19,20,0.487,"10.0",20,19,101.5,101.4,"2017-1-10"
"2322","Detroit Pistons",18,22,0.45,"11.5",20,20,100.1,100.3,"2017-1-10"
"2323","New York Knicks",17,21,0.447,"11.5",15,23,105.5,108.9,"2017-1-10"
"2324","Orlando Magic",16,23,0.41,"13.0",13,26,98.9,103.7,"2017-1-10"
"2325","Philadelphia 76ers",10,25,0.286,"17.0",10,25,99.2,105.9,"2017-1-10"
"2326","Miami Heat",11,29,0.275,"18.5",14,26,98.1,102.5,"2017-1-10"
"2327","Brooklyn Nets",8,29,0.216,"20.0",9,28,105.1,114.1,"2017-1-10"
"2328","Golden State Warriors*",33,6,0.846,"—",32,7,117.3,105.4,"2017-1-10"
"2329","San Antonio Spurs*",30,8,0.789,"2.5",29,9,106,97.8,"2017-1-10"
"2330","Houston Rockets*",31,9,0.775,"2.5",29,11,114.8,107.2,"2017-1-10"
"2331","Los Angeles Clippers*",26,14,0.65,"7.5",27,13,107.9,102.5,"2017-1-10"
"2332","Utah Jazz*",24,16,0.6,"9.5",25,15,98.4,94.9,"2017-1-10"
"2333","Memphis Grizzlies*",24,16,0.6,"9.5",21,19,99.3,98.6,"2017-1-10"
"2334","Oklahoma City Thunder*",23,16,0.59,"10.0",22,17,106.9,105,"2017-1-10"
"2335","Portland Trail Blazers*",17,23,0.425,"16.5",17,23,108.2,110.9,"2017-1-10"
"2336","Sacramento Kings",16,22,0.421,"16.5",16,22,102.2,104.7,"2017-1-10"
"2337","New Orleans Pelicans",15,24,0.385,"18.0",16,23,102.4,105.4,"2017-1-10"
"2338","Denver Nuggets",14,23,0.378,"18.0",15,22,108,111.2,"2017-1-10"
"2339","Los Angeles Lakers",15,27,0.357,"19.5",15,27,104.9,109.7,"2017-1-10"
"2340","Phoenix Suns",12,26,0.316,"20.5",12,26,105.9,111.9,"2017-1-10"
"2341","Minnesota Timberwolves",12,26,0.316,"20.5",17,21,103,104.5,"2017-1-10"
"2342","Dallas Mavericks",11,27,0.289,"21.5",12,26,95.1,100.7,"2017-1-10"
"2343","Cleveland Cavaliers*",28,10,0.737,"—",26,12,109.1,103.4,"2017-1-11"
"2344","Toronto Raptors*",25,13,0.658,"3.0",26,12,110.7,104.4,"2017-1-11"
"2345","Boston Celtics*",24,15,0.615,"4.5",22,17,107,104.7,"2017-1-11"
"2346","Atlanta Hawks*",22,16,0.579,"6.0",19,19,102.7,102.6,"2017-1-11"
"2347","Indiana Pacers*",20,18,0.526,"8.0",19,19,105.8,106.2,"2017-1-11"
"2348","Milwaukee Bucks*",19,18,0.514,"8.5",21,16,105.1,103,"2017-1-11"
"2349","Charlotte Hornets",20,19,0.513,"8.5",21,18,105.5,104,"2017-1-11"
"2350","Washington Wizards*",19,19,0.5,"9.0",18,20,105.4,106.1,"2017-1-11"
"2351","Chicago Bulls*",19,20,0.487,"9.5",20,19,101.5,101.4,"2017-1-11"
"2352","Detroit Pistons",18,22,0.45,"11.0",20,20,100.1,100.3,"2017-1-11"
"2353","New York Knicks",17,22,0.436,"11.5",15,24,105.3,108.6,"2017-1-11"
"2354","Orlando Magic",16,24,0.4,"13.0",13,27,98.9,103.8,"2017-1-11"
"2355","Philadelphia 76ers",11,25,0.306,"16.0",11,25,99.2,105.6,"2017-1-11"
"2356","Miami Heat",11,29,0.275,"18.0",14,26,98.1,102.5,"2017-1-11"
"2357","Brooklyn Nets",8,29,0.216,"19.5",9,28,105.1,114.1,"2017-1-11"
"2358","Golden State Warriors*",33,6,0.846,"—",32,7,117.3,105.4,"2017-1-11"
"2359","San Antonio Spurs*",30,8,0.789,"2.5",29,9,106,97.8,"2017-1-11"
"2360","Houston Rockets*",31,10,0.756,"3.0",29,12,114.6,107.4,"2017-1-11"
"2361","Los Angeles Clippers*",27,14,0.659,"7.0",28,13,107.8,102.3,"2017-1-11"
"2362","Utah Jazz*",24,16,0.6,"9.5",25,15,98.4,94.9,"2017-1-11"
"2363","Oklahoma City Thunder*",24,16,0.6,"9.5",23,17,106.8,104.8,"2017-1-11"
"2364","Memphis Grizzlies*",24,17,0.585,"10.0",21,20,99.2,98.7,"2017-1-11"
"2365","Portland Trail Blazers*",18,23,0.439,"16.0",18,23,108.1,110.3,"2017-1-11"
"2366","Sacramento Kings",16,22,0.421,"16.5",16,22,102.2,104.7,"2017-1-11"
"2367","New Orleans Pelicans",15,24,0.385,"18.0",16,23,102.4,105.4,"2017-1-11"
"2368","Denver Nuggets",14,23,0.378,"18.0",15,22,108,111.2,"2017-1-11"
"2369","Los Angeles Lakers",15,27,0.357,"19.5",15,27,104.9,109.7,"2017-1-11"
"2370","Minnesota Timberwolves",13,26,0.333,"20.0",18,21,103.4,104.5,"2017-1-11"
"2371","Phoenix Suns",12,26,0.316,"20.5",12,26,105.9,111.9,"2017-1-11"
"2372","Dallas Mavericks",11,27,0.289,"21.5",12,26,95.1,100.7,"2017-1-11"
"2373","Cleveland Cavaliers*",28,10,0.737,"—",26,12,109.1,103.4,"2017-1-12"
"2374","Toronto Raptors*",25,13,0.658,"3.0",26,12,110.7,104.4,"2017-1-12"
"2375","Boston Celtics*",24,15,0.615,"4.5",22,17,107,104.7,"2017-1-12"
"2376","Atlanta Hawks*",22,16,0.579,"6.0",19,19,102.7,102.6,"2017-1-12"
"2377","Milwaukee Bucks*",19,18,0.514,"8.5",21,16,105.1,103,"2017-1-12"
"2378","Indiana Pacers*",20,19,0.513,"8.5",18,21,106,107.1,"2017-1-12"
"2379","Charlotte Hornets",20,19,0.513,"8.5",21,18,105.5,104,"2017-1-12"
"2380","Washington Wizards*",19,19,0.5,"9.0",18,20,105.4,106.1,"2017-1-12"
