"team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"Chicago Bulls*","38","31",".551","4.5","36","33","92.8","92.3","2013-3-24"
"Milwaukee Bucks*","34","35",".493","8.5","31","38","98.7","100.2","2013-3-24"
"Detroit Pistons","24","47",".338","19.5","24","47","94.2","98.8","2013-3-24"
"Cleveland Cavaliers","22","47",".319","20.5","24","45","97.2","101.5","2013-3-24"
"Miami Heat*","55","14",".797","—","52","17","103.4","95.5","2013-3-24"
"Atlanta Hawks*","39","31",".557","16.5","36","34","97.6","97.1","2013-3-24"
"Washington Wizards","25","44",".362","30.0","28","41","92.9","95.3","2013-3-24"
"Orlando Magic","18","52",".257","37.5","19","51","94.2","100.9","2013-3-24"
"Charlotte Bobcats","16","54",".229","39.5","14","56","93.1","102.9","2013-3-24"
"Oklahoma City Thunder*","52","19",".732","—","55","16","106.2","97.0","2013-3-24"
"Denver Nuggets*","49","22",".690","3.0","47","24","105.9","101.0","2013-3-24"
"Utah Jazz","34","36",".486","17.5","33","37","97.9","98.9","2013-3-24"
"Portland Trail Blazers","33","37",".471","18.5","32","38","98.2","99.5","2013-3-24"
"Minnesota Timberwolves","24","44",".353","26.5","27","41","94.8","97.8","2013-3-24"
"Los Angeles Clippers*","48","22",".686","—","50","20","100.8","94.2","2013-3-24"
"Golden State Warriors*","40","31",".563","8.5","36","35","100.5","100.1","2013-3-24"
"Los Angeles Lakers*","36","34",".514","12.0","37","33","102.1","101.1","2013-3-24"
"Sacramento Kings","25","46",".352","23.5","23","48","99.7","104.8","2013-3-24"
"Phoenix Suns","23","48",".324","25.5","21","50","94.4","100.6","2013-3-24"
"San Antonio Spurs*","53","17",".757","—","53","17","104.3","96.4","2013-3-24"
"Memphis Grizzlies*","47","22",".681","5.5","45","24","93.5","89.5","2013-3-24"
"Houston Rockets*","39","31",".557","14.0","44","26","106.4","102.7","2013-3-24"
"Dallas Mavericks","34","36",".486","19.0","34","36","101.7","102.3","2013-3-24"
"New Orleans Hornets","24","46",".343","29.0","26","44","93.9","97.5","2013-3-24"
"New York Knicks*","42","26",".618","—","42","26","99.0","95.8","2013-3-25"
"Brooklyn Nets*","41","29",".586","2.0","38","32","95.9","94.6","2013-3-25"
"Boston Celtics*","36","33",".522","6.5","35","34","96.1","96.0","2013-3-25"
"Philadelphia 76ers","27","43",".386","16.0","25","45","92.8","96.6","2013-3-25"
"Toronto Raptors","26","44",".371","17.0","30","40","97.3","99.4","2013-3-25"
"Indiana Pacers*","44","27",".620","—","48","23","94.5","89.6","2013-3-25"
"Chicago Bulls*","38","31",".551","5.0","36","33","92.8","92.3","2013-3-25"
"Milwaukee Bucks*","34","35",".493","9.0","31","38","98.7","100.2","2013-3-25"
"Detroit Pistons","24","47",".338","20.0","24","47","94.2","98.8","2013-3-25"
"Cleveland Cavaliers","22","47",".319","21.0","24","45","97.2","101.5","2013-3-25"
"Miami Heat*","56","14",".800","—","53","17","103.5","95.5","2013-3-25"
"Atlanta Hawks*","39","32",".549","17.5","37","34","97.6","97.2","2013-3-25"
"Washington Wizards","26","44",".371","30.0","29","41","93.1","95.3","2013-3-25"
"Orlando Magic","18","53",".254","38.5","19","52","94.2","101.0","2013-3-25"
"Charlotte Bobcats","16","54",".229","40.0","14","56","93.1","102.9","2013-3-25"
"Oklahoma City Thunder*","52","19",".732","—","55","16","106.2","97.0","2013-3-25"
"Denver Nuggets*","49","23",".681","3.5","47","25","105.7","101.2","2013-3-25"
"Utah Jazz","35","36",".493","17.0","34","37","98.0","98.7","2013-3-25"
"Portland Trail Blazers","33","37",".471","18.5","32","38","98.2","99.5","2013-3-25"
"Minnesota Timberwolves","24","44",".353","26.5","27","41","94.8","97.8","2013-3-25"
"Los Angeles Clippers*","48","22",".686","—","50","20","100.8","94.2","2013-3-25"
"Golden State Warriors*","41","31",".569","8.0","37","35","100.6","100.2","2013-3-25"
"Los Angeles Lakers*","36","35",".507","12.5","38","33","102.1","101.2","2013-3-25"
"Sacramento Kings","25","46",".352","23.5","23","48","99.7","104.8","2013-3-25"
"Phoenix Suns","23","48",".324","25.5","21","50","94.4","100.6","2013-3-25"
"San Antonio Spurs*","53","17",".757","—","53","17","104.3","96.4","2013-3-25"
"Memphis Grizzlies*","47","23",".671","6.0","45","25","93.5","89.7","2013-3-25"
"Houston Rockets*","39","31",".557","14.0","44","26","106.4","102.7","2013-3-25"
"Dallas Mavericks","34","36",".486","19.0","34","36","101.7","102.3","2013-3-25"
"New Orleans Hornets","25","46",".352","28.5","27","44","94.1","97.4","2013-3-25"
"New York Knicks*","43","26",".623","—","43","26","99.0","95.6","2013-3-26"
"Brooklyn Nets*","41","29",".586","2.5","38","32","95.9","94.6","2013-3-26"
"Boston Celtics*","36","34",".514","7.5","35","35","96.0","96.0","2013-3-26"
"Philadelphia 76ers","27","43",".386","16.5","25","45","92.8","96.6","2013-3-26"
"Toronto Raptors","26","44",".371","17.5","30","40","97.3","99.4","2013-3-26"
"Indiana Pacers*","44","27",".620","—","48","23","94.5","89.6","2013-3-26"
"Chicago Bulls*","38","31",".551","5.0","36","33","92.8","92.3","2013-3-26"
"Milwaukee Bucks*","34","35",".493","9.0","31","38","98.7","100.2","2013-3-26"
"Detroit Pistons","24","48",".333","20.5","24","48","94.0","98.9","2013-3-26"
"Cleveland Cavaliers","22","47",".319","21.0","24","45","97.2","101.5","2013-3-26"
"Miami Heat*","56","14",".800","—","53","17","103.5","95.5","2013-3-26"
"Atlanta Hawks*","39","32",".549","17.5","37","34","97.6","97.2","2013-3-26"
"Washington Wizards","26","44",".371","30.0","29","41","93.1","95.3","2013-3-26"
"Orlando Magic","18","53",".254","38.5","19","52","94.2","101.0","2013-3-26"
"Charlotte Bobcats","16","54",".229","40.0","14","56","93.1","102.9","2013-3-26"
"Oklahoma City Thunder*","52","19",".732","—","55","16","106.2","97.0","2013-3-26"
"Denver Nuggets*","49","23",".681","3.5","47","25","105.7","101.2","2013-3-26"
"Utah Jazz","35","36",".493","17.0","34","37","98.0","98.7","2013-3-26"
"Portland Trail Blazers","33","37",".471","18.5","32","38","98.2","99.5","2013-3-26"
"Minnesota Timberwolves","25","44",".362","26.0","28","41","95.0","97.6","2013-3-26"
"Los Angeles Clippers*","48","23",".676","—","51","20","100.8","94.4","2013-3-26"
"Golden State Warriors*","41","31",".569","7.5","37","35","100.6","100.2","2013-3-26"
"Los Angeles Lakers*","36","35",".507","12.0","38","33","102.1","101.2","2013-3-26"
"Sacramento Kings","25","46",".352","23.0","23","48","99.7","104.8","2013-3-26"
"Phoenix Suns","23","48",".324","25.0","21","50","94.4","100.6","2013-3-26"
"San Antonio Spurs*","53","17",".757","—","53","17","104.3","96.4","2013-3-26"
"Memphis Grizzlies*","47","23",".671","6.0","45","25","93.5","89.7","2013-3-26"
"Houston Rockets*","39","31",".557","14.0","44","26","106.4","102.7","2013-3-26"
"Dallas Mavericks","35","36",".493","18.5","34","37","101.8","102.3","2013-3-26"
"New Orleans Hornets","25","46",".352","28.5","27","44","94.1","97.4","2013-3-26"
"New York Knicks*","44","26",".629","—","44","26","99.1","95.7","2013-3-27"
"Brooklyn Nets*","42","29",".592","2.5","40","31","96.1","94.5","2013-3-27"
"Boston Celtics*","37","34",".521","7.5","35","36","95.9","96.0","2013-3-27"
"Philadelphia 76ers","28","43",".394","16.5","26","45","92.9","96.6","2013-3-27"
"Toronto Raptors","26","45",".366","18.5","30","41","97.2","99.5","2013-3-27"
"Indiana Pacers*","45","27",".625","—","49","23","94.5","89.6","2013-3-27"
"Chicago Bulls*","39","31",".557","5.0","36","34","92.9","92.4","2013-3-27"
"Milwaukee Bucks*","34","36",".486","10.0","31","39","98.6","100.2","2013-3-27"
"Detroit Pistons","24","48",".333","21.0","24","48","94.0","98.9","2013-3-27"
"Cleveland Cavaliers","22","48",".314","22.0","25","45","97.1","101.3","2013-3-27"
"Miami Heat*","56","15",".789","—","53","18","103.4","95.6","2013-3-27"
"Atlanta Hawks*","40","32",".556","16.5","38","34","97.7","97.1","2013-3-27"
"Washington Wizards","26","45",".366","30.0","29","42","92.9","95.4","2013-3-27"
"Orlando Magic","18","54",".250","38.5","20","52","94.4","101.2","2013-3-27"
"Charlotte Bobcats","17","54",".239","39.0","14","57","93.4","103.0","2013-3-27"
"Oklahoma City Thunder*","53","19",".736","—","57","15","106.2","96.8","2013-3-27"
"Denver Nuggets*","49","24",".671","4.5","47","26","105.6","101.2","2013-3-27"
"Utah Jazz","36","36",".500","17.0","35","37","98.1","98.6","2013-3-27"
"Portland Trail Blazers","33","38",".465","19.5","32","39","98.1","99.7","2013-3-27"
"Minnesota Timberwolves","25","45",".357","27.0","28","42","95.3","97.9","2013-3-27"
"Los Angeles Clippers*","49","23",".681","—","52","20","100.9","94.3","2013-3-27"
"Golden State Warriors*","41","32",".562","8.5","37","36","100.5","100.2","2013-3-27"
"Los Angeles Lakers*","37","35",".514","12.0","38","34","102.3","101.4","2013-3-27"
"Sacramento Kings","26","46",".361","23.0","24","48","99.8","104.7","2013-3-27"
"Phoenix Suns","23","49",".319","26.0","21","51","94.3","100.7","2013-3-27"
"San Antonio Spurs*","54","17",".761","—","53","18","104.3","96.5","2013-3-27"
"Memphis Grizzlies*","47","24",".662","7.0","45","26","93.6","90.0","2013-3-27"
"Houston Rockets*","39","32",".549","15.0","44","27","106.1","102.6","2013-3-27"
"Dallas Mavericks","35","36",".493","19.0","34","37","101.8","102.3","2013-3-27"
"New Orleans Hornets","25","47",".347","29.5","27","45","94.1","97.5","2013-3-27"
"New York Knicks*","44","26",".629","—","44","26","99.1","95.7","2013-3-28"
"Brooklyn Nets*","42","29",".592","2.5","40","31","96.1","94.5","2013-3-28"
"Boston Celtics*","37","34",".521","7.5","35","36","95.9","96.0","2013-3-28"
"Philadelphia 76ers","28","43",".394","16.5","26","45","92.9","96.6","2013-3-28"
"Toronto Raptors","26","45",".366","18.5","30","41","97.2","99.5","2013-3-28"
"Indiana Pacers*","46","27",".630","—","50","23","94.7","89.5","2013-3-28"
"Chicago Bulls*","39","31",".557","5.5","36","34","92.9","92.4","2013-3-28"
"Milwaukee Bucks*","35","36",".493","10.0","32","39","98.8","100.2","2013-3-28"
"Detroit Pistons","24","48",".333","21.5","24","48","94.0","98.9","2013-3-28"
"Cleveland Cavaliers","22","48",".314","22.5","25","45","97.1","101.3","2013-3-28"
"Miami Heat*","56","15",".789","—","53","18","103.4","95.6","2013-3-28"
"Atlanta Hawks*","40","32",".556","16.5","38","34","97.7","97.1","2013-3-28"
"Washington Wizards","26","45",".366","30.0","29","42","92.9","95.4","2013-3-28"
"Orlando Magic","18","54",".250","38.5","20","52","94.4","101.2","2013-3-28"
"Charlotte Bobcats","17","54",".239","39.0","14","57","93.4","103.0","2013-3-28"
"Oklahoma City Thunder*","53","19",".736","—","57","15","106.2","96.8","2013-3-28"
"Denver Nuggets*","49","24",".671","4.5","47","26","105.6","101.2","2013-3-28"
"Utah Jazz","36","36",".500","17.0","35","37","98.1","98.6","2013-3-28"
"Portland Trail Blazers","33","38",".465","19.5","32","39","98.1","99.7","2013-3-28"
"Minnesota Timberwolves","25","45",".357","27.0","28","42","95.3","97.9","2013-3-28"
"Los Angeles Clippers*","49","23",".681","—","52","20","100.9","94.3","2013-3-28"
"Golden State Warriors*","41","32",".562","8.5","37","36","100.5","100.2","2013-3-28"
"Los Angeles Lakers*","37","36",".507","12.5","38","35","102.3","101.6","2013-3-28"
"Sacramento Kings","27","46",".370","22.5","25","48","100.0","104.7","2013-3-28"
"Phoenix Suns","23","50",".315","26.5","21","52","94.4","100.9","2013-3-28"
"San Antonio Spurs*","54","17",".761","—","53","18","104.3","96.5","2013-3-28"
"Memphis Grizzlies*","47","24",".662","7.0","45","26","93.6","90.0","2013-3-28"
"Houston Rockets*","39","32",".549","15.0","44","27","106.1","102.6","2013-3-28"
"Dallas Mavericks","35","37",".486","19.5","34","38","101.4","102.3","2013-3-28"
"New Orleans Hornets","25","47",".347","29.5","27","45","94.1","97.5","2013-3-28"
"New York Knicks*","45","26",".634","—","44","27","99.3","95.8","2013-3-29"
"Brooklyn Nets*","42","30",".583","3.5","39","33","96.0","94.7","2013-3-29"
"Boston Celtics*","38","34",".528","7.5","36","36","96.2","96.1","2013-3-29"
"Philadelphia 76ers","29","43",".403","16.5","27","45","92.9","96.4","2013-3-29"
"Toronto Raptors","27","45",".375","18.5","31","41","97.2","99.2","2013-3-29"
"Indiana Pacers*","46","27",".630","—","50","23","94.7","89.5","2013-3-29"
"Chicago Bulls*","39","31",".557","5.5","36","34","92.9","92.4","2013-3-29"
"Milwaukee Bucks*","35","36",".493","10.0","32","39","98.8","100.2","2013-3-29"
"Detroit Pistons","24","49",".329","22.0","24","49","93.8","98.9","2013-3-29"
"Cleveland Cavaliers","22","49",".310","23.0","25","46","97.0","101.3","2013-3-29"
"Miami Heat*","57","15",".792","—","54","18","103.5","95.5","2013-3-29"
"Atlanta Hawks*","40","33",".548","17.5","38","35","97.8","97.3","2013-3-29"
"Washington Wizards","26","46",".361","31.0","29","43","92.9","95.5","2013-3-29"
"Orlando Magic","19","54",".260","38.5","20","53","94.4","101.1","2013-3-29"
"Charlotte Bobcats","17","55",".236","40.0","15","57","93.5","103.1","2013-3-29"
"Oklahoma City Thunder*","53","20",".726","—","57","16","106.0","96.8","2013-3-29"
"Denver Nuggets*","50","24",".676","3.5","48","26","105.6","101.0","2013-3-29"
"Utah Jazz","37","36",".507","16.0","36","37","98.2","98.5","2013-3-29"
"Portland Trail Blazers","33","39",".458","19.5","32","40","98.1","99.8","2013-3-29"
"Minnesota Timberwolves","26","45",".366","26.0","29","42","95.4","97.8","2013-3-29"
"Los Angeles Clippers*","49","24",".671","—","52","21","100.9","94.5","2013-3-29"
"Golden State Warriors*","41","32",".562","8.0","37","36","100.5","100.2","2013-3-29"
"Los Angeles Lakers*","37","36",".507","12.0","38","35","102.3","101.6","2013-3-29"
"Sacramento Kings","27","46",".370","22.0","25","48","100.0","104.7","2013-3-29"
"Phoenix Suns","23","50",".315","26.0","21","52","94.4","100.9","2013-3-29"
"San Antonio Spurs*","55","17",".764","—","54","18","104.3","96.5","2013-3-29"
"Memphis Grizzlies*","48","24",".667","7.0","46","26","93.7","90.0","2013-3-29"
"Houston Rockets*","39","33",".542","16.0","44","28","106.0","102.6","2013-3-29"
"Dallas Mavericks","35","37",".486","20.0","34","38","101.4","102.3","2013-3-29"
"New Orleans Hornets","25","48",".342","30.5","27","46","94.0","97.6","2013-3-29"
"New York Knicks*","45","26",".634","—","44","27","99.3","95.8","2013-3-30"
"Brooklyn Nets*","42","31",".575","4.0","39","34","96.1","95.0","2013-3-30"
"Boston Celtics*","38","34",".528","7.5","36","36","96.2","96.1","2013-3-30"
"Philadelphia 76ers","30","43",".411","16.0","28","45","93.0","96.4","2013-3-30"
"Toronto Raptors","27","45",".375","18.5","31","41","97.2","99.2","2013-3-30"
"Indiana Pacers*","47","27",".635","—","51","23","94.9","89.7","2013-3-30"
"Chicago Bulls*","39","32",".549","6.5","37","34","93.0","92.5","2013-3-30"
"Milwaukee Bucks*","35","37",".486","11.0","32","40","98.8","100.4","2013-3-30"
"Detroit Pistons","24","49",".329","22.5","24","49","93.8","98.9","2013-3-30"
"Cleveland Cavaliers","22","49",".310","23.5","25","46","97.0","101.3","2013-3-30"
"Miami Heat*","57","15",".792","—","54","18","103.5","95.5","2013-3-30"
"Atlanta Hawks*","41","33",".554","17.0","39","35","97.8","97.2","2013-3-30"
"Washington Wizards","26","46",".361","31.0","29","43","92.9","95.5","2013-3-30"
"Orlando Magic","19","55",".257","39.0","21","53","94.4","101.0","2013-3-30"
"Charlotte Bobcats","17","56",".233","40.5","15","58","93.5","103.1","2013-3-30"
"Oklahoma City Thunder*","54","20",".730","—","58","16","106.0","96.9","2013-3-30"
"Denver Nuggets*","50","24",".676","4.0","48","26","105.6","101.0","2013-3-30"
"Utah Jazz","38","36",".514","16.0","36","38","98.4","98.7","2013-3-30"
"Portland Trail Blazers","33","40",".452","20.5","31","42","98.1","100.1","2013-3-30"
"Minnesota Timberwolves","26","46",".361","27.0","29","43","95.2","97.8","2013-3-30"
"Los Angeles Clippers*","49","25",".662","—","52","22","100.6","94.5","2013-3-30"
"Golden State Warriors*","42","32",".568","7.0","39","35","100.9","100.2","2013-3-30"
"Los Angeles Lakers*","38","36",".514","11.0","39","35","102.4","101.5","2013-3-30"
"Sacramento Kings","27","47",".365","22.0","25","49","100.0","104.7","2013-3-30"
"Phoenix Suns","23","51",".311","26.0","21","53","94.5","101.0","2013-3-30"
"San Antonio Spurs*","55","17",".764","—","54","18","104.3","96.5","2013-3-30"
"Memphis Grizzlies*","49","24",".671","6.5","47","26","93.8","90.0","2013-3-30"
"Houston Rockets*","40","33",".548","15.5","45","28","105.9","102.3","2013-3-30"
"Dallas Mavericks","36","37",".493","19.5","35","38","101.4","102.2","2013-3-30"
"New Orleans Hornets","25","48",".342","30.5","27","46","94.0","97.6","2013-3-30"
"New York Knicks*","46","26",".639","—","45","27","99.4","95.7","2013-3-31"
"Brooklyn Nets*","42","31",".575","4.5","39","34","96.1","95.0","2013-3-31"
"Boston Celtics*","38","35",".521","8.5","36","37","96.1","96.3","2013-3-31"
"Philadelphia 76ers","30","43",".411","16.5","28","45","93.0","96.4","2013-3-31"
"Toronto Raptors","27","46",".370","19.5","31","42","97.1","99.4","2013-3-31"
"Indiana Pacers*","47","27",".635","—","51","23","94.9","89.7","2013-3-31"
"Chicago Bulls*","40","32",".556","6.0","37","35","93.0","92.5","2013-3-31"
"Milwaukee Bucks*","35","37",".486","11.0","32","40","98.8","100.4","2013-3-31"
"Detroit Pistons","24","50",".324","23.0","24","50","93.9","98.9","2013-3-31"
"Cleveland Cavaliers","22","50",".306","24.0","25","47","96.9","101.4","2013-3-31"
"Miami Heat*","58","15",".795","—","55","18","103.3","95.3","2013-3-31"
"Atlanta Hawks*","41","33",".554","17.5","39","35","97.8","97.2","2013-3-31"
"Washington Wizards","27","46",".370","31.0","30","43","93.2","95.4","2013-3-31"
"Orlando Magic","19","55",".257","39.5","21","53","94.4","101.0","2013-3-31"
"Charlotte Bobcats","17","56",".233","41.0","15","58","93.5","103.1","2013-3-31"
"Oklahoma City Thunder*","54","20",".730","—","58","16","106.0","96.9","2013-3-31"
"Denver Nuggets*","50","24",".676","4.0","48","26","105.6","101.0","2013-3-31"
"Utah Jazz","38","36",".514","16.0","36","38","98.4","98.7","2013-3-31"
"Portland Trail Blazers","33","40",".452","20.5","31","42","98.1","100.1","2013-3-31"
"Minnesota Timberwolves","26","46",".361","27.0","29","43","95.2","97.8","2013-3-31"
"Los Angeles Clippers*","49","25",".662","—","52","22","100.6","94.5","2013-3-31"
"Golden State Warriors*","42","32",".568","7.0","39","35","100.9","100.2","2013-3-31"
"Los Angeles Lakers*","38","36",".514","11.0","39","35","102.4","101.5","2013-3-31"
"Sacramento Kings","27","47",".365","22.0","25","49","100.0","104.7","2013-3-31"
"Phoenix Suns","23","51",".311","26.0","21","53","94.5","101.0","2013-3-31"
"San Antonio Spurs*","55","18",".753","—","54","19","104.0","96.4","2013-3-31"
