"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"314","Indiana Pacers*",3,3,0.5,"3.0",2,4,93.7,97,"2015-11-7"
"315","Washington Wizards",3,3,0.5,"3.0",2,4,102.5,108,"2015-11-7"
"316","Orlando Magic",3,4,0.429,"3.5",4,3,103.4,102.3,"2015-11-7"
"317","Boston Celtics*",2,3,0.4,"3.5",3,2,103.6,100.2,"2015-11-7"
"318","Charlotte Hornets*",2,4,0.333,"4.0",3,3,102,101.3,"2015-11-7"
"319","New York Knicks",2,4,0.333,"4.0",3,3,100.3,101.3,"2015-11-7"
"320","Philadelphia 76ers",0,6,0,"6.0",1,5,92,103.7,"2015-11-7"
"321","Brooklyn Nets",0,7,0,"6.5",1,6,90.4,102.9,"2015-11-7"
"322","Golden State Warriors*",7,0,1,"—",6,1,115.7,97.4,"2015-11-7"
"323","San Antonio Spurs*",4,2,0.667,"2.5",5,1,101.7,92.3,"2015-11-7"
"324","Los Angeles Clippers*",4,2,0.667,"2.5",4,2,107.3,103,"2015-11-7"
"325","Portland Trail Blazers*",4,2,0.667,"2.5",4,2,103.8,99,"2015-11-7"
"326","Utah Jazz",4,2,0.667,"2.5",5,1,93.3,85,"2015-11-7"
"327","Minnesota Timberwolves",3,2,0.6,"3.0",3,2,98.8,96.8,"2015-11-7"
"328","Houston Rockets*",4,3,0.571,"3.0",2,5,102.9,108.6,"2015-11-7"
"329","Oklahoma City Thunder*",3,3,0.5,"3.5",4,2,111.5,108.7,"2015-11-7"
"330","Dallas Mavericks*",3,3,0.5,"3.5",3,3,99,100,"2015-11-7"
"331","Phoenix Suns",3,3,0.5,"3.5",4,2,102,98.7,"2015-11-7"
"332","Memphis Grizzlies*",3,4,0.429,"4.0",1,6,90.9,101.7,"2015-11-7"
"333","Denver Nuggets",2,4,0.333,"4.5",2,4,97.3,103.5,"2015-11-7"
"334","Los Angeles Lakers",1,4,0.2,"5.0",1,4,106.2,113,"2015-11-7"
"335","Sacramento Kings",1,6,0.143,"6.0",2,5,105,111.3,"2015-11-7"
"336","New Orleans Pelicans",0,6,0,"6.5",1,5,102.7,114.7,"2015-11-7"
"337","Atlanta Hawks*",7,1,0.875,"—",5,3,103.9,98.3,"2015-11-8"
"338","Cleveland Cavaliers*",6,1,0.857,"0.5",6,1,102.1,92.9,"2015-11-8"
"339","Detroit Pistons*",5,1,0.833,"1.0",4,2,99.7,94,"2015-11-8"
"340","Toronto Raptors*",5,2,0.714,"1.5",4,3,99,95.1,"2015-11-8"
"341","Miami Heat*",4,3,0.571,"2.5",5,2,96.6,90.4,"2015-11-8"
"342","Chicago Bulls",4,3,0.571,"2.5",3,4,100,101.4,"2015-11-8"
"343","Milwaukee Bucks",4,3,0.571,"2.5",3,4,97.7,101,"2015-11-8"
"344","Washington Wizards",3,3,0.5,"3.0",2,4,102.5,108,"2015-11-8"
"345","Indiana Pacers*",3,4,0.429,"3.5",3,4,94.1,97.6,"2015-11-8"
"346","New York Knicks",3,4,0.429,"3.5",3,4,100.1,100.4,"2015-11-8"
"347","Orlando Magic",3,4,0.429,"3.5",4,3,103.4,102.3,"2015-11-8"
"348","Boston Celtics*",2,3,0.4,"3.5",3,2,103.6,100.2,"2015-11-8"
"349","Charlotte Hornets*",2,4,0.333,"4.0",3,3,102,101.3,"2015-11-8"
"350","Philadelphia 76ers",0,6,0,"6.0",1,5,92,103.7,"2015-11-8"
"351","Brooklyn Nets",0,7,0,"6.5",1,6,90.4,102.9,"2015-11-8"
"352","Golden State Warriors*",7,0,1,"—",6,1,115.7,97.4,"2015-11-8"
"353","San Antonio Spurs*",4,2,0.667,"2.5",5,1,101.7,92.3,"2015-11-8"
"354","Los Angeles Clippers*",4,2,0.667,"2.5",4,2,107.3,103,"2015-11-8"
"355","Utah Jazz",4,2,0.667,"2.5",5,1,93.3,85,"2015-11-8"
"356","Minnesota Timberwolves",3,2,0.6,"3.0",3,2,98.8,96.8,"2015-11-8"
"357","Oklahoma City Thunder*",4,3,0.571,"3.0",5,2,113.3,107.9,"2015-11-8"
"358","Houston Rockets*",4,3,0.571,"3.0",2,5,102.9,108.6,"2015-11-8"
"359","Portland Trail Blazers*",4,3,0.571,"3.0",4,3,103.7,102,"2015-11-8"
"360","Dallas Mavericks*",3,3,0.5,"3.5",3,3,99,100,"2015-11-8"
"361","Memphis Grizzlies*",3,4,0.429,"4.0",1,6,90.9,101.7,"2015-11-8"
"362","Phoenix Suns",3,4,0.429,"4.0",3,4,102.1,102.3,"2015-11-8"
"363","Denver Nuggets",2,4,0.333,"4.5",2,4,97.3,103.5,"2015-11-8"
"364","Los Angeles Lakers",1,5,0.167,"5.5",2,4,104.3,110.7,"2015-11-8"
"365","Sacramento Kings",1,6,0.143,"6.0",2,5,105,111.3,"2015-11-8"
"366","New Orleans Pelicans",0,6,0,"6.5",1,5,102.7,114.7,"2015-11-8"
"367","Cleveland Cavaliers*",6,1,0.857,"—",6,1,102.1,92.9,"2015-11-9"
"368","Atlanta Hawks*",7,2,0.778,"—",6,3,104.2,100.3,"2015-11-9"
"369","Toronto Raptors*",5,2,0.714,"1.0",4,3,99,95.1,"2015-11-9"
"370","Detroit Pistons*",5,2,0.714,"1.0",4,3,99,96.1,"2015-11-9"
"371","Chicago Bulls",5,3,0.625,"1.5",4,4,101.4,99.8,"2015-11-9"
"372","Miami Heat*",4,3,0.571,"2.0",5,2,96.6,90.4,"2015-11-9"
"373","Milwaukee Bucks",4,3,0.571,"2.0",3,4,97.7,101,"2015-11-9"
"374","Indiana Pacers*",4,4,0.5,"2.5",4,4,94.5,95.9,"2015-11-9"
"375","Washington Wizards",3,3,0.5,"2.5",2,4,102.5,108,"2015-11-9"
"376","New York Knicks",3,4,0.429,"3.0",3,4,100.1,100.4,"2015-11-9"
"377","Boston Celtics*",2,3,0.4,"3.0",3,2,103.6,100.2,"2015-11-9"
"378","Orlando Magic",3,5,0.375,"3.5",4,4,101,101.6,"2015-11-9"
"379","Charlotte Hornets*",2,4,0.333,"3.5",3,3,102,101.3,"2015-11-9"
"380","Brooklyn Nets",0,7,0,"6.0",1,6,90.4,102.9,"2015-11-9"
"381","Philadelphia 76ers",0,7,0,"6.0",1,6,91.4,104.7,"2015-11-9"
"382","Golden State Warriors*",8,0,1,"—",7,1,114.9,97.1,"2015-11-9"
"383","San Antonio Spurs*",5,2,0.714,"2.5",6,1,102.3,91.7,"2015-11-9"
"384","Los Angeles Clippers*",5,2,0.714,"2.5",4,3,105.4,101.4,"2015-11-9"
"385","Utah Jazz",4,2,0.667,"3.0",5,1,93.3,85,"2015-11-9"
"386","Minnesota Timberwolves",4,2,0.667,"3.0",4,2,101.8,98.5,"2015-11-9"
"387","Oklahoma City Thunder*",4,3,0.571,"3.5",5,2,113.3,107.9,"2015-11-9"
"388","Houston Rockets*",4,3,0.571,"3.5",2,5,102.9,108.6,"2015-11-9"
"389","Portland Trail Blazers*",4,4,0.5,"4.0",4,4,103.8,102.8,"2015-11-9"
"390","Dallas Mavericks*",3,3,0.5,"4.0",3,3,99,100,"2015-11-9"
"391","Denver Nuggets",3,4,0.429,"4.5",2,5,98.9,103.6,"2015-11-9"
"392","Phoenix Suns",3,4,0.429,"4.5",3,4,102.1,102.3,"2015-11-9"
"393","Memphis Grizzlies*",3,5,0.375,"5.0",2,6,91,100.8,"2015-11-9"
"394","Los Angeles Lakers",1,5,0.167,"6.0",2,4,104.3,110.7,"2015-11-9"
"395","Sacramento Kings",1,7,0.125,"7.0",2,6,102.9,110.6,"2015-11-9"
"396","New Orleans Pelicans",0,6,0,"7.0",1,5,102.7,114.7,"2015-11-9"
"397","Cleveland Cavaliers*",7,1,0.875,"—",6,2,104.1,95.5,"2015-11-10"
"398","Atlanta Hawks*",7,2,0.778,"0.5",6,3,104.2,100.3,"2015-11-10"
"399","Detroit Pistons*",5,2,0.714,"1.5",4,3,99,96.1,"2015-11-10"
"400","Miami Heat*",5,3,0.625,"2.0",6,2,97.1,90.1,"2015-11-10"
"401","Toronto Raptors*",5,3,0.625,"2.0",5,3,100.3,97.1,"2015-11-10"
"402","Chicago Bulls",5,3,0.625,"2.0",4,4,101.4,99.8,"2015-11-10"
"403","Indiana Pacers*",4,4,0.5,"3.0",4,4,94.5,95.9,"2015-11-10"
"404","New York Knicks",4,4,0.5,"3.0",4,4,101.5,101.5,"2015-11-10"
"405","Milwaukee Bucks",4,4,0.5,"3.0",3,5,95.9,100.8,"2015-11-10"
"406","Boston Celtics*",3,3,0.5,"3.0",4,2,102.8,97.3,"2015-11-10"
"407","Charlotte Hornets*",3,4,0.429,"3.5",4,3,102.3,100.4,"2015-11-10"
"408","Washington Wizards",3,4,0.429,"3.5",2,5,102.3,110.4,"2015-11-10"
"409","Orlando Magic",3,5,0.375,"4.0",4,4,101,101.6,"2015-11-10"
"410","Brooklyn Nets",0,7,0,"6.5",1,6,90.4,102.9,"2015-11-10"
"411","Philadelphia 76ers",0,7,0,"6.5",1,6,91.4,104.7,"2015-11-10"
"412","Golden State Warriors*",8,0,1,"—",7,1,114.9,97.1,"2015-11-10"
"413","San Antonio Spurs*",5,2,0.714,"2.5",6,1,102.3,91.7,"2015-11-10"
"414","Los Angeles Clippers*",5,2,0.714,"2.5",4,3,105.4,101.4,"2015-11-10"
"415","Oklahoma City Thunder*",5,3,0.625,"3.0",6,2,114.8,107,"2015-11-10"
"416","Houston Rockets*",4,3,0.571,"3.5",2,5,102.9,108.6,"2015-11-10"
"417","Utah Jazz",4,3,0.571,"3.5",5,2,96.3,89.7,"2015-11-10"
"418","Minnesota Timberwolves",4,3,0.571,"3.5",4,3,100.9,99.3,"2015-11-10"
"419","Portland Trail Blazers*",4,4,0.5,"4.0",4,4,103.8,102.8,"2015-11-10"
"420","Dallas Mavericks*",3,4,0.429,"4.5",3,4,99.9,102.9,"2015-11-10"
"421","Denver Nuggets",3,4,0.429,"4.5",2,5,98.9,103.6,"2015-11-10"
"422","Phoenix Suns",3,4,0.429,"4.5",3,4,102.1,102.3,"2015-11-10"
"423","Memphis Grizzlies*",3,5,0.375,"5.0",2,6,91,100.8,"2015-11-10"
"424","Los Angeles Lakers",1,6,0.143,"6.5",2,5,102,109.3,"2015-11-10"
"425","New Orleans Pelicans",1,6,0.143,"6.5",2,5,105.1,113.3,"2015-11-10"
"426","Sacramento Kings",1,7,0.125,"7.0",2,6,102.9,110.6,"2015-11-10"
"427","Cleveland Cavaliers*",7,1,0.875,"—",6,2,104.1,95.5,"2015-11-11"
"428","Atlanta Hawks*",8,2,0.8,"—",6,4,104.4,100.1,"2015-11-11"
"429","Toronto Raptors*",6,3,0.667,"1.5",6,3,102.3,97.8,"2015-11-11"
"430","Miami Heat*",5,3,0.625,"2.0",6,2,97.1,90.1,"2015-11-11"
"431","Detroit Pistons*",5,3,0.625,"2.0",4,4,98.1,96.8,"2015-11-11"
"432","Chicago Bulls",5,3,0.625,"2.0",4,4,101.4,99.8,"2015-11-11"
"433","Indiana Pacers*",5,4,0.556,"2.5",4,5,95.3,95.3,"2015-11-11"
"434","Charlotte Hornets*",4,4,0.5,"3.0",5,3,101.4,99.5,"2015-11-11"
"435","New York Knicks",4,5,0.444,"3.5",4,5,100.6,100.8,"2015-11-11"
"436","Milwaukee Bucks",4,5,0.444,"3.5",3,6,96.6,101,"2015-11-11"
"437","Orlando Magic",4,5,0.444,"3.5",4,5,101,101.3,"2015-11-11"
"438","Boston Celtics*",3,4,0.429,"3.5",4,3,101.1,98,"2015-11-11"
"439","Washington Wizards",3,4,0.429,"3.5",2,5,102.3,110.4,"2015-11-11"
"440","Brooklyn Nets",1,7,0.125,"6.0",2,6,92.4,102.3,"2015-11-11"
"441","Philadelphia 76ers",0,8,0,"7.0",1,7,92.9,106.5,"2015-11-11"
"442","Golden State Warriors*",9,0,1,"—",8,1,113.2,95.7,"2015-11-11"
"443","San Antonio Spurs*",6,2,0.75,"2.5",7,1,103.6,92.9,"2015-11-11"
"444","Oklahoma City Thunder*",5,3,0.625,"3.5",6,2,114.8,107,"2015-11-11"
"445","Los Angeles Clippers*",5,3,0.625,"3.5",5,3,105.8,103.5,"2015-11-11"
"446","Utah Jazz",4,3,0.571,"4.0",5,2,96.3,89.7,"2015-11-11"
"447","Minnesota Timberwolves",4,3,0.571,"4.0",4,3,100.9,99.3,"2015-11-11"
"448","Houston Rockets*",4,4,0.5,"4.5",2,6,102.3,108.3,"2015-11-11"
"449","Dallas Mavericks*",4,4,0.5,"4.5",4,4,102.1,103.5,"2015-11-11"
"450","Denver Nuggets",4,4,0.5,"4.5",3,5,99.4,103.4,"2015-11-11"
"451","Portland Trail Blazers*",4,5,0.444,"5.0",4,5,103.4,103.9,"2015-11-11"
"452","Phoenix Suns",3,4,0.429,"5.0",3,4,102.1,102.3,"2015-11-11"
"453","Memphis Grizzlies*",3,6,0.333,"6.0",2,7,90.2,100.7,"2015-11-11"
"454","Sacramento Kings",2,7,0.222,"7.0",3,6,102.7,108.6,"2015-11-11"
"455","Los Angeles Lakers",1,7,0.125,"7.5",2,6,101.6,108.3,"2015-11-11"
"456","New Orleans Pelicans",1,7,0.125,"7.5",2,6,104.3,112.4,"2015-11-11"
"457","Cleveland Cavaliers*",7,1,0.875,"—",6,2,104.1,95.5,"2015-11-12"
"458","Atlanta Hawks*",8,2,0.8,"—",6,4,104.4,100.1,"2015-11-12"
"459","Miami Heat*",6,3,0.667,"1.5",6,3,96.6,90.2,"2015-11-12"
"460","Toronto Raptors*",6,3,0.667,"1.5",6,3,102.3,97.8,"2015-11-12"
"461","Detroit Pistons*",5,3,0.625,"2.0",4,4,98.1,96.8,"2015-11-12"
"462","Chicago Bulls",5,3,0.625,"2.0",4,4,101.4,99.8,"2015-11-12"
"463","Indiana Pacers*",5,4,0.556,"2.5",4,5,95.3,95.3,"2015-11-12"
"464","Charlotte Hornets*",4,4,0.5,"3.0",5,3,101.4,99.5,"2015-11-12"
"465","New York Knicks",4,5,0.444,"3.5",4,5,100.6,100.8,"2015-11-12"
"466","Milwaukee Bucks",4,5,0.444,"3.5",3,6,96.6,101,"2015-11-12"
"467","Orlando Magic",4,5,0.444,"3.5",4,5,101,101.3,"2015-11-12"
"468","Boston Celtics*",3,4,0.429,"3.5",4,3,101.1,98,"2015-11-12"
"469","Washington Wizards",3,4,0.429,"3.5",2,5,102.3,110.4,"2015-11-12"
"470","Brooklyn Nets",1,7,0.125,"6.0",2,6,92.4,102.3,"2015-11-12"
"471","Philadelphia 76ers",0,8,0,"7.0",1,7,92.9,106.5,"2015-11-12"
"472","Golden State Warriors*",10,0,1,"—",9,1,114.8,97.7,"2015-11-12"
"473","San Antonio Spurs*",6,2,0.75,"3.0",7,1,103.6,92.9,"2015-11-12"
"474","Oklahoma City Thunder*",5,3,0.625,"4.0",6,2,114.8,107,"2015-11-12"
"475","Los Angeles Clippers*",5,4,0.556,"4.5",5,4,105.6,105.1,"2015-11-12"
"476","Houston Rockets*",4,4,0.5,"5.0",2,6,102.3,108.3,"2015-11-12"
"477","Dallas Mavericks*",4,4,0.5,"5.0",4,4,102.1,103.5,"2015-11-12"
"478","Denver Nuggets",4,4,0.5,"5.0",3,5,99.4,103.4,"2015-11-12"
"479","Phoenix Suns",4,4,0.5,"5.0",4,4,104.1,102.5,"2015-11-12"
"480","Utah Jazz",4,4,0.5,"5.0",6,2,95.6,90,"2015-11-12"
"481","Minnesota Timberwolves",4,4,0.5,"5.0",4,4,102.8,103,"2015-11-12"
"482","Portland Trail Blazers*",4,5,0.444,"5.5",4,5,103.4,103.9,"2015-11-12"
"483","Memphis Grizzlies*",3,6,0.333,"6.5",2,7,90.2,100.7,"2015-11-12"
"484","Sacramento Kings",2,7,0.222,"7.5",3,6,102.7,108.6,"2015-11-12"
"485","Los Angeles Lakers",1,7,0.125,"8.0",2,6,101.6,108.3,"2015-11-12"
"486","New Orleans Pelicans",1,7,0.125,"8.0",2,6,104.3,112.4,"2015-11-12"
"487","Cleveland Cavaliers*",8,1,0.889,"—",7,2,102.6,94.2,"2015-11-13"
"488","Atlanta Hawks*",8,3,0.727,"1.0",7,4,103.4,100.6,"2015-11-13"
"489","Toronto Raptors*",7,3,0.7,"1.5",7,3,102.1,96.1,"2015-11-13"
"490","Miami Heat*",6,3,0.667,"2.0",6,3,96.6,90.2,"2015-11-13"
"491","Chicago Bulls",6,3,0.667,"2.0",5,4,101.4,99.4,"2015-11-13"
"492","Detroit Pistons*",5,3,0.625,"2.5",4,4,98.1,96.8,"2015-11-13"
"493","Indiana Pacers*",6,4,0.6,"2.5",5,5,96.5,96.1,"2015-11-13"
"494","Orlando Magic",5,5,0.5,"3.5",5,5,101.1,100.5,"2015-11-13"
"495","Boston Celtics*",4,4,0.5,"3.5",5,3,101.8,97.4,"2015-11-13"
"496","Charlotte Hornets*",4,5,0.444,"4.0",5,4,100.9,99.8,"2015-11-13"
"497","Milwaukee Bucks",4,5,0.444,"4.0",3,6,96.6,101,"2015-11-13"
"498","Washington Wizards",3,4,0.429,"4.0",2,5,102.3,110.4,"2015-11-13"
"499","New York Knicks",4,6,0.4,"4.5",5,5,98.9,99.7,"2015-11-13"
"500","Brooklyn Nets",1,8,0.111,"7.0",2,7,94.2,103.2,"2015-11-13"
"501","Philadelphia 76ers",0,9,0,"8.0",1,8,92,106,"2015-11-13"
"502","Golden State Warriors*",10,0,1,"—",9,1,114.8,97.7,"2015-11-13"
"503","San Antonio Spurs*",6,2,0.75,"3.0",7,1,103.6,92.9,"2015-11-13"
"504","Oklahoma City Thunder*",6,3,0.667,"3.5",7,2,113.3,104.6,"2015-11-13"
"505","Los Angeles Clippers*",5,4,0.556,"4.5",5,4,105.6,105.1,"2015-11-13"
"506","Dallas Mavericks*",5,4,0.556,"4.5",4,5,100.8,101.1,"2015-11-13"
"507","Denver Nuggets",5,4,0.556,"4.5",4,5,100.2,102.8,"2015-11-13"
"508","Phoenix Suns",4,4,0.5,"5.0",4,4,104.1,102.5,"2015-11-13"
"509","Houston Rockets*",4,5,0.444,"5.5",3,6,101.8,108.1,"2015-11-13"
"510","Utah Jazz",4,5,0.444,"5.5",6,3,95.3,91.3,"2015-11-13"
"511","Minnesota Timberwolves",4,5,0.444,"5.5",4,5,102.8,103.4,"2015-11-13"
"512","Memphis Grizzlies*",4,6,0.4,"6.0",2,8,91.3,100.6,"2015-11-13"
"513","Portland Trail Blazers*",4,6,0.4,"6.0",5,5,103.1,103.6,"2015-11-13"
"514","Sacramento Kings",3,7,0.3,"7.0",3,7,103.5,108.6,"2015-11-13"
"515","Los Angeles Lakers",1,8,0.111,"8.5",3,6,99.4,106.2,"2015-11-13"
"516","New Orleans Pelicans",1,8,0.111,"8.5",2,7,101.7,111,"2015-11-13"
"517","Cleveland Cavaliers*",8,2,0.8,"—",7,3,102.8,95.6,"2015-11-14"
"518","Atlanta Hawks*",8,3,0.727,"0.5",7,4,103.4,100.6,"2015-11-14"
"519","Toronto Raptors*",7,3,0.7,"1.0",7,3,102.1,96.1,"2015-11-14"
"520","Miami Heat*",6,3,0.667,"1.5",6,3,96.6,90.2,"2015-11-14"
"521","Chicago Bulls",6,3,0.667,"1.5",5,4,101.4,99.4,"2015-11-14"
"522","Indiana Pacers*",6,4,0.6,"2.0",5,5,96.5,96.1,"2015-11-14"
"523","Detroit Pistons*",5,4,0.556,"2.5",5,4,97.9,97.2,"2015-11-14"
"524","Milwaukee Bucks",5,5,0.5,"3.0",4,6,97.7,101.4,"2015-11-14"
"525","Boston Celtics*",4,4,0.5,"3.0",5,3,101.8,97.4,"2015-11-14"
"526","Washington Wizards",4,4,0.5,"3.0",2,6,103,109,"2015-11-14"
"527","Orlando Magic",5,6,0.455,"3.5",5,6,100.9,101.2,"2015-11-14"
"528","Charlotte Hornets*",4,5,0.444,"3.5",5,4,100.9,99.8,"2015-11-14"
"529","New York Knicks",4,6,0.4,"4.0",5,5,98.9,99.7,"2015-11-14"
"530","Brooklyn Nets",1,9,0.1,"7.0",2,8,94.7,103.6,"2015-11-14"
"531","Philadelphia 76ers",0,10,0,"8.0",1,9,91.1,104.6,"2015-11-14"
"532","Golden State Warriors*",11,0,1,"—",10,1,114.1,97.8,"2015-11-14"
"533","San Antonio Spurs*",7,2,0.778,"3.0",7,2,102.3,91.8,"2015-11-14"
"534","Oklahoma City Thunder*",6,3,0.667,"4.0",7,2,113.3,104.6,"2015-11-14"
"535","Los Angeles Clippers*",6,4,0.6,"4.5",5,5,105.1,104.2,"2015-11-14"
"536","Dallas Mavericks*",6,4,0.6,"4.5",5,5,101.7,100.8,"2015-11-14"
"537","Phoenix Suns",5,4,0.556,"5.0",6,3,104.2,100.1,"2015-11-14"
"538","Denver Nuggets",5,5,0.5,"5.5",3,7,98.3,103,"2015-11-14"
"539","Utah Jazz",4,5,0.444,"6.0",6,3,95.3,91.3,"2015-11-14"
"540","Minnesota Timberwolves",4,5,0.444,"6.0",4,5,102.8,103.4,"2015-11-14"
"541","Memphis Grizzlies*",4,6,0.4,"6.5",2,8,91.3,100.6,"2015-11-14"
"542","Houston Rockets*",4,6,0.4,"6.5",3,7,101.4,108.3,"2015-11-14"
"543","Portland Trail Blazers*",4,6,0.4,"6.5",5,5,103.1,103.6,"2015-11-14"
"544","Sacramento Kings",3,7,0.3,"7.5",3,7,103.5,108.6,"2015-11-14"
"545","Los Angeles Lakers",1,8,0.111,"9.0",3,6,99.4,106.2,"2015-11-14"
"546","New Orleans Pelicans",1,8,0.111,"9.0",2,7,101.7,111,"2015-11-14"
"547","Cleveland Cavaliers*",8,2,0.8,"—",7,3,102.8,95.6,"2015-11-15"
"548","Atlanta Hawks*",8,4,0.667,"1.0",7,5,102.8,100.3,"2015-11-15"
"549","Miami Heat*",6,3,0.667,"1.5",6,3,96.6,90.2,"2015-11-15"
"550","Chicago Bulls",6,3,0.667,"1.5",5,4,101.4,99.4,"2015-11-15"
"551","Toronto Raptors*",7,4,0.636,"1.5",7,4,102,97.1,"2015-11-15"
"552","Indiana Pacers*",6,4,0.6,"2.0",5,5,96.5,96.1,"2015-11-15"
"553","Boston Celtics*",5,4,0.556,"2.5",6,3,101.6,96,"2015-11-15"
"554","Detroit Pistons*",5,5,0.5,"3.0",5,5,96.6,97.2,"2015-11-15"
"555","Charlotte Hornets*",5,5,0.5,"3.0",6,4,101.4,99.2,"2015-11-15"
"556","Milwaukee Bucks",5,5,0.5,"3.0",4,6,97.7,101.4,"2015-11-15"
"557","Washington Wizards",4,4,0.5,"3.0",2,6,103,109,"2015-11-15"
"558","New York Knicks",5,6,0.455,"3.5",6,5,98.5,98.5,"2015-11-15"
"559","Orlando Magic",5,6,0.455,"3.5",5,6,100.9,101.2,"2015-11-15"
"560","Brooklyn Nets",1,9,0.1,"7.0",2,8,94.7,103.6,"2015-11-15"
"561","Philadelphia 76ers",0,10,0,"8.0",1,9,91.1,104.6,"2015-11-15"
"562","Golden State Warriors*",11,0,1,"—",10,1,114.1,97.8,"2015-11-15"
"563","San Antonio Spurs*",7,2,0.778,"3.0",7,2,102.3,91.8,"2015-11-15"
"564","Oklahoma City Thunder*",6,4,0.6,"4.5",7,3,110.5,104.1,"2015-11-15"
"565","Los Angeles Clippers*",6,4,0.6,"4.5",5,5,105.1,104.2,"2015-11-15"
"566","Dallas Mavericks*",6,4,0.6,"4.5",5,5,101.7,100.8,"2015-11-15"
"567","Phoenix Suns",5,4,0.556,"5.0",6,3,104.2,100.1,"2015-11-15"
"568","Denver Nuggets",5,5,0.5,"5.5",3,7,98.3,103,"2015-11-15"
"569","Utah Jazz",5,5,0.5,"5.5",6,4,95.5,91.8,"2015-11-15"
"570","Memphis Grizzlies*",5,6,0.455,"6.0",3,8,93.4,101.1,"2015-11-15"
"571","Houston Rockets*",4,6,0.4,"6.5",3,7,101.4,108.3,"2015-11-15"
"572","Minnesota Timberwolves",4,6,0.4,"6.5",5,5,103.1,104.5,"2015-11-15"
"573","Portland Trail Blazers*",4,7,0.364,"7.0",5,6,102.3,103.8,"2015-11-15"
"574","Sacramento Kings",4,7,0.364,"7.0",4,7,103.8,107.9,"2015-11-15"
"575","Los Angeles Lakers",2,8,0.2,"8.5",3,7,99.2,104.1,"2015-11-15"
"576","New Orleans Pelicans",1,9,0.1,"9.5",2,8,100.2,109.4,"2015-11-15"
"577","Cleveland Cavaliers*",8,2,0.8,"—",7,3,102.8,95.6,"2015-11-16"
"578","Chicago Bulls",7,3,0.7,"1.0",6,4,100.9,99,"2015-11-16"
"579","Atlanta Hawks*",8,4,0.667,"1.0",7,5,102.8,100.3,"2015-11-16"
"580","Miami Heat*",6,3,0.667,"1.5",6,3,96.6,90.2,"2015-11-16"
"581","Toronto Raptors*",7,4,0.636,"1.5",7,4,102,97.1,"2015-11-16"
"582","Boston Celtics*",6,4,0.6,"2.0",7,3,102.5,95.9,"2015-11-16"
"583","Indiana Pacers*",6,5,0.545,"2.5",6,5,96.4,96.1,"2015-11-16"
"584","Detroit Pistons*",5,5,0.5,"3.0",5,5,96.6,97.2,"2015-11-16"
"585","Charlotte Hornets*",5,5,0.5,"3.0",6,4,101.4,99.2,"2015-11-16"
"586","Milwaukee Bucks",5,5,0.5,"3.0",4,6,97.7,101.4,"2015-11-16"
"587","Washington Wizards",4,4,0.5,"3.0",2,6,103,109,"2015-11-16"
"588","New York Knicks",5,6,0.455,"3.5",6,5,98.5,98.5,"2015-11-16"
"589","Orlando Magic",5,6,0.455,"3.5",5,6,100.9,101.2,"2015-11-16"
"590","Brooklyn Nets",1,9,0.1,"7.0",2,8,94.7,103.6,"2015-11-16"
"591","Philadelphia 76ers",0,11,0,"8.5",1,10,90.6,103.5,"2015-11-16"
"592","Golden State Warriors*",11,0,1,"—",10,1,114.1,97.8,"2015-11-16"
"593","San Antonio Spurs*",8,2,0.8,"2.5",8,2,101.4,90.6,"2015-11-16"
"594","Dallas Mavericks*",7,4,0.636,"4.0",6,5,100.8,99.5,"2015-11-16"
"595","Los Angeles Clippers*",6,4,0.6,"4.5",5,5,105.1,104.2,"2015-11-16"
"596","Phoenix Suns",6,4,0.6,"4.5",7,3,105.8,100.2,"2015-11-16"
"597","Oklahoma City Thunder*",6,5,0.545,"5.0",7,4,110.8,105.7,"2015-11-16"
"598","Memphis Grizzlies*",6,6,0.5,"5.5",3,9,95.8,102.2,"2015-11-16"
"599","Denver Nuggets",5,5,0.5,"5.5",3,7,98.3,103,"2015-11-16"
"600","Utah Jazz",5,5,0.5,"5.5",6,4,95.5,91.8,"2015-11-16"
"601","Minnesota Timberwolves",4,6,0.4,"6.5",5,5,103.1,104.5,"2015-11-16"
"602","Houston Rockets*",4,7,0.364,"7.0",3,8,100.8,108.5,"2015-11-16"
"603","Sacramento Kings",4,7,0.364,"7.0",4,7,103.8,107.9,"2015-11-16"
"604","Portland Trail Blazers*",4,8,0.333,"7.5",5,7,100.4,102.9,"2015-11-16"
"605","Los Angeles Lakers",2,9,0.182,"9.0",3,8,99.4,105.5,"2015-11-16"
"606","New Orleans Pelicans",1,9,0.1,"9.5",2,8,100.2,109.4,"2015-11-16"
"607","Cleveland Cavaliers*",8,3,0.727,"—",8,3,102.5,96.4,"2015-11-17"
"608","Chicago Bulls",7,3,0.7,"0.5",6,4,100.9,99,"2015-11-17"
"609","Atlanta Hawks*",8,5,0.615,"1.0",7,6,101.6,99.5,"2015-11-17"
"610","Miami Heat*",6,4,0.6,"1.5",7,3,96,91.5,"2015-11-17"
"611","Boston Celtics*",6,4,0.6,"1.5",7,3,102.5,95.9,"2015-11-17"
"612","Toronto Raptors*",7,5,0.583,"1.5",8,4,102.7,98.6,"2015-11-17"
"613","Washington Wizards",5,4,0.556,"2.0",4,5,104.3,106.4,"2015-11-17"
"614","Indiana Pacers*",6,5,0.545,"2.0",6,5,96.4,96.1,"2015-11-17"
