game_id,player,season,date,team,opponent,location,city,w_l,route,distance,tz,flight_time,team_rest,player_rest,games_played,mins,pts,shift_hrs,fgm,fga,pct_fg,fg3m,fg3a,pct_fg3,pct_ft,fg2m,fg2a,pct_fg2,ftm,fta,oreb,dreb,treb,ast,stl,blk,tov,pf,plusminus,b2b,b2b_1st,b2b_2nd,x3in4,x4in5,x5in7,traveling_west,traveling_east,pctEFG,pctTS,pctUSG,ortg,drtg,netrtg,pacePer40PACE_PER40,ratioPIE
21400595,Kawhi Leonard,2014-15,2015-01-16,San Antonio Spurs,Portland Trail Blazers,Home,San Antonio,W,Charlotte - San Antonio,1104,America/Chicago,~2.45 hours,1,31,23,31,20,-1,8,18,0.444,1,4,0.25,0.75,7,14,0.5,3,4,0,4,4,5,3,0,0,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.472,0.506,0.257,130.2,103.2,27,81.77,0.129
21400610,Kawhi Leonard,2014-15,2015-01-18,San Antonio Spurs,Utah Jazz,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,24,30,12,0,4,11,0.364,1,2,0.5,0.75,3,9,0.3333333333333333,3,4,3,6,9,1,2,1,1,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.409,0.47,0.209,100,77.2,22.8,76.67,0.136
21400624,Kawhi Leonard,2014-15,2015-01-20,San Antonio Spurs,Denver Nuggets,Away,Denver,W,San Antonio - Denver,799,America/Denver,~1.78 hours,1,1,25,31,17,-1,6,13,0.462,3,6,0.5,1,3,7,0.42857142857142855,2,2,3,12,15,3,2,1,2,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.577,0.612,0.225,119.7,107.9,11.7,81.08,0.184
21400637,Kawhi Leonard,2014-15,2015-01-22,San Antonio Spurs,Chicago Bulls,Away,Chicago,L,Denver - Chicago,909,America/Chicago,~2.02 hours,1,1,26,27,16,1,5,11,0.455,1,2,0.5,0.833,4,9,0.4444444444444444,5,6,0,4,4,0,0,0,2,2,-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5,0.587,0.286,81.6,134,-52.4,73.24,0.097
21400648,Kawhi Leonard,2014-15,2015-01-23,San Antonio Spurs,Los Angeles Lakers,Home,San Antonio,W,Chicago - San Antonio,1048,America/Chicago,~2.33 hours,0,0,27,33,15,0,6,12,0.5,1,3,0.3333333333333333,0.667,5,9,0.5555555555555556,2,3,2,12,14,3,2,0,1,1,16,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.542,0.563,0.187,105.9,82.4,23.5,81.68,0.233
21400663,Kawhi Leonard,2014-15,2015-01-25,San Antonio Spurs,Milwaukee Bucks,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,28,36,19,0,4,11,0.364,1,5,0.2,0.833,3,6,0.5,10,12,4,10,14,2,3,1,0,3,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.409,0.584,0.195,96,94.6,1.4,82.02,0.23
21400689,Kawhi Leonard,2014-15,2015-01-28,San Antonio Spurs,Charlotte Hornets,Home,San Antonio,W,No Travel,0,America/Chicago,-,2,2,29,23,9,0,3,6,0.5,0,2,0,1,3,4,0.75,3,3,1,4,5,3,1,0,1,2,-5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,0.615,0.167,91.3,104.4,-13.1,78.56,0.139
21400714,Kawhi Leonard,2014-15,2015-01-31,San Antonio Spurs,Los Angeles Clippers,Home,San Antonio,L,No Travel,0,America/Chicago,-,2,2,30,34,24,0,8,18,0.444,4,8,0.5,0.8,4,10,0.4,4,5,1,4,5,0,3,0,0,3,-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.556,0.594,0.267,91.3,118.6,-27.3,80.97,0.136
21400739,Kawhi Leonard,2014-15,2015-02-04,San Antonio Spurs,Orlando Magic,Home,San Antonio,W,No Travel,0,America/Chicago,-,3,3,31,38,18,0,7,9,0.778,0,0,0,1,7,9,0.7777777777777778,4,4,0,5,5,5,4,1,3,0,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.778,0.836,0.169,105.1,110.4,-5.3,82.59,0.164
21400757,Kawhi Leonard,2014-15,2015-02-06,San Antonio Spurs,Miami Heat,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,32,33,24,0,8,15,0.533,5,10,0.5,0.75,3,5,0.6,3,4,1,3,4,4,3,0,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7,0.716,0.254,122.2,82.5,39.7,75.37,0.2
21400772,Kawhi Leonard,2014-15,2015-02-08,San Antonio Spurs,Toronto Raptors,Away,Toronto,L,San Antonio - Toronto,1439,America/Toronto,~3.2 hours,1,1,33,37,11,1,5,17,0.294,1,5,0.2,NA,4,12,0.3333333333333333,0,0,2,3,5,1,1,0,3,1,-23,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.324,0.324,0.227,71.8,101.4,-29.5,77.73,0.01
21400774,Kawhi Leonard,2014-15,2015-02-09,San Antonio Spurs,Indiana Pacers,Away,Indianapolis,W,Toronto - Indianapolis,440,America/Indiana/Indianapolis,~58.67 minutes,0,0,34,31,10,0,4,12,0.333,1,2,0.5,1,3,10,0.3,1,1,2,4,6,1,1,1,0,2,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.375,0.402,0.167,98.4,98.4,0,77.79,0.066
21400790,Kawhi Leonard,2014-15,2015-02-11,San Antonio Spurs,Detroit Pistons,Away,Detroit,W,Indianapolis - Detroit,240,America/Detroit,~55 minutes,1,1,35,28,8,0,2,12,0.167,0,2,0,1,2,10,0.2,4,4,2,4,6,4,4,2,1,4,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.167,0.291,0.246,128,103.8,24.2,73.16,0.062
21400802,Kawhi Leonard,2014-15,2015-02-19,San Antonio Spurs,Los Angeles Clippers,Away,Los Angeles,L,San Antonio - Los Angeles,1210,America/Los_Angeles,~2.69 hours,7,7,36,27,4,-2,1,11,0.091,0,6,0,0.5,1,5,0.2,2,4,2,4,6,6,1,0,3,2,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.091,0.157,0.267,107.1,96.6,10.6,85.16,-0.01
21400814,Kawhi Leonard,2014-15,2015-02-20,San Antonio Spurs,Golden State Warriors,Away,San Francisco,L,Los Angeles - San Francisco,339,America/Los_Angeles,~55 minutes,0,0,37,19,12,0,5,7,0.714,1,1,1,0.5,4,6,0.6666666666666666,1,2,2,4,6,0,0,1,2,3,-9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.786,0.761,0.233,94.7,118.4,-23.7,80.71,0.137
21400836,Kawhi Leonard,2014-15,2015-02-23,San Antonio Spurs,Utah Jazz,Away,Salt Lake City,L,San Francisco - Salt Lake City,600,America/Denver,~1.33 hours,2,2,38,25,8,1,3,6,0.5,0,1,0,0.4,3,5,0.6,2,5,1,3,4,2,3,1,3,2,-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5,0.488,0.193,77.1,102,-25,77.76,0.096
21400853,Kawhi Leonard,2014-15,2015-02-25,San Antonio Spurs,Portland Trail Blazers,Away,Portland,L,Salt Lake City - Portland,632,America/Los_Angeles,~1.4 hours,1,1,39,35,14,-1,5,13,0.385,1,4,0.25,1,4,9,0.4444444444444444,3,3,2,6,8,3,4,1,2,1,-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.423,0.489,0.208,95.7,116.2,-20.5,77.91,0.135
21400867,Kawhi Leonard,2014-15,2015-02-27,San Antonio Spurs,Sacramento Kings,Away,Sacramento,W,Portland - Sacramento,486,America/Los_Angeles,~1.08 hours,1,1,40,36,17,0,7,14,0.5,1,3,0.3333333333333333,1,6,11,0.5454545454545454,2,2,1,6,7,5,1,2,0,3,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.536,0.571,0.174,113.3,105.3,8,82.34,0.154
21400875,Kawhi Leonard,2014-15,2015-02-28,San Antonio Spurs,Phoenix Suns,Away,Phoenix,W,Sacramento - Phoenix,629,America/Phoenix,~1.4 hours,0,0,41,32,22,1,9,18,0.5,0,1,0,1,9,17,0.5294117647058824,4,4,0,10,10,0,3,2,0,2,24,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.5,0.557,0.247,106.1,68.7,37.4,83.34,0.286
21400906,Kawhi Leonard,2014-15,2015-03-04,San Antonio Spurs,Sacramento Kings,Home,San Antonio,W,Phoenix - San Antonio,847,America/Chicago,~1.88 hours,3,3,42,29,21,1,9,11,0.818,2,4,0.5,0.25,7,7,1,1,4,1,4,5,1,3,1,1,1,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.909,0.823,0.219,118.6,80.3,38.3,83.24,0.25
21400921,Kawhi Leonard,2014-15,2015-03-06,San Antonio Spurs,Denver Nuggets,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,43,36,25,0,10,17,0.588,1,5,0.2,1,9,12,0.75,4,4,0,8,8,4,1,3,2,3,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.618,0.666,0.273,131.1,105.3,25.8,83.33,0.174
21400931,Kawhi Leonard,2014-15,2015-03-08,San Antonio Spurs,Chicago Bulls,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,44,39,20,0,9,20,0.45,0,4,0,1,9,16,0.5625,2,2,3,5,8,0,3,0,0,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.45,0.479,0.231,123.5,105.1,18.4,81.42,0.114
21400949,Kawhi Leonard,2014-15,2015-03-10,San Antonio Spurs,Toronto Raptors,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,45,39,24,0,10,19,0.526,0,0,0,1,10,19,0.5263157894736842,4,4,4,7,11,1,5,1,1,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.526,0.578,0.244,121.3,103.9,17.4,77.73,0.197
21400964,Kawhi Leonard,2014-15,2015-03-12,San Antonio Spurs,Cleveland Cavaliers,Home,San Antonio,L,No Travel,0,America/Chicago,-,1,1,46,44,24,0,9,14,0.643,1,3,0.3333333333333333,0.625,8,11,0.7272727272727273,5,8,3,6,9,7,1,1,3,5,-5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.679,0.685,0.231,127.7,133.7,-6,75.15,0.121
21400986,Kawhi Leonard,2014-15,2015-03-15,San Antonio Spurs,Minnesota Timberwolves,Home,San Antonio,W,No Travel,0,America/Chicago,-,2,2,47,25,15,0,6,13,0.462,2,2,1,1,4,11,0.36363636363636365,1,1,1,5,6,1,5,1,0,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.538,0.558,0.236,128.8,82.7,46.2,82.21,0.174
21401001,Kawhi Leonard,2014-15,2015-03-17,San Antonio Spurs,New York Knicks,Away,New York,L,San Antonio - New York,1584,America/New_York,~3.52 hours,1,1,48,36,13,1,3,9,0.333,1,1,1,0.75,2,8,0.25,6,8,0,5,5,1,1,2,3,2,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.389,0.519,0.182,101.4,95.7,5.7,77.9,0.073
21401010,Kawhi Leonard,2014-15,2015-03-18,San Antonio Spurs,Milwaukee Bucks,Away,Milwaukee,W,New York - Milwaukee,740,America/Chicago,~1.64 hours,0,0,49,27,14,-1,3,8,0.375,2,3,0.6666666666666666,0.75,1,5,0.2,6,8,0,2,2,2,4,1,1,4,6,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.5,0.608,0.211,120.8,111.5,9.2,76.64,0.096
21401028,Kawhi Leonard,2014-15,2015-03-20,San Antonio Spurs,Boston Celtics,Home,San Antonio,W,Milwaukee - San Antonio,1107,America/Chicago,~2.46 hours,1,1,50,31,22,0,8,14,0.571,2,5,0.4,1,6,9,0.6666666666666666,4,4,0,7,7,2,3,0,0,0,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.643,0.698,0.229,125,89.1,35.9,82.38,0.208
21401039,Kawhi Leonard,2014-15,2015-03-22,San Antonio Spurs,Atlanta Hawks,Away,Atlanta,W,San Antonio - Atlanta,880,America/New_York,~1.96 hours,1,1,51,32,20,1,8,14,0.571,1,3,0.3333333333333333,0.75,7,11,0.6363636363636364,3,4,1,9,10,7,4,0,4,2,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.607,0.635,0.282,109.2,81.5,27.7,82.06,0.215
21401057,Kawhi Leonard,2014-15,2015-03-24,San Antonio Spurs,Dallas Mavericks,Away,Dallas,L,Atlanta - Dallas,716,America/Chicago,~1.59 hours,1,1,52,36,19,-1,7,16,0.438,0,3,0,0.833,7,13,0.5384615384615384,5,6,2,7,9,3,4,1,0,4,-7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.438,0.51,0.217,93.3,100,-6.7,84.72,0.165
21401071,Kawhi Leonard,2014-15,2015-03-25,San Antonio Spurs,Oklahoma City Thunder,Home,San Antonio,W,Dallas - San Antonio,252,America/Chicago,~55 minutes,0,0,53,23,14,0,5,9,0.556,1,2,0.5,0.75,4,7,0.5714285714285714,3,4,1,4,5,5,1,1,0,1,30,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.611,0.651,0.204,148,88,60,86.46,0.157
21401084,Kawhi Leonard,2014-15,2015-03-27,San Antonio Spurs,Dallas Mavericks,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,54,32,12,0,4,13,0.308,1,4,0.25,0.75,3,9,0.3333333333333333,3,4,1,5,6,3,1,0,5,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.346,0.407,0.27,100,93.5,6.5,76.97,0.045
21401098,Kawhi Leonard,2014-15,2015-03-29,San Antonio Spurs,Memphis Grizzlies,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,55,33,25,0,11,17,0.647,1,3,0.3333333333333333,1,10,14,0.7142857142857143,2,2,1,9,10,1,1,0,3,0,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.676,0.699,0.292,113.8,87.7,26.2,77.74,0.205
21401110,Kawhi Leonard,2014-15,2015-03-31,San Antonio Spurs,Miami Heat,Away,Miami,W,San Antonio - Miami,1148,America/New_York,~2.55 hours,1,1,56,38,22,1,8,13,0.615,1,3,0.3333333333333333,0.833,7,10,0.7,5,6,1,8,9,3,4,2,1,2,23,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.654,0.703,0.21,109.7,77.8,31.9,75.96,0.295
21401113,Kawhi Leonard,2014-15,2015-04-01,San Antonio Spurs,Orlando Magic,Away,Orlando,W,Miami - Orlando,201,America/New_York,~55 minutes,0,0,57,21,10,0,3,7,0.429,2,2,1,1,1,5,0.2,2,2,1,6,7,1,2,0,0,0,-3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.571,0.635,0.174,102.5,107.3,-4.8,77.51,0.183
21401134,Kawhi Leonard,2014-15,2015-04-03,San Antonio Spurs,Denver Nuggets,Home,San Antonio,W,Orlando - San Antonio,1038,America/Chicago,~2.31 hours,1,1,58,22,20,-1,9,13,0.692,2,4,0.5,NA,7,9,0.7777777777777778,0,0,0,2,2,4,1,1,1,3,27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.769,0.769,0.304,169,100,69,79.63,0.179
21401150,Kawhi Leonard,2014-15,2015-04-05,San Antonio Spurs,Golden State Warriors,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,59,24,26,0,11,17,0.647,1,2,0.5,0.75,10,15,0.6666666666666666,3,4,0,5,5,3,7,0,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.676,0.693,0.339,123.1,96.2,26.9,86.12,0.3
21401157,Kawhi Leonard,2014-15,2015-04-07,San Antonio Spurs,Oklahoma City Thunder,Away,Oklahoma City,W,San Antonio - Oklahoma City,420,America/Chicago,~56 minutes,1,1,60,24,26,0,10,15,0.667,4,4,1,1,6,11,0.5454545454545454,2,2,0,2,2,2,3,1,3,3,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.819,0.345,121.6,88.2,33.3,84.47,0.247
21401168,Kawhi Leonard,2014-15,2015-04-08,San Antonio Spurs,Houston Rockets,Home,San Antonio,W,Oklahoma City - San Antonio,420,America/Chicago,~56 minutes,0,0,61,35,20,0,9,15,0.6,0,3,0,1,9,12,0.75,2,2,1,2,3,2,4,0,2,2,13,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.6,0.63,0.228,121.7,104.4,17.3,78.81,0.125
21401181,Kawhi Leonard,2014-15,2015-04-10,San Antonio Spurs,Houston Rockets,Away,Houston,W,San Antonio - Houston,189,America/Chicago,~55 minutes,1,1,62,39,18,0,7,17,0.412,0,2,0,1,7,15,0.4666666666666667,4,4,1,8,9,2,4,0,1,2,-2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.412,0.48,0.22,101.2,103.7,-2.5,82.72,0.181
21401200,Kawhi Leonard,2014-15,2015-04-12,San Antonio Spurs,Phoenix Suns,Home,San Antonio,W,Houston - San Antonio,189,America/Chicago,~55 minutes,1,1,63,34,18,0,6,12,0.5,1,2,0.5,1,5,10,0.5,5,5,1,8,9,1,1,0,1,1,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.542,0.634,0.211,127.3,96.9,30.3,76.91,0.163
21401223,Kawhi Leonard,2014-15,2015-04-15,San Antonio Spurs,New Orleans Pelicans,Away,New Orleans,L,San Antonio - New Orleans,516,America/Chicago,~1.15 hours,2,2,64,38,14,0,6,14,0.429,0,0,0,1,6,14,0.42857142857142855,2,2,2,8,10,3,0,1,1,4,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.429,0.47,0.203,110.8,114.9,-4.1,77.23,0.081
21500013,Kawhi Leonard,2015-16,2015-10-28,San Antonio Spurs,Oklahoma City Thunder,Away,Oklahoma City,L,San Antonio - Oklahoma City,420,America/Chicago,~56 minutes,15,15,1,35,32,0,13,22,0.591,1,3,0.3333333333333333,1,12,19,0.631578947368421,5,5,1,7,8,0,3,2,3,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.614,0.661,0.313,104.1,96.1,8,84.95,0.23
21500028,Kawhi Leonard,2015-16,2015-10-30,San Antonio Spurs,Brooklyn Nets,Home,San Antonio,W,Oklahoma City - San Antonio,420,America/Chicago,~56 minutes,1,1,2,26,16,0,6,16,0.375,0,2,0,1,6,14,0.42857142857142855,4,4,1,9,10,1,2,1,4,3,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.375,0.45,0.373,105.8,72.2,33.5,82.22,0.159
21500040,Kawhi Leonard,2015-16,2015-11-01,San Antonio Spurs,Boston Celtics,Away,Boston,W,San Antonio - Boston,1767,America/New_York,~3.93 hours,1,1,3,34,19,1,8,18,0.444,1,3,0.3333333333333333,1,7,15,0.4666666666666667,2,2,0,5,5,2,2,1,2,2,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.472,0.503,0.259,88.9,84.7,4.2,84.02,0.145
21500048,Kawhi Leonard,2015-16,2015-11-02,San Antonio Spurs,New York Knicks,Away,New York,W,Boston - New York,190,America/New_York,~55 minutes,0,0,4,36,18,0,8,16,0.5,1,4,0.25,1,7,12,0.5833333333333334,1,1,2,12,14,1,2,4,2,4,12,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.531,0.547,0.237,104.5,87.9,16.6,73.71,0.195
21500061,Kawhi Leonard,2015-16,2015-11-04,San Antonio Spurs,Washington Wizards,Away,Washington,L,New York - Washington,204,America/New_York,~55 minutes,1,1,5,35,23,0,10,22,0.455,1,4,0.25,1,9,18,0.5,2,2,3,6,9,0,1,0,1,4,-12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.477,0.503,0.288,93.1,106.8,-13.7,83.83,0.115
21500090,Kawhi Leonard,2015-16,2015-11-07,San Antonio Spurs,Charlotte Hornets,Home,San Antonio,W,Washington - San Antonio,1387,America/Chicago,~3.08 hours,2,2,6,34,23,-1,10,16,0.625,2,4,0.5,0.5,8,12,0.6666666666666666,1,2,0,4,4,2,2,0,0,3,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.688,0.681,0.219,115.7,100,15.7,82.11,0.153
21500103,Kawhi Leonard,2015-16,2015-11-09,San Antonio Spurs,Sacramento Kings,Away,Sacramento,W,San Antonio - Sacramento,1453,America/Los_Angeles,~3.23 hours,1,1,7,32,24,-2,10,13,0.769,3,4,0.75,0.5,7,9,0.7777777777777778,1,2,0,3,3,2,2,2,0,2,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.885,0.865,0.178,130.9,89.2,41.7,84.13,0.17
21500123,Kawhi Leonard,2015-16,2015-11-11,San Antonio Spurs,Portland Trail Blazers,Away,Portland,W,Sacramento - Portland,486,America/Los_Angeles,~1.08 hours,1,1,8,35,20,0,7,14,0.5,1,5,0.2,1,6,9,0.6666666666666666,5,5,0,7,7,3,1,0,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.536,0.617,0.236,120.6,115.9,4.6,78.69,0.133
21500156,Kawhi Leonard,2015-16,2015-11-16,San Antonio Spurs,Portland Trail Blazers,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,4,9,31,19,0,8,15,0.533,3,5,0.6,0,5,10,0.5,0,1,2,7,9,3,2,2,0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.633,0.615,0.238,110.7,105.5,5.3,72.1,0.194
21500172,Kawhi Leonard,2015-16,2015-11-18,San Antonio Spurs,Denver Nuggets,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,10,37,20,0,8,16,0.5,3,4,0.75,1,5,12,0.4166666666666667,1,1,1,7,8,3,2,1,0,2,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.594,0.608,0.195,118.1,106.9,11.1,78.23,0.133
21500182,Kawhi Leonard,2015-16,2015-11-20,San Antonio Spurs,New Orleans Pelicans,Away,New Orleans,L,San Antonio - New Orleans,516,America/Chicago,~1.15 hours,1,1,11,37,22,0,9,20,0.45,3,5,0.6,0.5,6,15,0.4,1,2,0,5,5,2,1,1,0,2,-8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.525,0.527,0.273,91.8,100,-8.2,80.84,0.117
21500195,Kawhi Leonard,2015-16,2015-11-21,San Antonio Spurs,Memphis Grizzlies,Home,San Antonio,W,New Orleans - San Antonio,516,America/Chicago,~1.15 hours,0,0,12,40,19,0,5,15,0.333,3,6,0.5,0.75,2,9,0.2222222222222222,6,8,2,5,7,3,0,1,0,1,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.433,0.513,0.224,96.1,92.2,3.9,76.48,0.121
21500207,Kawhi Leonard,2015-16,2015-11-23,San Antonio Spurs,Phoenix Suns,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,13,37,24,0,11,18,0.611,1,2,0.5,1,10,16,0.625,1,1,3,10,13,4,4,1,3,1,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.639,0.651,0.256,101.4,90.7,10.7,80.07,0.274
21500224,Kawhi Leonard,2015-16,2015-11-25,San Antonio Spurs,Dallas Mavericks,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,14,40,26,0,9,16,0.563,4,7,0.5714285714285714,1,5,9,0.5555555555555556,4,4,4,4,8,5,2,0,2,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.688,0.732,0.23,97.3,90.7,6.6,73.71,0.233
21500235,Kawhi Leonard,2015-16,2015-11-27,San Antonio Spurs,Denver Nuggets,Away,Denver,W,San Antonio - Denver,799,America/Denver,~1.78 hours,1,1,15,32,25,-1,11,18,0.611,2,4,0.5,1,9,14,0.6428571428571429,1,1,1,6,7,6,4,5,2,1,18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.667,0.678,0.299,106.5,77.4,29,77.82,0.347
21500242,Kawhi Leonard,2015-16,2015-11-28,San Antonio Spurs,Atlanta Hawks,Home,San Antonio,W,Denver - San Antonio,799,America/Chicago,~1.78 hours,0,0,16,29,22,1,6,11,0.545,3,3,1,1,3,8,0.375,7,7,1,6,7,2,1,1,2,0,32,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.682,0.781,0.227,123,71.7,51.3,82.78,0.223
21500257,Kawhi Leonard,2015-16,2015-11-30,San Antonio Spurs,Chicago Bulls,Away,Chicago,L,San Antonio - Chicago,1048,America/Chicago,~2.33 hours,1,1,17,40,25,0,9,21,0.429,0,3,0,0.778,9,18,0.5,7,9,3,5,8,3,2,0,2,4,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.429,0.501,0.286,102.6,84.6,17.9,77.58,0.139
21500275,Kawhi Leonard,2015-16,2015-12-02,San Antonio Spurs,Milwaukee Bucks,Home,San Antonio,W,Chicago - San Antonio,1048,America/Chicago,~2.33 hours,1,1,18,25,13,0,3,12,0.25,0,1,0,0.875,3,11,0.2727272727272727,7,8,2,1,3,4,0,0,0,1,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.25,0.419,0.262,98.1,71.7,26.4,84.46,0.098
21500280,Kawhi Leonard,2015-16,2015-12-03,San Antonio Spurs,Memphis Grizzlies,Away,Memphis,W,San Antonio - Memphis,631,America/Chicago,~1.4 hours,0,0,19,33,27,0,9,13,0.692,7,9,0.7777777777777778,1,2,4,0.5,2,2,0,8,8,3,2,1,1,2,16,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.962,0.973,0.217,116.1,88.9,27.2,75.82,0.273
21500296,Kawhi Leonard,2015-16,2015-12-05,San Antonio Spurs,Boston Celtics,Home,San Antonio,W,Memphis - San Antonio,631,America/Chicago,~1.4 hours,1,1,20,34,15,0,4,13,0.308,2,4,0.5,0.833,2,9,0.2222222222222222,5,6,0,7,7,4,2,0,3,4,-2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.385,0.48,0.241,105.6,111.4,-5.9,83.27,0.078
21500323,Kawhi Leonard,2015-16,2015-12-09,San Antonio Spurs,Toronto Raptors,Away,Toronto,L,Philadelphia - Toronto,333,America/Toronto,~55 minutes,1,3,21,27,7,0,3,8,0.375,1,2,0.5,0,2,6,0.3333333333333333,0,1,3,3,6,2,1,1,2,1,-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.438,0.415,0.161,80.8,105.7,-24.9,78.7,0.065
