Opponent,Team,Date,Season,Month,Week,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,game_id,matchup,score_diff,traveling_west,traveling_east,avg_score_diff_home,avg_score_diff_away,adjusted_score_diff,w,l,w_lpercent,ps_g,pa_g,opp_win_percent,win_percent_diff,off_rating,def_rating,net_rating,pace,opp_off_rating,opp_def_rating,opp_net_rating,opp_pace,net_rating_diff,pace_diff
Minnesota Timberwolves,San Antonio Spurs,2015-12-23,2015-16,Dec,51,TRUE,Minneapolis,TRUE,1109,San Antonio - Minneapolis,1,America/Chicago,0,-,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.02,21500431,SAS @ MIN,25,FALSE,FALSE,13.975609756097562,7.625,17.375,25,5,0.833,102.4,88.8,0.379,0.45399999999999996,109.3,98.2,11.1,94.54,105.4,109,-3.5,96.2,14.6,-1.6599999999999966
Minnesota Timberwolves,Milwaukee Bucks,2016-03-04,2015-16,Mar,10,FALSE,Milwaukee,TRUE,0,No Travel,1,America/Chicago,0,-,43.06,-87.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500919,MIL vs. MIN,15,FALSE,FALSE,-0.425,-7.341463414634147,15.425,26,36,0.419,99.4,103.3,0.306,0.11299999999999999,103.4,107.8,-4.5,95.05,105.4,109,-3.5,96.2,-1,-1.1500000000000057
New Orleans Pelicans,Toronto Raptors,2016-03-26,2015-16,Mar,13,TRUE,New Orleans,TRUE,328,Houston - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21501084,TOR @ NOP,24,FALSE,FALSE,6.55,2.4390243902439024,21.5609756097561,49,23,0.681,102.9,98.3,0.361,0.32000000000000006,109.3,104.8,4.4,93.35,104.8,108.4,-3.7,97.64,8.100000000000001,-4.290000000000006
New Orleans Pelicans,Memphis Grizzlies,2016-01-18,2015-16,Jan,3,FALSE,Memphis,TRUE,0,No Travel,1,America/Chicago,0,-,35.11,-90.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500618,MEM vs. NOP,2,FALSE,FALSE,1.125,-4.853658536585366,0.875,24,19,0.558,96.3,98.7,0.325,0.23300000000000004,104.7,107.1,-2.4,93.95,104.8,108.4,-3.7,97.64,1.3000000000000003,-3.6899999999999977
New Orleans Pelicans,Sacramento Kings,2016-03-07,2015-16,Mar,10,TRUE,New Orleans,FALSE,516,San Antonio - New Orleans,1,America/Chicago,0,-,30.07,-89.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21500941,SAC @ NOP,-3,FALSE,FALSE,-0.975,-3.8292682926829267,0.8292682926829267,25,37,0.403,106.9,109.4,0.387,0.016000000000000014,105.3,107.6,-2.3,100.66,104.8,108.4,-3.7,97.64,1.4000000000000004,3.019999999999996
New Orleans Pelicans,Denver Nuggets,2015-11-17,2015-16,Nov,46,TRUE,New Orleans,TRUE,1320,Phoenix - New Orleans,2,America/Chicago,1,East,30.07,-89.93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.4,21500163,DEN @ NOP,17,FALSE,TRUE,-2.341463414634146,-4.45,21.45,6,5,0.545,99.8,102.5,0.091,0.45400000000000007,104.9,108.2,-3.3,96.34,104.8,108.4,-3.7,97.64,0.40000000000000036,-1.2999999999999972
New Orleans Pelicans,Boston Celtics,2015-12-07,2015-16,Dec,49,TRUE,New Orleans,TRUE,516,San Antonio - New Orleans,1,America/Chicago,0,-,30.07,-89.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21500312,BOS @ NOP,18,FALSE,FALSE,5.275,0.8536585365853658,17.146341463414632,12,9,0.571,103.1,97.8,0.238,0.33299999999999996,105.8,102.5,3.3,99.43,104.8,108.4,-3.7,97.64,7,1.7900000000000063
New Orleans Pelicans,Golden State Warriors,2016-03-14,2015-16,Mar,11,FALSE,San Francisco,TRUE,0,No Travel,1,America/Los_Angeles,0,-,37.77,-122.45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21500996,GSW vs. NOP,18,FALSE,FALSE,14.35,7.121951219512195,3.6500000000000004,60,6,0.909,115.6,104.6,0.364,0.545,113.5,102.8,10.6,100.24,104.8,108.4,-3.7,97.64,14.3,2.5999999999999943
New Orleans Pelicans,Phoenix Suns,2016-04-09,2015-16,Apr,15,TRUE,New Orleans,TRUE,328,Houston - New Orleans,1,America/Chicago,0,-,30.07,-89.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21501189,PHX @ NOP,21,FALSE,FALSE,-2.375,-10.609756097560975,31.609756097560975,22,58,0.275,100.7,107.6,0.375,-0.09999999999999998,101.5,107.9,-6.5,99.39,104.8,108.4,-3.7,97.64,-2.8,1.75
New Orleans Pelicans,Minnesota Timberwolves,2016-02-27,2015-16,Feb,9,TRUE,New Orleans,TRUE,1103,Toronto - New Orleans,2,America/Chicago,-1,West,30.07,-89.93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.01,21500870,MIN @ NOP,2,TRUE,FALSE,-3.8048780487804876,-3.375,5.375,19,40,0.322,101.1,104.7,0.397,-0.07500000000000001,105.4,109,-3.5,96.2,104.8,108.4,-3.7,97.64,0.20000000000000018,-1.4399999999999977
New Orleans Pelicans,Houston Rockets,2015-12-02,2015-16,Dec,48,FALSE,Houston,TRUE,1107,Detroit - Houston,1,America/Chicago,-1,West,29.77,-95.39,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2.01,21500274,HOU vs. NOP,7,TRUE,FALSE,2.225,-1.2926829268292683,4.775,8,11,0.421,102.2,107.6,0.211,0.21,107.3,107.3,0,98.42,104.8,108.4,-3.7,97.64,3.7,0.7800000000000011
New Orleans Pelicans,Brooklyn Nets,2016-01-30,2015-16,Jan,5,TRUE,New Orleans,FALSE,445,Dallas - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21500710,BKN @ NOP,-2,FALSE,FALSE,-4.825,-9.634146341463415,7.634146341463415,12,36,0.25,95.4,102.9,0.391,-0.14100000000000001,102.4,109.7,-7.4,96.12,104.8,108.4,-3.7,97.64,-3.7,-1.519999999999996
New Orleans Pelicans,Detroit Pistons,2016-01-21,2015-16,Jan,3,TRUE,New Orleans,FALSE,328,Houston - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21500641,DET @ NOP,-16,FALSE,FALSE,5,-4.175,-11.825,23,20,0.535,101.9,100.2,0.357,0.17800000000000005,105.3,104.9,0.3,95.75,104.8,108.4,-3.7,97.64,4,-1.8900000000000006
New Orleans Pelicans,Phoenix Suns,2015-11-25,2015-16,Nov,47,FALSE,Phoenix,FALSE,847,San Antonio - Phoenix,1,America/Phoenix,-1,West,33.54,-112.07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.54,21500225,PHX vs. NOP,-6,TRUE,FALSE,-2.375,-10.609756097560975,-3.625,7,8,0.467,105.5,103.5,0.267,0.2,101.5,107.9,-6.5,99.39,104.8,108.4,-3.7,97.64,-2.8,1.75
New Orleans Pelicans,Washington Wizards,2016-02-23,2015-16,Feb,8,FALSE,Washington,TRUE,926,Miami - Washington,2,America/New_York,0,-,38.91,-77.02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.68,21500841,WAS vs. NOP,20,FALSE,FALSE,2.5365853658536586,-3.65,17.463414634146343,26,29,0.473,102.6,104.6,0.393,0.07999999999999996,104.5,105.1,-0.5,99.16,104.8,108.4,-3.7,97.64,3.2,1.519999999999996
New Orleans Pelicans,Oklahoma City Thunder,2016-02-11,2015-16,Feb,6,FALSE,Oklahoma City,TRUE,839,Phoenix - Oklahoma City,2,America/Chicago,1,East,35.47,-97.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.53,21500802,OKC vs. NOP,26,FALSE,TRUE,9.95,4.7073170731707314,16.05,40,14,0.741,110.1,101.9,0.377,0.364,112.1,104.8,7.4,97.54,104.8,108.4,-3.7,97.64,11.100000000000001,-0.09999999999999432
New Orleans Pelicans,Brooklyn Nets,2016-04-03,2015-16,Apr,14,FALSE,New York,FALSE,0,No Travel,1,America/New_York,0,-,40.67,-73.94,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,21501143,BKN vs. NOP,-19,FALSE,FALSE,-4.825,-9.634146341463415,-14.175,21,56,0.273,98.4,105.3,0.382,-0.10899999999999999,102.4,109.7,-7.4,96.12,104.8,108.4,-3.7,97.64,-3.7,-1.519999999999996
New Orleans Pelicans,Sacramento Kings,2016-01-13,2015-16,Jan,2,FALSE,Sacramento,FALSE,0,No Travel,3,America/Los_Angeles,0,-,38.57,-121.47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21500585,SAC vs. NOP,-12,FALSE,FALSE,-0.975,-3.8292682926829267,-11.025,15,23,0.395,106.3,108.6,0.316,0.07900000000000001,105.3,107.6,-2.3,100.66,104.8,108.4,-3.7,97.64,1.4000000000000004,3.019999999999996
New Orleans Pelicans,Atlanta Hawks,2015-11-06,2015-16,Nov,45,TRUE,New Orleans,TRUE,412,Atlanta - New Orleans,1,America/Chicago,-1,West,30.07,-89.93,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,21500081,ATL @ NOP,6,TRUE,FALSE,6.35,1.3170731707317074,4.682926829268292,6,1,0.857,102.4,98.1,0,0.857,104.6,100.8,3.9,97.63,104.8,108.4,-3.7,97.64,7.6,-0.010000000000005116
New Orleans Pelicans,Dallas Mavericks,2015-11-10,2015-16,Nov,45,TRUE,New Orleans,FALSE,445,Dallas - New Orleans,2,America/Chicago,0,-,30.07,-89.93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21500112,DAL @ NOP,-15,FALSE,FALSE,2.3658536585365852,-3.45,-11.55,3,4,0.429,99.9,102.9,0.143,0.28600000000000003,105.5,105.9,-0.4,95.34,104.8,108.4,-3.7,97.64,3.3000000000000003,-2.299999999999997
New Orleans Pelicans,San Antonio Spurs,2016-03-03,2015-16,Mar,9,TRUE,New Orleans,TRUE,516,San Antonio - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21500909,SAS @ NOP,8,FALSE,FALSE,13.975609756097562,7.625,0.375,52,9,0.852,104.7,92.2,0.383,0.469,109.3,98.2,11.1,94.54,104.8,108.4,-3.7,97.64,14.8,-3.0999999999999943
New Orleans Pelicans,New York Knicks,2016-03-28,2015-16,Mar,13,TRUE,New Orleans,FALSE,1158,New York - New Orleans,1,America/Chicago,-1,West,30.07,-89.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.11,21501102,NYK @ NOP,-8,TRUE,FALSE,-1.4878048780487805,-4.7,-3.3,30,45,0.4,98.7,101.4,0.37,0.030000000000000027,103.9,106.7,-2.8,94.12,104.8,108.4,-3.7,97.64,0.9000000000000004,-3.519999999999996
New Orleans Pelicans,Denver Nuggets,2015-12-20,2015-16,Dec,51,FALSE,Denver,FALSE,379,Salt Lake City - Denver,1,America/Denver,0,-,39.77,-104.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21500409,DEN vs. NOP,-5,FALSE,FALSE,-2.341463414634146,-4.45,-2.658536585365854,11,16,0.407,98.7,103.4,0.296,0.11099999999999999,104.9,108.2,-3.3,96.34,104.8,108.4,-3.7,97.64,0.40000000000000036,-1.2999999999999972
New Orleans Pelicans,Houston Rockets,2016-03-02,2015-16,Mar,9,FALSE,Houston,TRUE,1006,Milwaukee - Houston,1,America/Chicago,0,-,29.77,-95.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.83,21500901,HOU vs. NOP,5,FALSE,FALSE,2.225,-1.2926829268292683,2.775,30,31,0.492,105.6,106.9,0.39,0.10199999999999998,107.3,107.3,0,98.42,104.8,108.4,-3.7,97.64,3.7,0.7800000000000011
New Orleans Pelicans,Detroit Pistons,2016-02-21,2015-16,Feb,8,FALSE,Detroit,FALSE,399,Washington - Detroit,1,America/Detroit,0,-,42.38,-83.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21500823,DET vs. NOP,-5,FALSE,FALSE,5,-4.175,-10,27,29,0.482,101.6,101.1,0.4,0.08199999999999996,105.3,104.9,0.3,95.75,104.8,108.4,-3.7,97.64,4,-1.8900000000000006
New Orleans Pelicans,Milwaukee Bucks,2016-03-12,2015-16,Mar,11,FALSE,Milwaukee,TRUE,0,No Travel,2,America/Chicago,0,-,43.06,-87.97,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21500978,MIL vs. NOP,11,FALSE,FALSE,-0.425,-7.341463414634147,11.425,28,38,0.424,99.4,103.1,0.369,0.05499999999999999,103.4,107.8,-4.5,95.05,104.8,108.4,-3.7,97.64,-0.7999999999999998,-2.5900000000000034
New Orleans Pelicans,Dallas Mavericks,2016-01-02,2015-16,Jan,1,FALSE,Dallas,FALSE,1108,Miami - Dallas,0,America/Chicago,-1,West,32.79,-96.77,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2.01,21500501,DAL vs. NOP,-7,TRUE,FALSE,2.3658536585365852,-3.45,-9.365853658536585,19,15,0.559,101.5,101.1,0.333,0.22600000000000003,105.5,105.9,-0.4,95.34,104.8,108.4,-3.7,97.64,3.3000000000000003,-2.299999999999997
New Orleans Pelicans,Washington Wizards,2015-12-11,2015-16,Dec,50,TRUE,New Orleans,FALSE,955,Washington - New Orleans,1,America/Chicago,-1,West,30.07,-89.93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.74,21500339,WAS @ NOP,-2,TRUE,FALSE,2.5365853658536586,-3.65,1.65,9,12,0.429,101.2,105,0.273,0.15599999999999997,104.5,105.1,-0.5,99.16,104.8,108.4,-3.7,97.64,3.2,1.519999999999996
New Orleans Pelicans,San Antonio Spurs,2015-11-20,2015-16,Nov,47,TRUE,New Orleans,FALSE,516,San Antonio - New Orleans,1,America/Chicago,0,-,30.07,-89.93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21500182,SAS @ NOP,-14,FALSE,FALSE,13.975609756097562,7.625,-21.625,9,3,0.75,101.1,92.3,0.154,0.596,109.3,98.2,11.1,94.54,104.8,108.4,-3.7,97.64,14.8,-3.0999999999999943
New Orleans Pelicans,Utah Jazz,2015-11-28,2015-16,Nov,48,FALSE,Salt Lake City,TRUE,582,Los Angeles - Salt Lake City,2,America/Denver,1,East,40.78,-111.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.06,21500243,UTA vs. NOP,14,FALSE,TRUE,5.512195121951219,-1.85,8.487804878048781,8,7,0.533,95.5,93.2,0.235,0.29800000000000004,105,103.2,1.8,91.66,104.8,108.4,-3.7,97.64,5.5,-5.980000000000004
New Orleans Pelicans,Portland Trail Blazers,2016-03-18,2015-16,Mar,12,TRUE,New Orleans,TRUE,516,San Antonio - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21501025,POR @ NOP,5,FALSE,FALSE,5.4,-4.048780487804878,9.048780487804878,36,34,0.514,104.3,103.7,0.368,0.14600000000000002,107.6,106.8,0.8,97.06,104.8,108.4,-3.7,97.64,4.5,-0.5799999999999983
New Orleans Pelicans,Memphis Grizzlies,2015-12-01,2015-16,Dec,48,TRUE,New Orleans,TRUE,348,Memphis - New Orleans,1,America/Chicago,0,-,30.07,-89.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21500266,MEM @ NOP,9,FALSE,FALSE,1.125,-4.853658536585366,13.853658536585366,11,8,0.579,97.1,99.7,0.222,0.357,104.7,107.1,-2.4,93.95,104.8,108.4,-3.7,97.64,1.3000000000000003,-3.6899999999999977
New Orleans Pelicans,Houston Rockets,2015-12-26,2015-16,Dec,52,TRUE,New Orleans,FALSE,328,Houston - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21500445,HOU @ NOP,-2,FALSE,FALSE,2.225,-1.2926829268292683,-0.7073170731707317,16,16,0.5,103.7,105,0.333,0.16699999999999998,107.3,107.3,0,98.42,104.8,108.4,-3.7,97.64,3.7,0.7800000000000011
New Orleans Pelicans,Oklahoma City Thunder,2016-02-25,2015-16,Feb,8,TRUE,New Orleans,FALSE,445,Dallas - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21500857,OKC @ NOP,-4,FALSE,FALSE,9.95,4.7073170731707314,-8.707317073170731,41,17,0.707,109.8,102.5,0.404,0.30299999999999994,112.1,104.8,7.4,97.54,104.8,108.4,-3.7,97.64,11.100000000000001,-0.09999999999999432
New Orleans Pelicans,Los Angeles Lakers,2016-04-08,2015-16,Apr,15,TRUE,New Orleans,FALSE,1686,Los Angeles - New Orleans,1,America/Chicago,2,East,30.07,-89.93,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.07,21501184,LAL @ NOP,-8,FALSE,TRUE,-6.325,-12.926829268292684,4.926829268292684,16,63,0.203,97.4,106.7,0.38,-0.177,100.7,110.3,-9.7,96.55,104.8,108.4,-3.7,97.64,-5.999999999999999,-1.0900000000000034
New Orleans Pelicans,San Antonio Spurs,2016-03-30,2015-16,Mar,13,FALSE,San Antonio,TRUE,631,Memphis - San Antonio,1,America/Chicago,0,-,29.46,-98.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,21501118,SAS vs. NOP,8,FALSE,FALSE,13.975609756097562,7.625,-5.975609756097562,63,12,0.84,104.2,92.6,0.365,0.475,109.3,98.2,11.1,94.54,104.8,108.4,-3.7,97.64,14.8,-3.0999999999999943
New Orleans Pelicans,Philadelphia 76ers,2016-04-05,2015-16,Apr,14,FALSE,Philadelphia,TRUE,0,No Travel,2,America/New_York,0,-,40.01,-75.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21501154,PHI vs. NOP,14,FALSE,FALSE,-9.634146341463415,-10.675,23.634146341463413,10,68,0.128,97.1,107.3,0.377,-0.249,98.4,108.6,-10.2,98.44,104.8,108.4,-3.7,97.64,-6.499999999999999,0.7999999999999972
New Orleans Pelicans,San Antonio Spurs,2016-02-03,2015-16,Feb,5,FALSE,San Antonio,TRUE,0,No Travel,1,America/Chicago,0,-,29.46,-98.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500742,SAS vs. NOP,13,FALSE,FALSE,13.975609756097562,7.625,-0.9756097560975618,41,8,0.837,104.6,91.3,0.375,0.46199999999999997,109.3,98.2,11.1,94.54,104.8,108.4,-3.7,97.64,14.8,-3.0999999999999943
New Orleans Pelicans,Utah Jazz,2016-02-10,2015-16,Feb,6,TRUE,New Orleans,FALSE,445,Dallas - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21500798,UTA @ NOP,-4,FALSE,FALSE,5.512195121951219,-1.85,-2.15,26,26,0.5,97.8,96.4,0.385,0.11499999999999999,105,103.2,1.8,91.66,104.8,108.4,-3.7,97.64,5.5,-5.980000000000004
New Orleans Pelicans,Miami Heat,2015-12-25,2015-16,Dec,52,FALSE,Miami,TRUE,0,No Travel,2,America/New_York,0,-,25.78,-80.21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21500436,MIA vs. NOP,6,FALSE,FALSE,5.25,-2.073170731707317,0.75,17,11,0.607,96.5,94.6,0.31,0.297,105.5,103.7,1.7,94.14,104.8,108.4,-3.7,97.64,5.4,-3.5
New Orleans Pelicans,Golden State Warriors,2015-10-31,2015-16,Oct,44,TRUE,New Orleans,TRUE,328,Houston - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21500035,GSW @ NOP,14,FALSE,FALSE,14.35,7.121951219512195,6.878048780487805,3,0,1,119,102.3,0,1,113.5,102.8,10.6,100.24,104.8,108.4,-3.7,97.64,14.3,2.5999999999999943
New Orleans Pelicans,Atlanta Hawks,2015-11-11,2015-16,Nov,45,FALSE,Atlanta,TRUE,0,No Travel,1,America/New_York,0,-,33.76,-84.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500117,ATL vs. NOP,8,FALSE,FALSE,6.35,1.3170731707317074,1.6500000000000004,8,2,0.8,104.4,100.1,0.125,0.675,104.6,100.8,3.9,97.63,104.8,108.4,-3.7,97.64,7.6,-0.010000000000005116
New Orleans Pelicans,Utah Jazz,2016-03-05,2015-16,Mar,10,TRUE,New Orleans,TRUE,348,Memphis - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21500925,UTA @ NOP,12,FALSE,FALSE,5.512195121951219,-1.85,13.85,29,33,0.468,97.9,97.2,0.377,0.09100000000000003,105,103.2,1.8,91.66,104.8,108.4,-3.7,97.64,5.5,-5.980000000000004
New Orleans Pelicans,Memphis Grizzlies,2016-03-11,2015-16,Mar,11,FALSE,Memphis,TRUE,1136,Boston - Memphis,1,America/Chicago,-1,West,35.11,-90.01,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.07,21500967,MEM vs. NOP,7,TRUE,FALSE,1.125,-4.853658536585366,5.875,39,26,0.6,99.5,100,0.375,0.22499999999999998,104.7,107.1,-2.4,93.95,104.8,108.4,-3.7,97.64,1.3000000000000003,-3.6899999999999977
New Orleans Pelicans,Toronto Raptors,2015-11-13,2015-16,Nov,46,FALSE,Toronto,TRUE,333,Philadelphia - Toronto,1,America/Toronto,0,-,43.65,-79.38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21500131,TOR vs. NOP,19,FALSE,FALSE,6.55,2.4390243902439024,12.45,7,3,0.7,102.1,96.1,0.111,0.589,109.3,104.8,4.4,93.35,104.8,108.4,-3.7,97.64,8.100000000000001,-4.290000000000006
New Orleans Pelicans,Sacramento Kings,2016-01-28,2015-16,Jan,4,TRUE,New Orleans,FALSE,2062,Portland - New Orleans,1,America/Chicago,2,East,30.07,-89.93,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.75,21500696,SAC @ NOP,-9,FALSE,TRUE,-0.975,-3.8292682926829267,-5.170731707317073,20,26,0.435,106.3,107.9,0.378,0.056999999999999995,105.3,107.6,-2.3,100.66,104.8,108.4,-3.7,97.64,1.4000000000000004,3.019999999999996
New Orleans Pelicans,Chicago Bulls,2016-04-11,2015-16,Apr,15,TRUE,New Orleans,TRUE,823,Chicago - New Orleans,1,America/Chicago,0,-,30.07,-89.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5,21501208,CHI @ NOP,5,FALSE,FALSE,1.625,-4.585365853658536,9.585365853658537,41,40,0.506,101.5,103.1,0.37,0.136,104.1,105.5,-1.4,96.6,104.8,108.4,-3.7,97.64,2.3000000000000003,-1.0400000000000063
New Orleans Pelicans,Minnesota Timberwolves,2016-01-19,2015-16,Jan,3,TRUE,New Orleans,FALSE,1045,Minneapolis - New Orleans,1,America/Chicago,0,-,30.07,-89.93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.9,21500626,MIN @ NOP,-15,FALSE,FALSE,-3.8048780487804876,-3.375,-11.625,13,30,0.302,99,102.8,0.341,-0.039000000000000035,105.4,109,-3.5,96.2,104.8,108.4,-3.7,97.64,0.20000000000000018,-1.4399999999999977
New Orleans Pelicans,Denver Nuggets,2016-03-31,2015-16,Mar,13,TRUE,New Orleans,FALSE,348,Memphis - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,21501125,DEN @ NOP,-6,FALSE,FALSE,-2.341463414634146,-4.45,-1.5499999999999998,32,45,0.416,102.1,104.7,0.373,0.04299999999999998,104.9,108.2,-3.3,96.34,104.8,108.4,-3.7,97.64,0.40000000000000036,-1.2999999999999972
New Orleans Pelicans,Houston Rockets,2016-01-25,2015-16,Jan,4,TRUE,New Orleans,TRUE,328,Houston - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21500671,HOU @ NOP,1,FALSE,FALSE,2.225,-1.2926829268292683,2.2926829268292686,25,22,0.532,104.9,105.6,0.364,0.16800000000000004,107.3,107.3,0,98.42,104.8,108.4,-3.7,97.64,3.7,0.7800000000000011
New Orleans Pelicans,Portland Trail Blazers,2015-12-23,2015-16,Dec,51,TRUE,New Orleans,FALSE,412,Atlanta - New Orleans,1,America/Chicago,-1,West,30.07,-89.93,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21500432,POR @ NOP,-26,TRUE,FALSE,5.4,-4.048780487804878,-21.951219512195124,11,20,0.355,101,103.1,0.321,0.033999999999999975,107.6,106.8,0.8,97.06,104.8,108.4,-3.7,97.64,4.5,-0.5799999999999983
New Orleans Pelicans,Minnesota Timberwolves,2016-02-08,2015-16,Feb,6,FALSE,Minneapolis,FALSE,0,No Travel,1,America/Chicago,0,-,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500782,MIN vs. NOP,-14,FALSE,FALSE,-3.8048780487804876,-3.375,-10.195121951219512,16,37,0.302,100.1,103.9,0.373,-0.07100000000000001,105.4,109,-3.5,96.2,104.8,108.4,-3.7,97.64,0.20000000000000018,-1.4399999999999977
New Orleans Pelicans,Orlando Magic,2015-12-28,2015-16,Dec,52,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500460,ORL vs. NOP,15,FALSE,FALSE,2.425,-5.585365853658536,12.575,18,13,0.581,101.1,98.6,0.323,0.25799999999999995,104.4,106,-1.6,96.68,104.8,108.4,-3.7,97.64,2.1,-0.9599999999999937
New Orleans Pelicans,Los Angeles Lakers,2016-01-12,2015-16,Jan,2,FALSE,Los Angeles,TRUE,0,No Travel,1,America/Los_Angeles,0,-,34.11,-118.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500576,LAL vs. NOP,4,FALSE,FALSE,-6.325,-12.926829268292684,10.325,9,31,0.225,96.7,105.5,0.297,-0.07199999999999998,100.7,110.3,-9.7,96.55,104.8,108.4,-3.7,97.64,-5.999999999999999,-1.0900000000000034
New Orleans Pelicans,Indiana Pacers,2016-03-24,2015-16,Mar,12,FALSE,Indianapolis,TRUE,0,No Travel,2,America/Indiana/Indianapolis,0,-,39.78,-86.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21501068,IND vs. NOP,8,FALSE,FALSE,4.048780487804878,-0.475,3.951219512195122,38,33,0.535,101.6,100.1,0.366,0.16900000000000004,103.8,102.2,1.6,97.35,104.8,108.4,-3.7,97.64,5.300000000000001,-0.29000000000000625
New Orleans Pelicans,Cleveland Cavaliers,2016-02-06,2015-16,Feb,6,FALSE,Cleveland,TRUE,0,No Travel,0,America/New_York,0,-,41.48,-81.68,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,21500763,CLE vs. NOP,15,FALSE,FALSE,8.24390243902439,3.9,6.7560975609756095,36,14,0.72,102.2,96.6,0.36,0.36,110.2,103.9,6.3,93.82,104.8,108.4,-3.7,97.64,10,-3.8200000000000074
