"","isActive","isRookie","namePlayer","idPlayer","countSeasons","yearSeasonFirst","yearSeasonLast"
"600",FALSE,FALSE,"Dwight Buycks",202779,4,2013,2017
"601",FALSE,FALSE,"Derrick Byars",201182,0,2011,2011
"602",FALSE,FALSE,"Andrew Bynum",101115,8,2005,2013
"603",FALSE,FALSE,"Will Bynum",101198,9,2005,2014
"604",FALSE,FALSE,"Marty Byrnes",76321,4,1978,1982
"605",FALSE,FALSE,"Tommy Byrnes",76322,4,1946,1950
"606",FALSE,FALSE,"Mike Bytzura",76323,0,1946,1946
"607",FALSE,FALSE,"Zarko Cabarkapa",2560,3,2003,2006
"608",FALSE,FALSE,"Barney Cable",76324,5,1958,1963
"609",FALSE,FALSE,"Bruno Caboclo",203998,6,2014,2020
"610",TRUE,FALSE,"Devontae Cacok",1629719,1,2019,2020
"611",FALSE,FALSE,"Jason Caffey",679,7,1995,2002
"612",FALSE,FALSE,"Michael Cage",262,15,1984,1999
"613",FALSE,FALSE,"Gerry Calabrese",76326,1,1950,1951
"614",FALSE,FALSE,"Nick Calathes",201979,1,2013,2014
"615",FALSE,FALSE,"Jose Calderon",101181,13,2005,2018
"616",FALSE,FALSE,"Adrian Caldwell",154,8,1989,1997
"617",FALSE,FALSE,"Jim Caldwell",76328,0,1967,1967
"618",FALSE,FALSE,"Joe Caldwell",76329,5,1964,1969
"619",TRUE,FALSE,"Kentavious Caldwell-Pope",203484,7,2013,2020
"620",FALSE,FALSE,"Bill Calhoun",76331,6,1948,1954
"621",FALSE,FALSE,"Corky Calhoun",76330,7,1972,1979
"622",FALSE,FALSE,"Demetrius Calip",76332,0,1991,1991
"623",FALSE,FALSE,"Tom Callahan",76333,0,1946,1946
"624",FALSE,FALSE,"Rick Calloway",76334,0,1990,1990
"625",FALSE,FALSE,"Ernie Calverley",76335,2,1946,1948
"626",FALSE,FALSE,"Mack Calvin",76336,4,1976,1980
"627",FALSE,FALSE,"Dexter Cambridge",76337,0,1992,1992
"628",FALSE,FALSE,"Marcus Camby",948,16,1996,2012
"629",TRUE,TRUE,"Facundo Campazzo",1630267,0,2020,2020
"630",FALSE,FALSE,"Elden Campbell",922,14,1990,2004
"631",FALSE,FALSE,"Tony Campbell",76338,10,1984,1994
"632",FALSE,FALSE,"Isaiah Canaan",203477,5,2013,2018
"633",TRUE,FALSE,"Vlatko Cancar",1628427,1,2019,2020
"634",FALSE,TRUE,"Devin Cannady",1629962,0,2020,2020
"635",FALSE,FALSE,"Larry Cannon",76339,0,1973,1973
"636",TRUE,FALSE,"Clint Capela",203991,6,2014,2020
"637",FALSE,FALSE,"Derrick Caracter",202382,0,2010,2010
"638",FALSE,FALSE,"Brian Cardinal",2073,11,2000,2011
"639",TRUE,TRUE,"Vernon Carey Jr.",1630176,0,2020,2020
"640",FALSE,FALSE,"Howie Carl",76340,0,1961,1961
"641",FALSE,FALSE,"Chet Carlisle",76341,0,1946,1946
"642",FALSE,FALSE,"Geno Carlisle",2367,0,2004,2004
"643",FALSE,FALSE,"Rick Carlisle",76342,5,1984,1989
"644",FALSE,FALSE,"Al Carlson",76343,0,1975,1975
"645",FALSE,FALSE,"Don Carlson",76344,4,1946,1950
"646",FALSE,FALSE,"Bob Carney",76345,0,1954,1954
"647",FALSE,FALSE,"Rodney Carney",200760,4,2006,2010
"648",FALSE,FALSE,"Bob Carpenter",76346,1,1949,1950
"649",FALSE,FALSE,"Antoine Carr",156,15,1984,1999
"650",FALSE,FALSE,"Austin Carr",76348,9,1971,1980
"651",FALSE,FALSE,"Chris Carr",713,5,1995,2000
"652",FALSE,FALSE,"Cory Carr",1757,0,1998,1998
"653",FALSE,FALSE,"Kenny Carr",76350,9,1977,1986
"654",FALSE,FALSE,"M.L. Carr",76351,8,1976,1984
"655",FALSE,FALSE,"Bob Carrington",76352,2,1977,1979
"656",FALSE,FALSE,"DeMarre Carroll",201960,10,2009,2019
"657",FALSE,FALSE,"Joe Barry Carroll",76353,10,1980,1990
"658",FALSE,FALSE,"Matt Carroll",2679,9,2003,2012
"659",FALSE,FALSE,"Jimmy Carruth",1131,0,1996,1996
"660",FALSE,FALSE,"Anthony Carter",1853,12,1999,2011
"661",FALSE,FALSE,"Butch Carter",76355,5,1980,1985
"662",FALSE,FALSE,"Fred Carter",76356,7,1969,1976
"663",FALSE,FALSE,"George Carter",76357,0,1967,1967
"664",FALSE,FALSE,"Howard Carter",76358,1,1983,1984
"665",FALSE,FALSE,"Jake Carter",76359,0,1949,1949
"666",TRUE,FALSE,"Jevon Carter",1628975,2,2018,2020
"667",FALSE,FALSE,"Maurice Carter",2466,1,2002,2003
"668",FALSE,FALSE,"Reggie Carter",76360,1,1980,1981
"669",FALSE,FALSE,"Ron Carter",76361,1,1978,1979
"670",FALSE,FALSE,"Vince Carter",1713,21,1998,2019
"671",TRUE,FALSE,"Wendell Carter Jr.",1628976,2,2018,2020
"672",TRUE,FALSE,"Michael Carter-Williams",203487,7,2013,2020
"673",FALSE,FALSE,"Bill Cartwright",76362,15,1979,1994
"674",FALSE,FALSE,"Jay Carty",76363,0,1968,1968
"675",TRUE,FALSE,"Alex Caruso",1627936,3,2017,2020
"676",FALSE,FALSE,"Cornelius Cash",76364,0,1976,1976
"677",FALSE,FALSE,"Sam Cassell",208,14,1993,2007
"678",FALSE,FALSE,"Omri Casspi",201956,9,2009,2018
"679",FALSE,FALSE,"Harvey Catchings",76365,10,1974,1984
"680",FALSE,FALSE,"Terry Catledge",767,7,1985,1992
"681",FALSE,FALSE,"Sid Catlett",76367,0,1971,1971
"682",FALSE,FALSE,"Kelvin Cato",1509,9,1997,2006
"683",FALSE,FALSE,"Bobby Cattage",76368,4,1981,1985
"684",TRUE,FALSE,"Willie Cauley-Stein",1626161,5,2015,2020
"685",FALSE,FALSE,"Troy Caupain",1628505,0,2018,2018
"686",FALSE,FALSE,"Duane Causwell",190,12,1990,2002
"687",FALSE,FALSE,"Tyler Cavanaugh",1628463,1,2017,2018
"688",FALSE,FALSE,"Ron Cavenall",76370,4,1984,1988
"689",FALSE,FALSE,"Cedric Ceballos",76,10,1990,2000
"690",FALSE,FALSE,"John Celestand",1911,3,1999,2002
"691",FALSE,FALSE,"Al Cervi",76373,3,1949,1952
"692",FALSE,FALSE,"Lionel Chalmers",2763,0,2004,2004
"693",FALSE,FALSE,"Mario Chalmers",201596,9,2008,2017
"694",FALSE,FALSE,"Bill Chamberlain",76374,0,1973,1973
"695",FALSE,FALSE,"Wilt Chamberlain",76375,13,1959,1972
"696",FALSE,FALSE,"Jerry Chambers",76376,5,1966,1971
"697",FALSE,FALSE,"Tom Chambers",1472,16,1981,1997
"698",FALSE,FALSE,"Mike Champion",76378,0,1988,1988
"699",FALSE,FALSE,"Tyson Chandler",2199,18,2001,2019
"700",FALSE,FALSE,"Wilson Chandler",201163,12,2007,2019
"701",FALSE,FALSE,"Don Chaney",76379,11,1968,1979
"702",FALSE,FALSE,"John Chaney",76380,0,1949,1949
"703",FALSE,FALSE,"Rex Chapman",364,11,1988,1999
"704",FALSE,FALSE,"Len Chappell",76382,8,1962,1970
"705",FALSE,FALSE,"Ken Charles",76383,4,1973,1977
"706",FALSE,FALSE,"Lorenzo Charles",76384,0,1985,1985
"707",FALSE,FALSE,"Joe Chealey",1629147,1,2018,2019
"708",FALSE,FALSE,"Calbert Cheaney",384,12,1993,2005
"709",FALSE,FALSE,"Zylan Cheatham",1629597,0,2019,2019
"710",FALSE,FALSE,"Maurice Cheeks",76385,14,1978,1992
"711",FALSE,FALSE,"Phil Chenier",76386,9,1971,1980
"712",FALSE,FALSE,"Will Cherry",203805,0,2014,2014
"713",FALSE,FALSE,"Derrick Chievous",76387,2,1988,1990
"714",FALSE,FALSE,"Pete Chilcutt",432,8,1991,1999
"715",FALSE,FALSE,"Josh Childress",2735,9,2004,2013
"716",FALSE,FALSE,"Randolph Childress",719,1,1995,1996
"717",FALSE,FALSE,"Chris Childs",164,8,1994,2002
"718",TRUE,FALSE,"Chris Chiozza",1629185,2,2018,2020
"719",FALSE,FALSE,"Leroy Chollet",76391,1,1949,1950
"720",FALSE,FALSE,"Jim Chones",76392,7,1974,1981
"721",FALSE,FALSE,"Marquese Chriss",1627737,4,2016,2020
"722",FALSE,FALSE,"Fred Christ",76393,0,1954,1954
"723",FALSE,FALSE,"Cal Christensen",76394,4,1950,1954
"724",FALSE,FALSE,"Bob Christian",76395,3,1970,1973
"725",FALSE,FALSE,"Doug Christie",57,14,1992,2006
"726",FALSE,FALSE,"Dionte Christmas",202091,0,2013,2013
"727",FALSE,FALSE,"Rakeem Christmas",1626176,1,2015,2016
"728",FALSE,FALSE,"Semaj Christon",203902,0,2016,2016
"729",FALSE,FALSE,"Patrick Christopher",203565,0,2014,2014
"730",FALSE,FALSE,"Robert Churchwell",928,0,1995,1995
"731",FALSE,FALSE,"Archie Clark",76397,9,1966,1975
"732",FALSE,FALSE,"Carlos Clark",76398,1,1983,1984
"733",FALSE,FALSE,"Earl Clark",201947,5,2009,2014
"734",TRUE,FALSE,"Gary Clark",1629109,2,2018,2020
"735",FALSE,FALSE,"Ian Clark",203546,5,2013,2018
"736",FALSE,FALSE,"Keon Clark",1721,5,1998,2003
"737",TRUE,FALSE,"Brandon Clarke",1629634,1,2019,2020
"738",FALSE,FALSE,"Coty Clarke",1626262,0,2015,2015
"739",TRUE,FALSE,"Jordan Clarkson",203903,6,2014,2020
"740",FALSE,FALSE,"Gian Clavell",1628492,0,2017,2017
"741",FALSE,FALSE,"Victor Claver",201964,2,2012,2014
"742",FALSE,FALSE,"Charles Claxton",1127,0,1995,1995
"743",TRUE,FALSE,"Nicolas Claxton",1629651,1,2019,2020
"744",FALSE,FALSE,"Speedy Claxton",2049,7,2001,2008
"745",FALSE,FALSE,"Jim Cleamons",76402,8,1971,1979
"746",FALSE,FALSE,"Mateen Cleaves",2043,5,2000,2005
"747",FALSE,FALSE,"John Clemens",76403,10,1965,1975
"748",FALSE,FALSE,"Chris Clemons",1629598,0,2019,2019
"749",FALSE,FALSE,"Antonius Cleveland",1628499,2,2017,2019
"750",FALSE,FALSE,"Nat Clifton",76404,7,1950,1957
"751",FALSE,FALSE,"Bill Closs",76406,2,1949,1951
"752",FALSE,FALSE,"Keith Closs",1569,3,1997,2000
"753",FALSE,FALSE,"Paul Cloyd",76407,0,1949,1949
"754",FALSE,FALSE,"Marion Cluggish",76408,0,1946,1946
"755",FALSE,FALSE,"Ben Clyde",76409,0,1974,1974
"756",TRUE,FALSE,"Amir Coffey",1629599,1,2019,2020
"757",FALSE,FALSE,"Richard Coffey",76410,0,1990,1990
"758",FALSE,FALSE,"Fred Cofield",76411,1,1985,1986
"759",FALSE,FALSE,"John Coker",715,5,1995,2000
"760",FALSE,FALSE,"Norris Cole",202708,5,2011,2016
"761",FALSE,FALSE,"Ben Coleman",76412,7,1986,1993
"762",FALSE,FALSE,"Derrick Coleman",934,14,1990,2004
"763",FALSE,FALSE,"E.C. Coleman",76413,5,1973,1978
"764",FALSE,FALSE,"Jack Coleman",76414,8,1949,1957
"765",FALSE,FALSE,"Norris Coleman",76415,0,1987,1987
"766",FALSE,FALSE,"Bimbo Coles",902,13,1990,2003
"767",FALSE,FALSE,"Jason Collier",2044,4,2000,2004
"768",FALSE,FALSE,"Art Collins",76416,0,1980,1980
"769",FALSE,FALSE,"Don Collins",76418,6,1980,1986
"770",FALSE,FALSE,"Doug Collins",76421,7,1973,1980
"771",FALSE,FALSE,"James Collins",1530,0,1997,1997
"772",FALSE,FALSE,"Jarron Collins",2260,9,2001,2010
"773",FALSE,FALSE,"Jason Collins",2215,12,2001,2013
"774",FALSE,FALSE,"Jimmy Collins",76419,1,1970,1971
"775",TRUE,FALSE,"John Collins",1628381,3,2017,2020
"776",FALSE,FALSE,"Mardy Collins",200776,3,2006,2009
"777",FALSE,FALSE,"Sherron Collins",202395,0,2010,2010
"778",TRUE,FALSE,"Zach Collins",1628380,3,2017,2020
"779",FALSE,FALSE,"Kyle Collinsworth",1627858,0,2017,2017
"780",FALSE,FALSE,"Darren Collison",201954,9,2009,2018
"781",FALSE,FALSE,"Nick Collison",2555,14,2003,2017
"782",FALSE,FALSE,"Joe Colone",76422,0,1948,1948
"783",FALSE,FALSE,"Bonzie Colson",1629045,0,2018,2018
"784",FALSE,FALSE,"Sean Colson",2173,2,2000,2002
"785",FALSE,FALSE,"Steve Colter",306,10,1984,1994
"786",FALSE,FALSE,"Leroy Combs",76425,0,1983,1983
"787",FALSE,FALSE,"Dallas Comegys",76426,1,1987,1988
"788",FALSE,FALSE,"Larry Comley",76427,0,1963,1963
"789",FALSE,FALSE,"Gene Conley",76428,11,1952,1963
"790",TRUE,FALSE,"Mike Conley",201144,13,2007,2020
"791",FALSE,FALSE,"Ed Conlin",76429,6,1955,1961
"792",FALSE,FALSE,"Marty Conlon",55,8,1991,1999
"793",TRUE,FALSE,"Pat Connaughton",1626192,5,2015,2020
"794",FALSE,FALSE,"Lester Conner",76431,12,1982,1994
"795",FALSE,FALSE,"Chuck Connors",76432,1,1946,1947
"796",FALSE,FALSE,"Will Conroy",101215,6,2006,2012
"797",FALSE,FALSE,"Anthony Cook",76433,5,1990,1995
"798",FALSE,FALSE,"Bert Cook",76434,0,1954,1954
"799",FALSE,FALSE,"Bobby Cook",76438,0,1949,1949
"800",FALSE,FALSE,"Brian Cook",2567,8,2003,2011
"801",FALSE,FALSE,"Daequan Cook",201161,5,2007,2012
"802",FALSE,FALSE,"Darwin Cook",76435,8,1980,1988
"803",FALSE,FALSE,"Jeff Cook",76436,8,1979,1987
"804",FALSE,FALSE,"Norm Cook",76437,1,1976,1977
"805",FALSE,FALSE,"Omar Cook",2241,3,2001,2004
"806",FALSE,FALSE,"Quinn Cook",1626188,4,2016,2020
"807",TRUE,FALSE,"Tyler Cook",1629076,1,2019,2020
"808",FALSE,FALSE,"Charles Cooke",1628429,0,2017,2017
"809",FALSE,FALSE,"David Cooke",76439,0,1985,1985
"810",FALSE,FALSE,"Joe Cooke",76440,0,1970,1970
"811",FALSE,FALSE,"Jack Cooley",204022,3,2014,2017
"812",FALSE,FALSE,"Chuck Cooper",76442,5,1950,1955
"813",FALSE,FALSE,"Duane Cooper",1030,1,1992,1993
"814",FALSE,FALSE,"Joe Cooper",76443,3,1981,1984
"815",FALSE,FALSE,"Michael Cooper",76444,11,1978,1989
"816",FALSE,FALSE,"Wayne Cooper",76441,13,1978,1991
"817",FALSE,FALSE,"Tom Copa",76446,0,1991,1991
"818",FALSE,FALSE,"Chris Copeland",203142,3,2012,2015
"819",FALSE,FALSE,"Hollis Copeland",76447,2,1979,1981
"820",FALSE,FALSE,"Lanard Copeland",76448,2,1989,1991
"821",FALSE,FALSE,"Tyrone Corbin",895,15,1985,2000
"822",FALSE,FALSE,"Chris Corchiani",76450,2,1991,1993
"823",FALSE,FALSE,"Ken Corley",76451,0,1946,1946
"824",FALSE,FALSE,"Ray Corley",76452,3,1949,1952
"825",FALSE,FALSE,"Dave Corzine",76453,12,1978,1990
"826",FALSE,FALSE,"Larry Costello",76454,13,1954,1967
"827",FALSE,FALSE,"Matt Costello",1627856,0,2017,2017
"828",FALSE,FALSE,"Bryce Cotton",203955,1,2014,2015
"829",FALSE,FALSE,"Jack Cotton",76456,0,1949,1949
"830",FALSE,FALSE,"James Cotton",1526,1,1997,1998
"831",FALSE,FALSE,"John Coughran",76457,0,1979,1979
"832",FALSE,FALSE,"Mel Counts",76458,11,1964,1975
"833",FALSE,FALSE,"Steve Courtin",76459,0,1964,1964
"834",FALSE,FALSE,"Joe Courtney",1432,4,1992,1996
"835",FALSE,FALSE,"Marcus Cousin",202408,0,2010,2010
"836",TRUE,FALSE,"DeMarcus Cousins",202326,10,2010,2020
"837",FALSE,FALSE,"Bob Cousy",600003,19,1950,1969
"838",TRUE,FALSE,"Robert Covington",203496,7,2013,2020
"839",FALSE,FALSE,"Dave Cowens",76462,12,1970,1982
"840",FALSE,FALSE,"John Cox",76463,0,1982,1982
"841",FALSE,FALSE,"Johnny Cox",76464,0,1962,1962
"842",FALSE,FALSE,"Wesley Cox",76465,1,1977,1978
"843",FALSE,FALSE,"Allen Crabbe",203459,6,2013,2019
"844",TRUE,FALSE,"Torrey Craig",1628470,3,2017,2020
"845",FALSE,FALSE,"Chris Crawford",1544,6,1997,2003
"846",FALSE,FALSE,"Freddie Crawford",76466,4,1966,1970
"847",FALSE,FALSE,"Jamal Crawford",2037,19,2000,2019
"848",FALSE,FALSE,"Joe Crawford",201621,0,2008,2008
"849",FALSE,FALSE,"Jordan Crawford",202348,7,2010,2017
"850",FALSE,FALSE,"Mitchell Creek",1628249,0,2018,2018
"851",FALSE,FALSE,"Jim Creighton",76468,0,1975,1975
"852",FALSE,FALSE,"Ron Crevier",76469,0,1985,1985
"853",FALSE,FALSE,"Hal Crisler",76470,0,1946,1946
"854",FALSE,FALSE,"Joe Crispin",2343,0,2001,2001
"855",FALSE,FALSE,"Charlie Criss",76471,7,1977,1984
"856",FALSE,FALSE,"Winston Crite",76472,1,1987,1988
"857",FALSE,FALSE,"Javaris Crittenton",201159,2,2007,2009
"858",FALSE,FALSE,"Dillard Crocker",76473,4,1948,1952
"859",FALSE,FALSE,"Jeffrey Crompton",76474,5,1978,1983
"860",FALSE,FALSE,"Terry Crosby",76475,0,1979,1979
"861",FALSE,FALSE,"Austin Croshere",1506,11,1997,2008
"862",FALSE,FALSE,"Jeff Cross",76476,0,1985,1985
"863",FALSE,FALSE,"Pete Cross",76477,2,1970,1972
"864",FALSE,FALSE,"Russell Cross",76478,0,1983,1983
"865",FALSE,FALSE,"Francis Crossin",76479,2,1947,1949
"866",FALSE,FALSE,"John Crotty",180,10,1992,2002
"867",FALSE,FALSE,"Mark Crow",76481,0,1977,1977
"868",FALSE,FALSE,"Corey Crowder",76482,3,1991,1994
"869",TRUE,FALSE,"Jae Crowder",203109,8,2012,2020
"870",TRUE,FALSE,"Jarrett Culver",1629633,1,2019,2020
"871",FALSE,FALSE,"Pat Cummings",76483,11,1979,1990
