"","test_actual","test_fold","type","test_preds"
"553",8.2,"6","sn_net_rating_diff",8.23619873034836
"554",8.2,"6","w60_en",6.34213361696903
"555",8.2,"6","w_40",8.07103757981025
"556",8.2,"6","w40_t",8.39724735206585
"557",8.2,"6","w40_td",10.2313563986365
"558",8.2,"6","w60_tf",11.1129647757527
"559",10.6,"6","sn_net_rating_diff",1.5877535372781
"560",10.6,"6","w60_en",0.466047027961634
"561",10.6,"6","w_40",1.14989396151913
"562",10.6,"6","w40_t",1.07912322473683
"563",10.6,"6","w40_td",1.02436943329201
"564",10.6,"6","w60_tf",1.56783329384676
"565",7.9,"6","sn_net_rating_diff",5.44192466369564
"566",7.9,"6","w60_en",4.0618710077763
"567",7.9,"6","w_40",4.87105548716053
"568",7.9,"6","w40_t",5.10844591183086
"569",7.9,"6","w40_td",6.14891723709545
"570",7.9,"6","w60_tf",6.12753974334351
"571",-2.2,"6","sn_net_rating_diff",-6.02423443739655
"572",-2.2,"6","w60_en",-5.72364996391462
"573",-2.2,"6","w_40",-5.44965106026863
"574",-2.2,"6","w40_t",-5.63927146484271
"575",-2.2,"6","w40_td",-5.3047041398212
"576",-2.2,"6","w60_tf",-6.11988109244081
"577",17,"6","sn_net_rating_diff",5.63463322001652
"578",17,"6","w60_en",2.64302424309201
"579",17,"6","w_40",5.16618885225774
"580",17,"6","w40_t",4.77780047333683
"581",17,"6","w40_td",5.30685623835793
"582",17,"6","w60_tf",7.8008850166803
"583",-11.5,"6","sn_net_rating_diff",-5.06069165579216
"584",-11.5,"6","w60_en",-4.29707905480434
"585",-11.5,"6","w_40",-5.21372443678786
"586",-11.5,"6","w40_t",-4.77411219286753
"587",-11.5,"6","w40_td",-5.8160793680178
"588",-11.5,"6","w60_tf",-4.75171125504582
"589",-10.3,"6","sn_net_rating_diff",-8.1440285569262
"590",-10.3,"6","w60_en",-7.33076333403062
"591",-10.3,"6","w_40",-7.4194606638202
"592",-10.3,"6","w40_t",-7.63353477484055
"593",-10.3,"6","w40_td",-8.10035844556041
"594",-10.3,"6","w60_tf",-7.98038125187958
"595",-9.3,"6","sn_net_rating_diff",-5.54246304659435
"596",-9.3,"6","w60_en",-4.86664591779796
"597",-9.3,"6","w_40",-5.49894531452349
"598",-9.3,"6","w40_t",-5.12066795973614
"599",-9.3,"6","w40_td",-5.44279351293051
"600",-9.3,"6","w60_tf",-5.80188637412044
"601",-12,"6","sn_net_rating_diff",-2.07370903281857
"602",-12,"6","w60_en",-1.26002609095953
"603",-12,"6","w_40",-1.85045615944258
"604",-12,"6","w40_t",-0.607955709458879
"605",-12,"6","w40_td",0.421208844874043
"606",-12,"6","w60_tf",-0.194377556265206
"607",18.6,"6","sn_net_rating_diff",1.68410781543854
"608",18.6,"6","w60_en",1.29808471895201
"609",18.6,"6","w_40",1.72822421775143
"610",18.6,"6","w40_t",2.2609705373064
"611",18.6,"6","w40_td",3.64309945046713
"612",18.6,"6","w60_tf",3.29777715558818
"613",-13.3,"6","sn_net_rating_diff",-12.8653881867877
"614",-13.3,"6","w60_en",-11.0347903714919
"615",-13.3,"6","w_40",-12.4263428815557
"616",-13.3,"6","w40_t",-12.5990920104561
"617",-13.3,"6","w40_td",-14.6559376810248
"618",-13.3,"6","w60_tf",-13.9780609960052
"619",9.4,"6","sn_net_rating_diff",-3.22996037074383
"620",9.4,"6","w60_en",-3.41821729706758
"621",9.4,"6","w_40",-3.33834997150686
"622",9.4,"6","w40_t",-2.98802041297824
"623",9.4,"6","w40_td",-3.27997397861966
"624",9.4,"6","w60_tf",-2.91281124747753
"625",-6.5,"6","sn_net_rating_diff",-0.146623469609794
"626",-6.5,"6","w60_en",-0.592367878279947
"627",-6.5,"6","w_40",0.191131946758115
"628",-6.5,"6","w40_t",-0.332960402470496
"629",-6.5,"6","w40_td",0.676822094340635
"630",-6.5,"6","w60_tf",-0.232620180732183
"631",2,"6","sn_net_rating_diff",-8.33673711324708
"632",2,"6","w60_en",-7.58267349081266
"633",2,"6","w_40",-7.73267592794393
"634",2,"6","w40_t",-7.40930844239653
"635",2,"6","w40_td",-8.03568111629653
"636",2,"6","w60_tf",-7.35387062418639
"637",-6.5,"6","sn_net_rating_diff",-9.01121706037014
"638",-6.5,"6","w60_en",-7.20947645707157
"639",-6.5,"6","w_40",-8.91990390685411
"640",-6.5,"6","w40_t",-8.42525154271685
"641",-6.5,"6","w40_td",-9.8758730227035
"642",-6.5,"6","w60_tf",-9.26967303997108
"643",-9.8,"6","sn_net_rating_diff",-14.4070566373547
"644",-9.8,"6","w60_en",-12.2379395583462
"645",-9.8,"6","w_40",-14.3108764217388
"646",-9.8,"6","w40_t",-14.7649098984402
"647",-9.8,"6","w40_td",-18.4103830897716
"648",-9.8,"6","w60_tf",-16.319801068619
"649",-17.7,"6","sn_net_rating_diff",-1.97735475465813
"650",-17.7,"6","w60_en",-1.74276882109523
"651",-17.7,"6","w_40",-2.05077768003948
"652",-17.7,"6","w40_t",-1.5865282765218
"653",-17.7,"6","w40_td",-1.38939721351897
"654",-17.7,"6","w60_tf",-1.24873201903959
"655",3.8,"6","sn_net_rating_diff",-7.37319433164269
"656",3.8,"6","w60_en",-6.48486793395683
"657",3.8,"6","w_40",-6.92641607266857
"658",3.8,"6","w40_t",-7.13987151589495
"659",3.8,"6","w40_td",-8.08969623755748
"660",3.8,"6","w60_tf",-7.45102168621352
"661",6.1,"6","sn_net_rating_diff",5.34557038553521
"662",6.1,"6","w60_en",2.55632819561905
"663",6.1,"6","w_40",6.26327551858841
"664",6.1,"6","w40_t",6.14428355689044
"665",6.1,"6","w40_td",5.43426051208117
"666",6.1,"6","w60_tf",6.83723974092807
"667",-1.1,"6","sn_net_rating_diff",-5.34975449027348
"668",-1.1,"6","w60_en",-4.27979760888585
"669",-1.1,"6","w_40",-5.60425067161759
"670",-1.1,"6","w40_t",-5.5940198006628
"671",-1.1,"6","w40_td",-5.12672214385741
"672",-1.1,"6","w60_tf",-7.48699303223877
"673",16.8,"6","sn_net_rating_diff",-5.34975449027348
"674",16.8,"6","w60_en",-3.86840291127752
"675",16.8,"6","w_40",-5.64870200672443
"676",16.8,"6","w40_t",-5.52800950334456
"677",16.8,"6","w40_td",-5.09834847621581
"678",16.8,"6","w60_tf",-6.22745283617416
"679",-38.3,"6","sn_net_rating_diff",-23.4643587844359
"680",-38.3,"6","w60_en",-18.4520970035902
"681",-38.3,"6","w_40",-25.6390008244747
"682",-38.3,"6","w40_t",-25.5719383780285
"683",-38.3,"6","w40_td",-23.3590607139968
"684",-38.3,"6","w60_tf",-23.5982120812496
"685",-44.2,"6","sn_net_rating_diff",-9.20392561669102
"686",-44.2,"6","w60_en",-7.7930531790536
"687",-44.2,"6","w_40",-9.85920492477084
"688",-44.2,"6","w40_t",-9.85616222567102
"689",-44.2,"6","w40_td",-9.04530569764631
"690",-44.2,"6","w60_tf",-9.72307697439941
"691",16.4,"6","sn_net_rating_diff",10.4523471280385
"692",16.4,"6","w60_en",8.79022290735084
"693",16.4,"6","w_40",11.6686809955913
"694",16.4,"6","w40_t",12.1171978271137
"695",16.4,"6","w40_td",11.0807192892954
"696",16.4,"6","w60_tf",12.4745191650511
"697",-15.9,"6","sn_net_rating_diff",-6.4096515500383
"698",-15.9,"6","w60_en",-4.24117693353664
"699",-15.9,"6","w_40",-6.98432030836863
"700",-15.9,"6","w40_t",-6.45432219457125
"701",-15.9,"6","w40_td",-6.16092454876066
"702",-15.9,"6","w60_tf",-6.57832170814529
"703",13.6,"6","sn_net_rating_diff",5.05650755105389
"704",13.6,"6","w60_en",3.26109478290951
"705",13.6,"6","w_40",5.86370833424542
"706",13.6,"6","w40_t",5.99168962508744
"707",13.6,"6","w40_td",5.5657255601789
"708",13.6,"6","w60_tf",6.42149925356564
"709",9.1,"6","sn_net_rating_diff",4.0929647694495
"710",9.1,"6","w60_en",3.02090954733449
"711",9.1,"6","w_40",4.54060753179556
"712",9.1,"6","w40_t",4.92366746859135
"713",9.1,"6","w40_td",4.32991619042721
"714",9.1,"6","w60_tf",5.30665704133305
"715",1.1,"6","sn_net_rating_diff",5.05650755105389
"716",1.1,"6","w60_en",3.90108902633228
"717",1.1,"6","w_40",5.75521694008634
"718",1.1,"6","w40_t",6.04908884091141
"719",1.1,"6","w40_td",5.47381568760433
"720",1.1,"6","w60_tf",5.57758840288492
"721",1.1,"6","sn_net_rating_diff",0.91327359015503
"722",1.1,"6","w60_en",0.545972929744154
"723",1.1,"6","w_40",1.27511048695001
"724",1.1,"6","w40_t",1.66777604292679
"725",1.1,"6","w40_td",1.53750096874222
"726",1.1,"6","w60_tf",2.91344508096075
"727",-11.6,"6","sn_net_rating_diff",-4.09714887418778
"728",-11.6,"6","w60_en",-5.06477633844029
"729",-11.6,"6","w_40",-3.94260909403922
"730",-11.6,"6","w40_t",-4.68657091922697
"731",-11.6,"6","w40_td",-4.21999723393416
"732",-11.6,"6","w60_tf",-4.87676389326297
"733",5.4,"6","sn_net_rating_diff",1.10598214647591
"734",5.4,"6","w60_en",0.153328936063301
"735",5.4,"6","w_40",1.28620735483908
"736",5.4,"6","w40_t",1.66093156281742
"737",5.4,"6","w40_td",1.39622889627101
"738",5.4,"6","w60_tf",1.38598050973023
"739",-10.3,"6","sn_net_rating_diff",-8.04767427876576
"740",-10.3,"6","w60_en",-7.43964425532983
"741",-10.3,"6","w_40",-8.2454912319804
"742",-10.3,"6","w40_t",-8.7476187056587
"743",-10.3,"6","w40_td",-8.04109870819601
"744",-10.3,"6","w60_tf",-10.3544634209722
"745",-15.5,"6","sn_net_rating_diff",-11.1310111798998
"746",-15.5,"6","w60_en",-8.10124365276039
"747",-15.5,"6","w_40",-12.0706875405748
"748",-15.5,"6","w40_t",-11.9656887690138
"749",-15.5,"6","w40_td",-11.4824800272862
"750",-15.5,"6","w60_tf",-13.2183980039866
"751",8.7,"6","sn_net_rating_diff",-5.34975449027348
"752",8.7,"6","w60_en",-4.47135744425144
"753",8.7,"6","w_40",-5.88112975046107
"754",8.7,"6","w40_t",-5.66559446591572
"755",8.7,"6","w40_td",-5.67210589100407
"756",8.7,"6","w60_tf",-6.60523098247618
"757",-2.3,"6","sn_net_rating_diff",-4.38621170866909
"758",-2.3,"6","w60_en",-3.0158068321166
"759",-2.3,"6","w_40",-4.77086796780246
"760",-2.3,"6","w40_t",-3.88720543532617
"761",-2.3,"6","w40_td",-3.91355166589391
"762",-2.3,"6","w60_tf",-3.80868954848508
"763",-28.7,"6","sn_net_rating_diff",-13.8289309683921
"764",-28.7,"6","w60_en",-11.2182553530588
"765",-28.7,"6","w_40",-14.5571018405231
"766",-28.7,"6","w40_t",-14.8724781582164
"767",-28.7,"6","w40_td",-14.0698046664246
"768",-28.7,"6","w60_tf",-16.2784863115764
"769",4.8,"6","sn_net_rating_diff",8.42890728666924
"770",4.8,"6","w60_en",5.94963162244289
"771",4.8,"6","w_40",9.23937598539615
"772",4.8,"6","w40_t",9.1131761244236
"773",4.8,"6","w40_td",8.81513679869725
"774",4.8,"6","w60_tf",9.00494734635031
"775",33.3,"6","sn_net_rating_diff",14.6919353670977
"776",33.3,"6","w60_en",10.8136746524816
"777",33.3,"6","w_40",16.1168536128151
"778",33.3,"6","w40_t",15.7578809068894
"779",33.3,"6","w40_td",15.3494963691813
"780",33.3,"6","w60_tf",16.1573210296928
"781",10.2,"6","sn_net_rating_diff",-0.917457694893303
"782",10.2,"6","w60_en",-0.578415448528235
"783",10.2,"6","w_40",-0.523415907468307
"784",10.2,"6","w40_t",-0.318088628284731
"785",10.2,"6","w40_td",-0.0268965122905406
"786",10.2,"6","w60_tf",1.70170652755212
"787",-20,"6","sn_net_rating_diff",-21.729981777548
"788",-20,"6","w60_en",-18.7691112483486
"789",-20,"6","w_40",-22.1559303643665
"790",-20,"6","w40_t",-22.7874270864016
"791",-20,"6","w40_td",-21.4129791949043
"792",-20,"6","w60_tf",-22.9149346789699
"793",-29.9,"6","sn_net_rating_diff",1.5877535372781
"794",-29.9,"6","w60_en",1.49800508622229
"795",-29.9,"6","w_40",1.51567571057629
"796",-29.9,"6","w40_t",1.73019779743351
"797",-29.9,"6","w40_td",1.35891783120004
"798",-29.9,"6","w60_tf",0.985965779168901
"799",25.2,"6","sn_net_rating_diff",4.67109043841214
"800",25.2,"6","w60_en",2.86021318959662
"801",25.2,"6","w_40",4.82403107199621
"802",25.2,"6","w40_t",4.57966929521486
"803",25.2,"6","w40_td",4.12293407162109
"804",25.2,"6","w60_tf",5.26209017803721
"805",2.3,"6","sn_net_rating_diff",-12.6726796304668
"806",2.3,"6","w60_en",-11.6662944504628
"807",2.3,"6","w_40",-13.3954356233955
"808",2.3,"6","w40_t",-14.400191863558
"809",2.3,"6","w40_td",-14.1765524052282
"810",2.3,"6","w60_tf",-14.8170264561284
"811",-22.1,"6","sn_net_rating_diff",-8.04767427876576
"812",-22.1,"6","w60_en",-6.91638522208642
"813",-22.1,"6","w_40",-7.91624998720598
"814",-22.1,"6","w40_t",-8.44238221713641
"815",-22.1,"6","w40_td",-7.78655763713644
"816",-22.1,"6","w60_tf",-7.94182472138817
"817",-5.5,"6","sn_net_rating_diff",-4.19350315234821
"818",-5.5,"6","w60_en",-2.47594085018424
"819",-5.5,"6","w_40",-4.60494483949887
"820",-5.5,"6","w40_t",-4.26795131096323
"821",-5.5,"6","w40_td",-4.56431340793338
"822",-5.5,"6","w60_tf",-3.16528601528008
"823",4.7,"6","sn_net_rating_diff",6.98359311426266
"824",4.7,"6","w60_en",5.58763765487991
"825",4.7,"6","w_40",7.74557299904524
"826",4.7,"6","w40_t",8.45421050041409
"827",4.7,"6","w40_td",8.54057390718377
"828",4.7,"6","w60_tf",8.61216759395672
"829",-19.4,"6","sn_net_rating_diff",0.91327359015503
"830",-19.4,"6","w60_en",-0.354184982200077
"831",-19.4,"6","w_40",1.05210039895635
"832",-19.4,"6","w40_t",1.10010329922327
"833",-19.4,"6","w40_td",1.08847884239909
"834",-19.4,"6","w60_tf",0.633629892241019
"835",-6.5,"6","sn_net_rating_diff",-6.79506866268006
"836",-6.5,"6","w60_en",-6.17165860578792
"837",-6.5,"6","w_40",-6.9654530651074
"838",-6.5,"6","w40_t",-6.98111222708302
"839",-6.5,"6","w40_td",-6.69786150072648
"840",-6.5,"6","w60_tf",-5.36747587395866
"841",-2.2,"6","sn_net_rating_diff",5.53827894185608
"842",-2.2,"6","w60_en",4.27178599282132
"843",-2.2,"6","w_40",5.9300628925143
"844",-2.2,"6","w40_t",6.45856259580716
"845",-2.2,"6","w40_td",6.62865454884927
"846",-2.2,"6","w60_tf",5.81994717351152
"847",7.7,"6","sn_net_rating_diff",-6.60236010635918
"848",7.7,"6","w60_en",-5.85842558785485
"849",7.7,"6","w_40",-6.19868350040198
"850",7.7,"6","w40_t",-6.54704427290442
"851",7.7,"6","w40_td",-5.76050642642786
"852",7.7,"6","w60_tf",-7.12670058668323
"853",-3,"6","sn_net_rating_diff",-5.54246304659435
"854",-3,"6","w60_en",-5.15171721865145
"855",-3,"6","w_40",-5.53699264372511
"856",-3,"6","w40_t",-5.62404016425381
"857",-3,"6","w40_td",-5.1894097470192
"858",-3,"6","w60_tf",-5.05620413704894
"859",-11.4,"6","sn_net_rating_diff",-3.32631464890427
"860",-11.4,"6","w60_en",-2.61594313365165
"861",-11.4,"6","w_40",-3.21073275324573
"862",-11.4,"6","w40_t",-2.86250473589284
"863",-11.4,"6","w40_td",-2.49505600949303
"864",-11.4,"6","w60_tf",-3.21894176813129
"865",-13.4,"6","sn_net_rating_diff",3.41848482232643
"866",-13.4,"6","w60_en",2.42327148876269
"867",-13.4,"6","w_40",2.97102272972058
"868",-13.4,"6","w40_t",4.01613015745553
"869",-13.4,"6","w40_td",3.37105919221718
"870",-13.4,"6","w60_tf",2.86015175376463
"871",6.5,"6","sn_net_rating_diff",0.335147921192398
"872",6.5,"6","w60_en",-0.41092913653203
"873",6.5,"6","w_40",0.555084426505019
"874",6.5,"6","w40_t",0.879709249709583
"875",6.5,"6","w40_td",1.16947658498907
"876",6.5,"6","w60_tf",1.30345261756801
"877",28.4,"6","sn_net_rating_diff",14.2101639762956
"878",28.4,"6","w60_en",11.2263723252512
"879",28.4,"6","w_40",14.5033665690903
"880",28.4,"6","w40_t",14.9996594591182
"881",28.4,"6","w40_td",14.2082269177748
"882",28.4,"6","w60_tf",14.0603483523424
"883",-3.6,"6","sn_net_rating_diff",-4.77162882131085
"884",-3.6,"6","w60_en",-4.41718773936753
"885",-3.6,"6","w_40",-5.17504182051568
"886",-3.6,"6","w40_t",-5.01707223554755
"887",-3.6,"6","w40_td",-5.43523979740193
"888",-3.6,"6","w60_tf",-5.55081379962338
"889",-6.5,"6","sn_net_rating_diff",-1.30287480753506
"890",-6.5,"6","w60_en",-1.39607965454836
"891",-6.5,"6","w_40",-0.995773587760678
"892",-6.5,"6","w40_t",-0.691431402749411
"893",-6.5,"6","w40_td",-0.450331022340509
"894",-6.5,"6","w60_tf",-1.4866055857103
"895",-11.5,"6","sn_net_rating_diff",-4.77162882131085
"896",-11.5,"6","w60_en",-3.89786262125603
"897",-11.5,"6","w_40",-5.13473425393575
"898",-11.5,"6","w40_t",-4.64842111353344
"899",-11.5,"6","w40_td",-4.78378139790102
"900",-11.5,"6","w60_tf",-4.68061456380136
"901",6,"6","sn_net_rating_diff",8.3325530085088
"902",6,"6","w60_en",5.41597318408289
"903",6,"6","w_40",8.38529676900952
"904",6,"6","w40_t",8.24127550258184
"905",6,"6","w40_td",7.75821086508414
"906",6,"6","w60_tf",6.66587500561995
"907",-19.7,"6","sn_net_rating_diff",-2.55548042362076
"908",-19.7,"6","w60_en",-2.57589321377637
"909",-19.7,"6","w_40",-2.3059482530112
"910",-19.7,"6","w40_t",-2.56842123910243
"911",-19.7,"6","w40_td",-2.29272595895805
"912",-19.7,"6","w60_tf",-2.38092153279941
"913",8.3,"6","sn_net_rating_diff",-11.9981996833437
"914",8.3,"6","w60_en",-10.5689667913254
"915",8.3,"6","w_40",-11.9358490403985
"916",8.3,"6","w40_t",-11.9455870748427
"917",8.3,"6","w40_td",-11.5323723690531
"918",8.3,"6","w60_tf",-11.2573921435426
"919",-38.4,"6","sn_net_rating_diff",5.44192466369564
"920",-38.4,"6","w60_en",4.40308353497309
"921",-38.4,"6","w_40",6.31346364075465
"922",-38.4,"6","w40_t",6.44674871085192
"923",-38.4,"6","w40_td",7.39215624327166
"924",-38.4,"6","w60_tf",4.43052463418356
"925",4.4,"6","sn_net_rating_diff",-2.6518347017812
"926",4.4,"6","w60_en",-2.50808451403516
"927",4.4,"6","w_40",-2.36103355616379
"928",4.4,"6","w40_t",-2.3052830001835
"929",4.4,"6","w40_td",-2.01688370981099
"930",4.4,"6","w60_tf",-1.92845824450448
"931",-25.8,"6","sn_net_rating_diff",-9.30027989485146
"932",-25.8,"6","w60_en",-7.83690257132717
"933",-25.8,"6","w_40",-9.49011901325981
"934",-25.8,"6","w40_t",-9.72309753117015
"935",-25.8,"6","w40_td",-9.45084487747055
"936",-25.8,"6","w60_tf",-7.88129888004341
"937",-4.2,"6","sn_net_rating_diff",-15.1778908626382
"938",-4.2,"6","w60_en",-13.0796888224297
"939",-4.2,"6","w_40",-14.5496443078301
"940",-4.2,"6","w40_t",-14.1382213594119
"941",-4.2,"6","w40_td",-12.7534306486686
"942",-4.2,"6","w60_tf",-13.4436866758984
"943",11.3,"6","sn_net_rating_diff",-2.74818897994164
"944",11.3,"6","w60_en",-2.36764732526531
"945",11.3,"6","w_40",-2.72388784899681
"946",11.3,"6","w40_t",-2.449912392152
"947",11.3,"6","w40_td",-2.24903578039936
"948",11.3,"6","w60_tf",-0.838509268732295
"949",-25.2,"6","sn_net_rating_diff",-10.5528855109372
"950",-25.2,"6","w60_en",-8.38823956412781
"951",-25.2,"6","w_40",-10.2235564408105
"952",-25.2,"6","w40_t",-9.61881357103773
"953",-25.2,"6","w40_td",-8.28821863654007
"954",-25.2,"6","w60_tf",-8.64843311612446
"955",-5.8,"6","sn_net_rating_diff",-9.68569700749321
"956",-5.8,"6","w60_en",-7.8897406363034
"957",-5.8,"6","w_40",-9.15971571802096
"958",-5.8,"6","w40_t",-8.59954755093088
"959",-5.8,"6","w40_td",-7.41963878436013
"960",-5.8,"6","w60_tf",-8.15201800034571
"961",-3.1,"6","sn_net_rating_diff",-5.34975449027348
"962",-3.1,"6","w60_en",-4.43697550156977
"963",-3.1,"6","w_40",-6.25670586149093
"964",-3.1,"6","w40_t",-6.08966078582831
"965",-3.1,"6","w40_td",-7.36592729143519
"966",-3.1,"6","w60_tf",-3.46867918659659
"967",-3.7,"6","sn_net_rating_diff",-2.26641758913944
"968",-3.7,"6","w60_en",-2.20487755208429
"969",-3.7,"6","w_40",-2.15651400520164
"970",-3.7,"6","w40_t",-1.88377593826002
"971",-3.7,"6","w40_td",-1.64132706226084
"972",-3.7,"6","w60_tf",-2.32273169561755
"973",-13.8,"6","sn_net_rating_diff",-5.83152588107567
"974",-13.8,"6","w60_en",-4.45086887018656
"975",-13.8,"6","w_40",-4.85239929893676
"976",-13.8,"6","w40_t",-4.56877511458111
"977",-13.8,"6","w40_td",-3.06668932533783
"978",-13.8,"6","w60_tf",-5.37001533100795
"979",-4.2,"6","sn_net_rating_diff",1.20233642463635
"980",-4.2,"6","w60_en",0.463714288674907
"981",-4.2,"6","w_40",0.224735393104496
"982",-4.2,"6","w40_t",0.755092069048102
"983",-4.2,"6","w40_td",-0.898410279204587
"984",-4.2,"6","w60_tf",1.28652783629359
"985",4.4,"6","sn_net_rating_diff",-10.745594067258
"986",4.4,"6","w60_en",-9.02206040162135
"987",4.4,"6","w_40",-10.3759181448442
"988",4.4,"6","w40_t",-10.1347375500116
"989",4.4,"6","w40_td",-9.56496867929517
"990",4.4,"6","w60_tf",-8.9610335811216
"991",4.3,"6","sn_net_rating_diff",-16.237787922403
"992",4.3,"6","w60_en",-14.2778342470611
"993",4.3,"6","w_40",-16.1941617178439
"994",4.3,"6","w40_t",-15.9315513856538
"995",4.3,"6","w40_td",-15.7735715784132
"996",4.3,"6","w60_tf",-13.76780075937
"997",-13.8,"6","sn_net_rating_diff",3.80390193496819
"998",-13.8,"6","w60_en",2.14080162749653
"999",-13.8,"6","w_40",2.99208634680957
"1000",-13.8,"6","w40_t",2.44502217954772
"1001",-13.8,"6","w40_td",0.874118155438625
"1002",-13.8,"6","w60_tf",1.80442748336569
"1003",7.1,"6","sn_net_rating_diff",3.41848482232643
"1004",7.1,"6","w60_en",1.50772380019707
"1005",7.1,"6","w_40",3.03393267008366
"1006",7.1,"6","w40_t",1.93018618551907
"1007",7.1,"6","w40_td",0.765379892456405
"1008",7.1,"6","w60_tf",1.89149213262253
"1009",-2.1,"6","sn_net_rating_diff",-5.83152588107567
"1010",-2.1,"6","w60_en",-5.37711020750144
"1011",-2.1,"6","w_40",-5.16205181976579
"1012",-2.1,"6","w40_t",-5.50170039014197
"1013",-2.1,"6","w40_td",-4.71260403868564
"1014",-2.1,"6","w60_tf",-6.93866224897394
"1015",-8.1,"6","sn_net_rating_diff",2.74400487520336
"1016",-8.1,"6","w60_en",1.66436390816006
"1017",-8.1,"6","w_40",2.2987521668363
"1018",-8.1,"6","w40_t",1.7908402331694
"1019",-8.1,"6","w40_td",1.12786026240381
"1020",-8.1,"6","w60_tf",1.67039380880015
"1021",-23.8,"6","sn_net_rating_diff",5.24921610737477
"1022",-23.8,"6","w60_en",3.11716877143802
"1023",-23.8,"6","w_40",4.79554185398951
"1024",-23.8,"6","w40_t",3.77072242621585
"1025",-23.8,"6","w40_td",2.49162179299104
"1026",-23.8,"6","w60_tf",3.33299932798481
"1027",-5,"6","sn_net_rating_diff",-6.60236010635918
"1028",-5,"6","w60_en",-5.77407350439027
"1029",-5,"6","w_40",-6.85904952109942
"1030",-5,"6","w40_t",-6.83004765097002
"1031",-5,"6","w40_td",-7.07813291524037
"1032",-5,"6","w60_tf",-7.27653369459853
"1033",31.8,"6","sn_net_rating_diff",-1.59193764201637
"1034",31.8,"6","w60_en",-0.940374617592471
"1035",31.8,"6","w_40",-1.06459270241037
"1036",31.8,"6","w40_t",0.184725181970209
"1037",31.8,"6","w40_td",1.60632569737925
"1038",31.8,"6","w60_tf",-0.423941718103994
"1039",-2.1,"6","sn_net_rating_diff",-9.10757133853058
"1040",-2.1,"6","w60_en",-7.07080043867132
"1041",-2.1,"6","w_40",-8.37225924245627
"1042",-2.1,"6","w40_t",-7.41671170427272
"1043",-2.1,"6","w40_td",-6.01243684639602
"1044",-2.1,"6","w60_tf",-8.20120284349835
"1045",-13.5,"6","sn_net_rating_diff",-11.2273654580602
