"""Team""","""season""",Team,Opponent,Date,game_id,season,game_net_rating,games_played,score_diff,hollow_wind60_cent,hollow_wind50_cent,hollow_wind40_cent,hollow_wind30_cent,hollow_wind20_cent,wind_10_center,wind_40_hollow,wind_35_hollow,wind_30_hollow,wind_25_hollow,wind_20_hollow,wind_15_hollow,wind_10_hollow_5,wind_5
Team,season,Chicago Bulls,Cleveland Cavaliers,2017-12-21,21700466,2017-18,-3.1,29,-3,-83.2,-55.5,-92,-153.7,-55.6,39.9,0,0,-42.6,42.3,-97.1,-186.6,-66.5,20.7
Team,season,Phoenix Suns,Memphis Grizzlies,2017-12-21,21700469,2017-18,4.6,32,2,-0.399999999999977,-95.5,39.6,12.9,-103.7,39,0,-46.8,-11.1,-50.4,25.3,25.3,-11.6,56.6
Team,season,Boston Celtics,New York Knicks,2017-12-21,21700468,2017-18,-10.7,34,-9,162,117.5,-16.1,96.3,29.9,42,0,-5,102.4,35.1,-9.50000000000001,70,-8.5,-19.4
Team,season,Toronto Raptors,Philadelphia 76ers,2017-12-21,21700467,2017-18,3.9,27,5,133.6,54.2,33.6,-31.6,91.2,98.9,0,0,46.6,12.3,3.80000000000002,18.5,76.8,91.8
Team,season,Memphis Grizzlies,Phoenix Suns,2017-12-21,21700469,2017-18,-4.6,30,-2,0.399999999999977,95.5,-39.6,-12.9,103.7,-39,0,46.8,11.1,50.4,-25.3,-25.3,11.6,-56.6
Team,season,Utah Jazz,San Antonio Spurs,2017-12-21,21700470,2017-18,11.8,31,11,76.7,14.2,-19.5,76.9,-13.3,-145.8,0,0,1.90000000000001,32,-74.5,83,-3.8,-42.2
Team,season,Philadelphia 76ers,Toronto Raptors,2017-12-21,21700467,2017-18,-3.9,30,-5,-133.6,-54.2,-33.6,31.6,-91.2,-98.9,0,0,-46.6,-12.3,-3.80000000000002,-18.5,-76.8,-91.8
Team,season,San Antonio Spurs,Utah Jazz,2017-12-21,21700470,2017-18,-11.8,29,-11,-76.7,-14.2,19.5,-76.9,13.3,145.8,0,0,-1.90000000000001,-32,74.5,-83,3.8,42.2
Team,season,Oklahoma City Thunder,Atlanta Hawks,2017-12-22,21700477,2017-18,4.3,30,3,69.7,131.4,-44.7,145.8,52.7,74.3,0,0,48,72.1,-6.29999999999999,38.3,19.3,55.9
Team,season,Washington Wizards,Brooklyn Nets,2017-12-22,21700473,2017-18,-37.4,29,-35,5.20000000000002,88,163.8,8.80000000000001,23.3,121.3,0,0,2.19999999999999,54.4,50.8,25,-19.7,68.4
Team,season,Miami Heat,Dallas Mavericks,2017-12-22,21700474,2017-18,14,28,12,88.9,56.3,57.4,-66.3,-35.9,2.9,0,0,41.3,29.6,33.1,-54.8,-67.5,26
Team,season,Portland Trail Blazers,Denver Nuggets,2017-12-22,21700478,2017-18,-17.2,30,-17,105.1,-9.9,-6.6,70.5,9.4,-84.2,0,0,53.3,-10.9,-14.3,34.1,-23.4,-3.5
Team,season,New York Knicks,Detroit Pistons,2017-12-22,21700471,2017-18,-5.4,29,-3,-71.5,13.3,-46.8,-10.9,-18.6,46.1,0,0,-56.6,21.8,14.5,-39.1,44.8,58.8
Team,season,Los Angeles Lakers,Golden State Warriors,2017-12-22,21700479,2017-18,-5.8,27,-7,29.3,-132.8,-73.6,-76.6,-140.2,-128.4,0,0,-21.6,-48.7,-76.8,-53.5,-98.2,-42.7
Team,season,Golden State Warriors,Los Angeles Lakers,2017-12-22,21700479,2017-18,5.8,30,7,-29.3,132.8,73.6,76.6,140.2,128.4,0,0,21.6,48.7,76.8,53.5,98.2,42.7
Team,season,Dallas Mavericks,Miami Heat,2017-12-22,21700474,2017-18,-14,31,-12,-88.9,-56.3,-57.4,66.3,35.9,-2.9,0,0,-41.3,-29.6,-33.1,54.8,67.5,-26
Team,season,Orlando Magic,New Orleans Pelicans,2017-12-22,21700472,2017-18,-13.7,30,-14,-0.499999999999982,-68.8,101.3,-105.4,-37.9,-121.6,0,0,40.9,-2.29999999999999,35.5,-97.6,-3.9,-46.5
Team,season,Detroit Pistons,New York Knicks,2017-12-22,21700471,2017-18,5.4,30,3,71.5,-13.3,46.8,10.9,18.6,-46.1,0,0,56.6,-21.8,-14.5,39.1,-44.8,-58.8
Team,season,Atlanta Hawks,Oklahoma City Thunder,2017-12-22,21700477,2017-18,-4.3,30,-3,-69.7,-131.4,44.7,-145.8,-52.7,-74.3,0,0,-48,-72.1,6.29999999999999,-38.3,-19.3,-55.9
Team,season,New Orleans Pelicans,Orlando Magic,2017-12-22,21700472,2017-18,13.7,31,14,0.499999999999982,68.8,-101.3,105.4,37.9,121.6,0,0,-40.9,2.29999999999999,-35.5,97.6,3.9,46.5
Team,season,Denver Nuggets,Portland Trail Blazers,2017-12-22,21700478,2017-18,17.2,31,17,-105.1,9.9,6.6,-70.5,-9.4,84.2,0,0,-53.3,10.9,14.3,-34.1,23.4,3.5
Team,season,Brooklyn Nets,Washington Wizards,2017-12-22,21700473,2017-18,37.4,31,35,-5.20000000000002,-88,-163.8,-8.80000000000001,-23.3,-121.3,0,0,-2.19999999999999,-54.4,-50.8,-25,19.7,-68.4
Team,season,Dallas Mavericks,Atlanta Hawks,2017-12-23,21700484,2017-18,-4.2,32,-5,41.6,27.8,-59,63.6,39.2,33.1,0,-4.8,-23.9,14.4,-30.5,33.9,32.8,9.9
Team,season,Chicago Bulls,Boston Celtics,2017-12-23,21700485,2017-18,-27.7,30,-25,-121.8,-142.2,-135.9,-138.4,-39.9,34,0,-16.6,-92.8,-63.9,-122.6,-124.5,5.6,33
Team,season,Indiana Pacers,Brooklyn Nets,2017-12-23,21700482,2017-18,3.9,33,4,31.4,84.1,74.7,27.8,127.9,-52.2,0,-8,30,5.3,35.2,2.7,22.9,33
Team,season,Boston Celtics,Chicago Bulls,2017-12-23,21700485,2017-18,27.7,35,25,121.8,142.2,135.9,138.4,39.9,-34,0,16.6,92.8,63.9,122.6,124.5,-5.6,-33
Team,season,Atlanta Hawks,Dallas Mavericks,2017-12-23,21700484,2017-18,4.2,31,5,-41.6,-27.8,59,-63.6,-39.2,-33.1,0,4.8,23.9,-14.4,30.5,-33.9,-32.8,-9.9
Team,season,Golden State Warriors,Denver Nuggets,2017-12-23,21700489,2017-18,-15,31,-15,-4.10000000000002,102.6,66.9,58,170,44.7,0,10.3,5.40000000000002,35.3,22.6,74.5,70,35.2
Team,season,Denver Nuggets,Golden State Warriors,2017-12-23,21700489,2017-18,15,32,15,4.10000000000002,-102.6,-66.9,-58,-170,-44.7,0,-10.3,-5.40000000000002,-35.3,-22.6,-74.5,-70,-35.2
Team,season,Brooklyn Nets,Indiana Pacers,2017-12-23,21700482,2017-18,-3.9,32,-4,-31.4,-84.1,-74.7,-27.8,-127.9,52.2,0,8,-30,-5.3,-35.2,-2.7,-22.9,-33
Team,season,Portland Trail Blazers,Los Angeles Lakers,2017-12-23,21700491,2017-18,2.1,31,3,105.2,4.6,31.4,2.00000000000001,-59.4,91,0,0,79.2,-9.3,43.4,-17.5,-1.9,6.8
Team,season,New Orleans Pelicans,Miami Heat,2017-12-23,21700486,2017-18,18,32,15,4.59999999999999,30.4,-32.6,5.1,70.4,-51.9,0,-10.4,14.4,15.6,-24.2,0.499999999999998,80.5,-30.5
Team,season,Phoenix Suns,Minnesota Timberwolves,2017-12-23,21700490,2017-18,-10.3,33,-9,-35.6,-137.3,-86.7,-137.4,-133.9,-96.3,0,-48.5,20.3,-29.6,-12.7,-87.1,-27.8,-26.3
Team,season,Miami Heat,New Orleans Pelicans,2017-12-23,21700486,2017-18,-18,29,-15,-4.59999999999999,-30.4,32.6,-5.1,-70.4,51.9,0,10.4,-14.4,-15.6,24.2,-0.499999999999998,-80.5,30.5
Team,season,Utah Jazz,Oklahoma City Thunder,2017-12-23,21700488,2017-18,-16.1,32,-14,111.4,-70,67.6,67.2,14.8,-188.2,0,10.3,4.8,-72.3,4.1,68.8,4.1,-59.4
Team,season,Washington Wizards,Orlando Magic,2017-12-23,21700483,2017-18,26.5,30,27,-47.6,96.2,99.9,59.4,24.9,86.9,0,0,-48.3,29.1,100.2,59.6,0.300000000000004,19.4
Team,season,Toronto Raptors,Philadelphia 76ers,2017-12-23,21700480,2017-18,15.8,28,16,122.6,29.4,19.9,47.5,72.8,60.3,0,0,78.8,-44.2,5.29999999999998,46.9,88.6,82.2
Team,season,Minnesota Timberwolves,Phoenix Suns,2017-12-23,21700490,2017-18,10.3,29,9,35.6,137.3,86.7,137.4,133.9,96.3,0,48.5,-20.3,29.6,12.7,87.1,27.8,26.3
Team,season,Los Angeles Lakers,Portland Trail Blazers,2017-12-23,21700491,2017-18,-2.1,28,-3,-105.2,-4.6,-31.4,-2.00000000000001,59.4,-91,0,0,-79.2,9.3,-43.4,17.5,1.9,-6.8
Team,season,San Antonio Spurs,Sacramento Kings,2017-12-23,21700492,2017-18,8.6,30,9,112.3,75.8,148.9,88.7,127.5,25.9,0,0,70.9,25.1,116.5,64.9,37.9,-0.600000000000001
Team,season,Sacramento Kings,San Antonio Spurs,2017-12-23,21700492,2017-18,-8.6,31,-9,-112.3,-75.8,-148.9,-88.7,-127.5,-25.9,0,0,-70.9,-25.1,-116.5,-64.9,-37.9,0.600000000000001
Team,season,Philadelphia 76ers,Toronto Raptors,2017-12-23,21700480,2017-18,-15.8,31,-16,-122.6,-29.4,-19.9,-47.5,-72.8,-60.3,0,0,-78.8,44.2,-5.29999999999998,-46.9,-88.6,-82.2
Team,season,Oklahoma City Thunder,Utah Jazz,2017-12-23,21700488,2017-18,16.1,31,14,-111.4,70,-67.6,-67.2,-14.8,188.2,0,-10.3,-4.8,72.3,-4.1,-68.8,-4.1,59.4
Team,season,Orlando Magic,Washington Wizards,2017-12-23,21700483,2017-18,-26.5,31,-27,47.6,-96.2,-99.9,-59.4,-24.9,-86.9,0,0,48.3,-29.1,-100.2,-59.6,-0.300000000000004,-19.4
Team,season,Washington Wizards,Boston Celtics,2017-12-25,21700495,2017-18,9.3,31,8,-53.5,-14.8,61.7,-53.1,9.7,-39.8,0,-21.8,-66.3,-17,17.9,-24.4,9.7,-35.2
Team,season,Golden State Warriors,Cleveland Cavaliers,2017-12-25,21700494,2017-18,8.5,32,7,16.7,150.7,75.4,19.9,121,67.9,0,-1,28.9,125.2,-6.69999999999996,-13.7,25,-6.9
Team,season,Cleveland Cavaliers,Golden State Warriors,2017-12-25,21700494,2017-18,-8.5,31,-7,-16.7,-150.7,-75.4,-19.9,-121,-67.9,0,1,-28.9,-125.2,6.69999999999996,13.7,-25,6.9
Team,season,Oklahoma City Thunder,Houston Rockets,2017-12-25,21700496,2017-18,5.3,32,5,-27.2,-94.2,-139.2,-100.5,-80.2,50.9,0,20.2,13.8,-1.1,-44.9,-95.3,-64.1,1.8
Team,season,Minnesota Timberwolves,Los Angeles Lakers,2017-12-25,21700497,2017-18,17.5,30,17,-43.3,1.59999999999999,18.3,-50.1,129.1,136.9,0,0,-22.8,1.60000000000001,40.9,-6.49999999999999,53.7,55
Team,season,Los Angeles Lakers,Minnesota Timberwolves,2017-12-25,21700497,2017-18,-17.5,29,-17,43.3,-1.59999999999999,-18.3,50.1,-129.1,-136.9,0,0,22.8,-1.60000000000001,-40.9,6.49999999999999,-53.7,-55
Team,season,Philadelphia 76ers,New York Knicks,2017-12-25,21700493,2017-18,5.1,32,7,36.8,78.3,85.1,23.7,17.4,34.2,0,-3.7,-0.399999999999999,9.5,29.9,-7.7,-25.4,-60.2
Team,season,Houston Rockets,Oklahoma City Thunder,2017-12-25,21700496,2017-18,-5.3,29,-5,27.2,94.2,139.2,100.5,80.2,-50.9,0,-20.2,-13.8,1.1,44.9,95.3,64.1,-1.8
Team,season,New York Knicks,Philadelphia 76ers,2017-12-25,21700493,2017-18,-5.1,30,-7,-36.8,-78.3,-85.1,-23.7,-17.4,-34.2,0,3.7,0.399999999999999,-9.5,-29.9,7.7,25.4,60.2
Team,season,Boston Celtics,Washington Wizards,2017-12-25,21700495,2017-18,-9.3,36,-8,53.5,14.8,-61.7,53.1,-9.7,39.8,0,21.8,66.3,17,-17.9,24.4,-9.7,35.2
Team,season,San Antonio Spurs,Brooklyn Nets,2017-12-26,21700502,2017-18,12.4,31,12,68.3,56.3,87.1,64.3,65.5,8.2,0,2.09999999999999,34.9,-13,64,26.4,3.6,4.7
Team,season,Milwaukee Bucks,Chicago Bulls,2017-12-26,21700501,2017-18,-8.7,28,-9,53.3,50.7,196.1,39.3,24.7,10.8,0,0,53.5,-10.6,123.4,36.1,15.1,7.4
Team,season,Toronto Raptors,Dallas Mavericks,2017-12-26,21700499,2017-18,-5.1,29,-5,159.8,132.5,120.3,21.5,139,101.5,0,9.2,88.3,32.8,36.3,5.49999999999999,108.6,82.1
Team,season,Utah Jazz,Denver Nuggets,2017-12-26,21700503,2017-18,-29.7,33,-24,97.8,-89,81.2,222.3,1.49999999999999,-149.7,0,-3,21.7,-59.3,6,149.8,-31.6,-93.4
Team,season,Indiana Pacers,Detroit Pistons,2017-12-26,21700498,2017-18,-27.6,34,-24,73.2,-7.50000000000001,28,-17.7,100.4,30.5,0,-16.6,28.3,-47.1,54.4,-31.5,66.6,11.2
Team,season,Detroit Pistons,Indiana Pacers,2017-12-26,21700498,2017-18,27.6,31,24,-73.2,7.50000000000001,-28,17.7,-100.4,-30.5,0,16.6,-28.3,47.1,-54.4,31.5,-66.6,-11.2
Team,season,Phoenix Suns,Memphis Grizzlies,2017-12-26,21700504,2017-18,5.1,34,2,-28.3,-23,4.90000000000001,-45.2,-4.5,-24.2,0,-46.6,-23.6,-31.2,22.8,-4.3,33.1,36
Team,season,Orlando Magic,Miami Heat,2017-12-26,21700500,2017-18,-19.3,32,-18,56.5,-42,-78.5,5.4,-50.1,-67.5,0,7.70000000000002,77.2,17.8,-87.2,-24.5,-1.99999999999999,-52.9
Team,season,Chicago Bulls,Milwaukee Bucks,2017-12-26,21700501,2017-18,8.7,31,9,-53.3,-50.7,-196.1,-39.3,-24.7,-10.8,0,0,-53.5,10.6,-123.4,-36.1,-15.1,-7.4
Team,season,Miami Heat,Orlando Magic,2017-12-26,21700500,2017-18,19.3,30,18,-56.5,42,78.5,-5.4,50.1,67.5,0,-7.70000000000002,-77.2,-17.8,87.2,24.5,1.99999999999999,52.9
Team,season,Memphis Grizzlies,Phoenix Suns,2017-12-26,21700504,2017-18,-5.1,31,-2,28.3,23,-4.90000000000001,45.2,4.5,24.2,0,46.6,23.6,31.2,-22.8,4.3,-33.1,-36
Team,season,Brooklyn Nets,San Antonio Spurs,2017-12-26,21700502,2017-18,-12.4,33,-12,-68.3,-56.3,-87.1,-64.3,-65.5,-8.2,0,-2.09999999999999,-34.9,13,-64,-26.4,-3.6,-4.7
Team,season,Dallas Mavericks,Toronto Raptors,2017-12-26,21700499,2017-18,5.1,33,5,-159.8,-132.5,-120.3,-21.5,-139,-101.5,0,-9.2,-88.3,-32.8,-36.3,-5.49999999999999,-108.6,-82.1
Team,season,Denver Nuggets,Utah Jazz,2017-12-26,21700503,2017-18,29.7,33,24,-97.8,89,-81.2,-222.3,-1.49999999999999,149.7,0,3,-21.7,59.3,-6,-149.8,31.6,93.4
Team,season,Washington Wizards,Atlanta Hawks,2017-12-27,21700508,2017-18,-13,32,-14,106.1,98.3,34.7,97.1,11.4,78.6,0,-1.10000000000001,69.1,31.1,26.8,69,-0.899999999999999,10
Team,season,New Orleans Pelicans,Brooklyn Nets,2017-12-27,21700511,2017-18,12.1,33,15,104.5,64.4,-1.09999999999999,21.6,91.8,-18.7,0,-24.8,52.3,17.5,-6.3,-18.2,40.5,20.6
Team,season,New York Knicks,Chicago Bulls,2017-12-27,21700509,2017-18,-5.8,31,-5,14.5,30,172.6,-9.7,-1.9,-10.2,0,16.8,45.7,39.8,123.8,28.5,-34.4,26.4
Team,season,Sacramento Kings,Cleveland Cavaliers,2017-12-27,21700513,2017-18,14.2,32,14,-61,-76.3,-163.4,-117.2,-20.5,-62.8,0,-10.2,-28.5,-20.9,-146.3,-95.2,-49.2,-50.7
Team,season,Indiana Pacers,Dallas Mavericks,2017-12-27,21700507,2017-18,-4.5,35,-4,45.5,42.7,85,19.6,31.7,-0.4,0,31.8,53.4,-11.5,52.6,-26.8,33.6,-2.3
Team,season,Minnesota Timberwolves,Denver Nuggets,2017-12-27,21700510,2017-18,1.7,31,3,-83,-31,59,9.00000000000002,136.5,-0.399999999999999,0,-3.10000000000001,-72,-0.700000000000003,28.1,58.9,-3.3,-15.1
Team,season,Utah Jazz,Golden State Warriors,2017-12-27,21700514,2017-18,-22.9,34,-25,142.2,-192.6,-2.90000000000002,120.6,-127.5,-171.9,0,9.60000000000001,7.20000000000001,-142,29.7,18,-92.7,-101.1
Team,season,Dallas Mavericks,Indiana Pacers,2017-12-27,21700507,2017-18,4.5,34,4,-45.5,-42.7,-85,-19.6,-31.7,0.4,0,-31.8,-53.4,11.5,-52.6,26.8,-33.6,2.3
Team,season,Memphis Grizzlies,Los Angeles Lakers,2017-12-27,21700515,2017-18,9.7,32,10,-54.2,-119.8,-139.7,-85.6,22.9,12.1,0,10.4,41.9,-46.9,-15.8,-46.2,-9.5,-18.1
Team,season,Los Angeles Lakers,Memphis Grizzlies,2017-12-27,21700515,2017-18,-9.7,30,-10,54.2,119.8,139.7,85.6,-22.9,-12.1,0,-10.4,-41.9,46.9,15.8,46.2,9.5,18.1
Team,season,Denver Nuggets,Minnesota Timberwolves,2017-12-27,21700510,2017-18,-1.7,34,-3,83,31,-59,-9.00000000000002,-136.5,0.399999999999999,0,3.10000000000001,72,0.700000000000003,-28.1,-58.9,3.3,15.1
Team,season,Brooklyn Nets,New Orleans Pelicans,2017-12-27,21700511,2017-18,-12.1,34,-15,-104.5,-64.4,1.09999999999999,-21.6,-91.8,18.7,0,24.8,-52.3,-17.5,6.3,18.2,-40.5,-20.6
Team,season,Chicago Bulls,New York Knicks,2017-12-27,21700509,2017-18,5.8,32,5,-14.5,-30,-172.6,9.7,1.9,10.2,0,-16.8,-45.7,-39.8,-123.8,-28.5,34.4,-26.4
Team,season,Toronto Raptors,Oklahoma City Thunder,2017-12-27,21700512,2017-18,-18.4,30,-17,-2.90000000000005,118.1,82.2,70.4,50.1,41.1,0,-10.4,-27.8,17.1,10,74.1,59.2,5.8
Team,season,Cleveland Cavaliers,Sacramento Kings,2017-12-27,21700513,2017-18,-14.2,32,-14,61,76.3,163.4,117.2,20.5,62.8,0,10.2,28.5,20.9,146.3,95.2,49.2,50.7
Team,season,Oklahoma City Thunder,Toronto Raptors,2017-12-27,21700512,2017-18,18.4,33,17,2.90000000000005,-118.1,-82.2,-70.4,-50.1,-41.1,0,10.4,27.8,-17.1,-10,-74.1,-59.2,-5.8
Team,season,Golden State Warriors,Utah Jazz,2017-12-27,21700514,2017-18,22.9,33,25,-142.2,192.6,2.90000000000002,-120.6,127.5,171.9,0,-9.60000000000001,-7.20000000000001,142,-29.7,-18,92.7,101.1
Team,season,Atlanta Hawks,Washington Wizards,2017-12-27,21700508,2017-18,13,32,14,-106.1,-98.3,-34.7,-97.1,-11.4,-78.6,0,1.10000000000001,-69.1,-31.1,-26.8,-69,0.899999999999999,-10
Team,season,Houston Rockets,Boston Celtics,2017-12-28,21700517,2017-18,-1,30,-1,-20.3,10.3,128,80.8,154.7,-39.5,4.09999999999999,-32.4,-56.4,-20.5,36.7,71,71.9,15.2
Team,season,Orlando Magic,Detroit Pistons,2017-12-28,21700516,2017-18,13.1,33,13,71.8,-90.8,-37.3,-50,-15.4,-123.5,0,7.99999999999999,72.8,-78.5,-27.4,-59.6,0.400000000000002,-102.8
Team,season,Boston Celtics,Houston Rockets,2017-12-28,21700517,2017-18,1,37,1,20.3,-10.3,-128,-80.8,-154.7,39.5,-4.09999999999999,32.4,56.4,20.5,-36.7,-71,-71.9,-15.2
Team,season,Minnesota Timberwolves,Milwaukee Bucks,2017-12-28,21700518,2017-18,-7.7,32,-6,15.7,-6.69999999999999,49.3,-44.9,98.2,105.9,0,-7.19999999999999,-30.4,21.1,61.8,-7.50000000000001,-2.9,64.3
Team,season,Milwaukee Bucks,Minnesota Timberwolves,2017-12-28,21700518,2017-18,7.7,29,6,-15.7,6.69999999999999,-49.3,44.9,-98.2,-105.9,0,7.19999999999999,30.4,-21.1,-61.8,7.50000000000001,2.9,-64.3
Team,season,San Antonio Spurs,New York Knicks,2017-12-28,21700519,2017-18,10,32,12,14.7,37.7,98.7,69.2,15.2,31.3,0,27.4,-18.9,2.6,15.6,46.7,-27.3,2.9
Team,season,Detroit Pistons,Orlando Magic,2017-12-28,21700516,2017-18,-13.1,32,-13,-71.8,90.8,37.3,50,15.4,123.5,0,-7.99999999999999,-72.8,78.5,27.4,59.6,-0.400000000000002,102.8
Team,season,Portland Trail Blazers,Philadelphia 76ers,2017-12-28,21700520,2017-18,1.8,32,4,77,4.29999999999999,-79.2,69.8,-71.4,-41.2,0,58.6,23.6,-16.4,-20.2,26.8,-11,10.3
Team,season,Philadelphia 76ers,Portland Trail Blazers,2017-12-28,21700520,2017-18,-1.8,33,-4,-77,-4.29999999999999,79.2,-69.8,71.4,41.2,0,-58.6,-23.6,16.4,20.2,-26.8,11,-10.3
Team,season,New York Knicks,San Antonio Spurs,2017-12-28,21700519,2017-18,-10,32,-12,-14.7,-37.7,-98.7,-69.2,-15.2,-31.3,0,-27.4,18.9,-2.6,-15.6,-46.7,27.3,-2.9
Team,season,Toronto Raptors,Atlanta Hawks,2017-12-29,21700522,2017-18,15.8,31,13,200.3,151.2,102.5,156,134.1,44.9,0,5.5,84.4,42.7,17.1,95.7,98.9,5.4
Team,season,Miami Heat,Brooklyn Nets,2017-12-29,21700523,2017-18,-24.6,31,-24,149.8,16.8,-11.3,-0.699999999999996,119.8,32,0,-4.40000000000001,25.1,6.59999999999999,-38.2,-15.5,50.6,6.9
Team,season,Indiana Pacers,Chicago Bulls,2017-12-29,21700524,2017-18,-12.1,36,-12,61,134.8,184.8,79,-5.7,37.5,0,15.9,33.9,59.8,142,37.9,-22.1,-21.7
Team,season,New Orleans Pelicans,Dallas Mavericks,2017-12-29,21700525,2017-18,-7.8,34,-8,-39.6,89.1,25.4,-2.49999999999999,53.5,-6.3,0,43.5,22,34.5,-14.9,-30.9,36.1,16
Team,season,Washington Wizards,Houston Rockets,2017-12-29,21700521,2017-18,19.4,33,18,-54,-71.3,-101.8,-122.1,-116.8,-17.6,0,7.6,4.19999999999999,-16.3,-23.1,-135.5,-43.9,-13.1
Team,season,Chicago Bulls,Indiana Pacers,2017-12-29,21700524,2017-18,12.1,33,12,-61,-134.8,-184.8,-79,5.7,-37.5,0,-15.9,-33.9,-59.8,-142,-37.9,22.1,21.7
Team,season,Brooklyn Nets,Miami Heat,2017-12-29,21700523,2017-18,24.6,35,24,-149.8,-16.8,11.3,0.699999999999996,-119.8,-32,0,4.40000000000001,-25.1,-6.59999999999999,38.2,15.5,-50.6,-6.9
Team,season,Oklahoma City Thunder,Milwaukee Bucks,2017-12-29,21700526,2017-18,-2.2,34,-2,134.2,6.4,8.29999999999999,-69.1,69.7,88.9,0,9.5,70,28.1,18.2,-37.9,-18.4,83.5
Team,season,Dallas Mavericks,New Orleans Pelicans,2017-12-29,21700525,2017-18,7.8,35,8,39.6,-89.1,-25.4,2.49999999999999,-53.5,6.3,0,-43.5,-22,-34.5,14.9,30.9,-36.1,-16
Team,season,Milwaukee Bucks,Oklahoma City Thunder,2017-12-29,21700526,2017-18,2.2,30,2,-134.2,-6.4,-8.29999999999999,69.1,-69.7,-88.9,0,-9.5,-70,-28.1,-18.2,37.9,18.4,-83.5
Team,season,Sacramento Kings,Phoenix Suns,2017-12-29,21700527,2017-18,-8.4,33,-10,7.19999999999999,-33.3,83.4,25,-6,-9.1,0,35.9999999999999,-52.6,-23.3,-54.6,7.4,-4.2,-9.3
Team,season,Phoenix Suns,Sacramento Kings,2017-12-29,21700527,2017-18,8.4,35,10,-7.19999999999999,33.3,-83.4,-25,6,9.1,0,-35.9999999999999,52.6,23.3,54.6,-7.4,4.2,9.3
Team,season,Atlanta Hawks,Toronto Raptors,2017-12-29,21700522,2017-18,-15.8,33,-13,-200.3,-151.2,-102.5,-156,-134.1,-44.9,0,-5.5,-84.4,-42.7,-17.1,-95.7,-98.9,-5.4
Team,season,Houston Rockets,Washington Wizards,2017-12-29,21700521,2017-18,-19.4,31,-18,54,71.3,101.8,122.1,116.8,17.6,0,-7.6,-4.19999999999999,16.3,23.1,135.5,43.9,13.1
Team,season,Portland Trail Blazers,Atlanta Hawks,2017-12-30,21700533,2017-18,-14.8,33,-15,166.5,142.2,-18.5,54.4,13.8,47.3,0,82.5,28.8,48,-1.1,9.4,14.6,-3.8
Team,season,Utah Jazz,Cleveland Cavaliers,2017-12-30,21700534,2017-18,3.1,35,3,142.8,33.8,-33.7,136,-22.4,-54.3,0,-15.8,69.9,-13.6,-23.7,16.8,-71.8,-74
Team,season,Philadelphia 76ers,Denver Nuggets,2017-12-30,21700536,2017-18,7,34,5,16.1,-45.5,125.4,-64.8,68.5,-26.4,0,-46.9,22.7,-44.1,78.8,-28.7,-21.9,-73.4
Team,season,San Antonio Spurs,Detroit Pistons,2017-12-30,21700530,2017-18,-14.9,33,-14,-8.90000000000001,30.1,9.1,75.3,43.7,49.5,0,16.1,-25.4,1.7,13.9,42.6,1.4,16.7
Team,season,Memphis Grizzlies,Golden State Warriors,2017-12-30,21700535,2017-18,-14.6,33,-13,-114.5,-189.3,-278.1,-107.6,-111.9,-90.5,0,27.2,-34.2,-115.3,-95.5,-102.2,-75.9,-67.7
Team,season,Golden State Warriors,Memphis Grizzlies,2017-12-30,21700535,2017-18,14.6,34,13,114.5,189.3,278.1,107.6,111.9,90.5,0,-27.2,34.2,115.3,95.5,102.2,75.9,67.7
Team,season,Orlando Magic,Miami Heat,2017-12-30,21700531,2017-18,-7.9,34,-6,-44.1,-49.6,-25.3,28.9,-47,-123.5,0,33,41.1,-20.6,-35.2,18.8,-46.2,-55.7
Team,season,New York Knicks,New Orleans Pelicans,2017-12-30,21700532,2017-18,3,33,2,-56.1,-35.7,-134.7,52.6,6.9,-64.8,0,-6,-8,35.6,-37,28.2,30.7,-40.9
Team,season,New Orleans Pelicans,New York Knicks,2017-12-30,21700532,2017-18,-3,35,-2,56.1,35.7,134.7,-52.6,-6.9,64.8,0,6,8,-35.6,37,-28.2,-30.7,40.9
Team,season,Miami Heat,Orlando Magic,2017-12-30,21700531,2017-18,7.9,32,6,44.1,49.6,25.3,-28.9,47,123.5,0,-33,-41.1,20.6,35.2,-18.8,46.2,55.7
Team,season,Denver Nuggets,Philadelphia 76ers,2017-12-30,21700536,2017-18,-7,35,-5,-16.1,45.5,-125.4,64.8,-68.5,26.4,0,46.9,-22.7,44.1,-78.8,28.7,21.9,73.4
Team,season,Atlanta Hawks,Portland Trail Blazers,2017-12-30,21700533,2017-18,14.8,34,15,-166.5,-142.2,18.5,-54.4,-13.8,-47.3,0,-82.5,-28.8,-48,1.1,-9.4,-14.6,3.8
Team,season,Detroit Pistons,San Antonio Spurs,2017-12-30,21700530,2017-18,14.9,33,14,8.90000000000001,-30.1,-9.1,-75.3,-43.7,-49.5,0,-16.1,25.4,-1.7,-13.9,-42.6,-1.4,-16.7
Team,season,Cleveland Cavaliers,Utah Jazz,2017-12-30,21700534,2017-18,-3.1,33,-3,-142.8,-33.8,33.7,-136,22.4,54.3,0,15.8,-69.9,13.6,23.7,-16.8,71.8,74
Team,season,Brooklyn Nets,Boston Celtics,2017-12-31,21700539,2017-18,-4,36,-3,-174,-56.3,-74,-103.7,-29.5,-41.2,13.1,-44.8,-114.3,-33.2,-42.4,-29.2,-40.6,26
