"","nameTable","typeMeasure","modeSearch","slugSeason","yearSeason","typeSeason","idPlayer","namePlayer","idPlayer1","typeFilter","gp","pctWins","fgm","fga","pctFG","fg3m","fg3a","pctFG3","pctFT","gpRank","pctWinsRank","minutesRank","fgmRank","fgaRank","pctFGRank","fg3mRank","fg3aRank","pctFG3Rank","pctFTRank","fg2m","fg2a","pctFG2","wins","losses","minutes","ftm","fta","oreb","dreb","treb","ast","tov","stl","blk","pf","pfd","pts","plusminus","fptsNBAActual","dd2","winsRank","lossesRank","rankFTM","rankFTA","orebRank","drebRank","trebRank","astRank","tovRank","stlRank","blkRank","blkaRank","pfRank","pfdRank","ptsRank","plusminusRank","fptsRank","dd2Rank","td3Rank","blka","td3","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
"36","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2544,"LeBron James",2544,"16 - 20 Points",29,0.586,1.4,2.2,0.615,0.2,0.4,0.5,0.667,5,1,5,4,5,1,5,5,1,4,1.2,1.8,0.666666666666667,17,12,3.6,0.2,0.3,0,0.8,0.9,1.3,0.4,0.1,0,0.3,0.4,3.2,1.2,6.1,13,5,5,6,6,5,5,5,4,5,5,5,4,3,5,5,1,5,5,5,0.1,4,"https://stats.nba.com/player/2544","https://stats.nba.com/media/players/230x185/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png","https://stats.nba.com/media/players/700/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png"
"37","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2544,"LeBron James",2544,"more than 20 Points",12,0.5,1.3,2.6,0.484,0.3,0.9,0.333333333333333,0.632,6,4,3,5,4,6,4,3,6,6,1,1.7,0.588235294117647,6,6,6,1,1.6,0,1.2,1.2,1.6,0.6,0.4,0.1,0.3,1,3.8,1.2,8.4,3,6,6,3,3,6,4,4,3,4,2,4,6,4,3,4,2,3,6,6,0,1,"https://stats.nba.com/player/2544","https://stats.nba.com/media/players/230x185/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png","https://stats.nba.com/media/players/700/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png"
"38","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2544,"LeBron James",2544,"Behind more than 20 Points",6,0,2,3.2,0.632,0.5,1,0.5,0.571,10,11,3,4,4,1,2,4,2,10,1.5,2.2,0.681818181818182,0,6,7.7,1.3,2.3,0,1.5,1.5,2.3,1,0.2,0.2,0.3,1.5,5.8,4.8,11.1,1,11,8,2,1,9,4,4,1,1,8,2,10,4,2,4,2,3,11,11,0,0,"https://stats.nba.com/player/2544","https://stats.nba.com/media/players/230x185/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png","https://stats.nba.com/media/players/700/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png"
"39","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2544,"LeBron James",2544,"Behind 16 - 20 Points",16,0.25,1.3,2.1,0.618,0.2,0.4,0.5,0.667,8,9,10,8,9,2,9,9,4,5,1.1,1.7,0.647058823529412,4,12,3.4,0.1,0.2,0,0.8,0.8,1.6,0.3,0.2,0.1,0.1,0.5,2.9,3.3,6.8,8,10,6,11,11,9,9,10,4,9,7,8,8,10,8,9,3,7,8,8,0.1,2,"https://stats.nba.com/player/2544","https://stats.nba.com/media/players/230x185/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png","https://stats.nba.com/media/players/700/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png"
"40","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2544,"LeBron James",2544,"Behind 11 - 15 Points",28,0.25,1.4,2.5,0.557,0.2,0.7,0.285714285714286,0.524,6,9,8,6,7,5,7,7,9,11,1.2,1.8,0.666666666666667,7,21,4.3,0.4,0.8,0.1,1,1.1,1,0.8,0.1,0.1,0.3,0.7,3.4,1,6,15,8,5,8,8,6,7,7,7,3,9,7,6,6,7,7,5,8,6,6,0.1,3,"https://stats.nba.com/player/2544","https://stats.nba.com/media/players/230x185/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png","https://stats.nba.com/media/players/700/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png"
"41","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2544,"LeBron James",2544,"Behind 6 - 10 Points",42,0.357,2.3,4.2,0.545,0.5,1.3,0.384615384615385,0.629,4,8,4,2,3,6,3,2,6,9,1.8,2.9,0.620689655172414,15,27,6.4,0.9,1.5,0.2,1.6,1.9,1.5,0.8,0.2,0.1,0.2,1.3,6,5.1,10.6,24,6,1,5,5,3,3,3,5,4,6,5,2,8,3,3,1,4,4,5,0.2,5,"https://stats.nba.com/player/2544","https://stats.nba.com/media/players/230x185/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png","https://stats.nba.com/media/players/700/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png"
"42","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2544,"LeBron James",2544,"Behind 1 - 5 Points",53,0.491,2.3,5,0.462,0.5,1.8,0.277777777777778,0.655,2,7,1,1,1,9,1,1,8,7,1.8,3.2,0.5625,26,27,8.8,1.4,2.1,0.3,1.7,1.9,2.2,0.8,0.2,0.2,0.5,1.5,6.6,2.1,12.6,32,3,1,1,2,2,2,2,2,2,5,1,3,2,1,1,4,1,1,1,0.2,8,"https://stats.nba.com/player/2544","https://stats.nba.com/media/players/230x185/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png","https://stats.nba.com/media/players/700/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png"
"43","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2544,"LeBron James",2544,"Tied",55,0.509,0.7,1.2,0.561,0.1,0.4,0.25,0.842,1,6,11,10,11,4,10,10,7,1,0.6,0.8,0.75,28,27,2.3,0.3,0.3,0,0.4,0.5,0.7,0.2,0.1,0,0,0.3,1.8,0.2,3.4,32,1,1,9,10,8,11,11,11,10,10,9,9,11,11,10,6,11,1,1,0,8,"https://stats.nba.com/player/2544","https://stats.nba.com/media/players/230x185/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png","https://stats.nba.com/media/players/700/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png"
"44","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2544,"LeBron James",2544,"Ahead 1 - 5 Points",53,0.528,2.2,4.3,0.52,0.4,1.1,0.363636363636364,0.685,2,5,2,3,2,8,4,3,5,4,1.8,3.2,0.5625,28,25,8.4,1.2,1.7,0.3,1.8,2.1,1.7,0.7,0.3,0.2,0.4,1.2,6.1,-2.3,11.9,32,1,4,3,3,1,1,1,3,5,2,3,1,3,4,2,9,2,1,1,0.3,8,"https://stats.nba.com/player/2544","https://stats.nba.com/media/players/230x185/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png","https://stats.nba.com/media/players/700/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png"
"45","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2544,"LeBron James",2544,"Ahead 6 - 10 Points",38,0.684,1.3,3.1,0.414,0.2,1,0.2,0.639,5,4,5,9,6,10,6,5,10,8,1.1,2.1,0.523809523809524,26,12,5.8,1,1.6,0.2,1.1,1.3,1.1,0.4,0.3,0.1,0.2,1.1,3.8,-4.1,7.6,24,3,6,4,4,4,5,5,6,7,3,4,4,9,5,6,11,6,4,4,0.2,6,"https://stats.nba.com/player/2544","https://stats.nba.com/media/players/230x185/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png","https://stats.nba.com/media/players/700/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png"
"46","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2544,"LeBron James",2544,"Ahead 11 - 15 Points",24,0.792,1.7,3.2,0.539,0.3,0.7,0.428571428571429,0.818,7,3,6,5,4,7,5,8,3,2,1.4,2.5,0.56,19,5,4.7,0.8,0.9,0.1,1,1.2,1,0.4,0.3,0.1,0.3,0.8,4.5,-0.9,7.9,13,5,9,6,6,5,6,6,8,8,4,6,5,7,6,5,7,5,7,6,0.1,3,"https://stats.nba.com/player/2544","https://stats.nba.com/media/players/230x185/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png","https://stats.nba.com/media/players/700/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png"
"47","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2544,"LeBron James",2544,"Ahead 16 - 20 Points",14,1,1.4,2.2,0.613,0.2,0.4,0.5,0.667,9,1,9,7,8,3,7,11,1,5,1.2,1.8,0.666666666666667,14,0,3.6,0.3,0.4,0.1,0.8,0.9,0.9,0.6,0,0,0.6,0.4,3.2,-1.2,5,5,7,10,10,9,6,10,8,9,6,11,10,6,1,10,8,8,10,9,8,0.1,2,"https://stats.nba.com/player/2544","https://stats.nba.com/media/players/230x185/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png","https://stats.nba.com/media/players/700/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png"
"48","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2544,"LeBron James",2544,"Ahead more than 20 Points",6,1,0.5,2,0.25,0,0.8,0,0.8,10,1,7,11,10,11,11,6,11,3,0.5,1.2,0.416666666666667,6,0,4.3,0.7,0.8,0,0.8,0.8,0.8,0.2,0.7,0,0.3,0.5,1.7,-2.5,5.8,2,9,10,7,7,9,8,9,10,11,1,10,10,4,8,11,10,9,10,10,0,1,"https://stats.nba.com/player/2544","https://stats.nba.com/media/players/230x185/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png","https://stats.nba.com/media/players/700/2544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png"
"49","ByHalfPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"First Half",69,0.319,2.4,6,0.408,1.1,3.2,0.34375,0.786,1,2,1,1,1,1,1,1,1,2,1.3,2.8,0.464285714285714,22,47,17.4,1,1.2,0.4,2.6,3,1.9,0.7,0.7,0.1,0.8,1,7,-2.1,15.4,5,1,1,1,1,2,1,1,1,2,1,2,1,3,2,1,1,1,1,1,0.3,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"50","ByHalfPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"Second Half",67,0.328,1.9,4.7,0.392,1,3.1,0.32258064516129,0.8,2,1,2,2,2,2,2,2,2,1,0.9,1.6,0.5625,22,45,16.5,1,1.2,0.3,2,2.4,1.7,0.9,0.6,0.2,1,1.2,5.6,-2.6,12.5,5,1,2,2,2,3,2,2,2,1,2,1,3,1,1,2,3,2,1,1,0.1,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"51","ByHalfPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"Overtime",5,0.2,0.4,1.6,0.25,0.2,0.8,0.25,0,3,3,3,3,3,3,3,3,3,3,0.2,0.8,0.25,1,4,7.9,0,0,0.4,0.4,0.8,0.6,0.6,0.4,0,1,0.2,1,-2.6,3.5,1,3,3,3,3,1,3,3,3,3,3,3,2,2,3,3,2,3,3,1,0.2,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"52","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"1",69,0.319,1.4,3.5,0.404,0.6,1.7,0.352941176470588,0.761,1,6,2,1,1,4,1,1,3,4,0.8,1.8,0.444444444444444,22,47,9.5,0.5,0.7,0.2,1.4,1.6,1,0.3,0.4,0.1,0.4,0.5,3.9,-1.8,8.3,5,1,1,2,2,3,1,2,2,4,2,4,2,5,2,1,5,1,1,1,0.2,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"53","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"2",68,0.324,1,2.5,0.413,0.5,1.5,0.333333333333333,0.816,2,5,4,3,3,3,3,4,2,2,0.5,1,0.5,22,46,8,0.5,0.6,0.2,1.3,1.5,0.9,0.3,0.4,0.1,0.4,0.4,3.1,-0.3,7.2,5,1,2,3,3,5,2,3,3,5,4,3,3,7,5,3,3,3,1,1,0.1,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"54","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"3",67,0.328,1.3,2.9,0.438,0.6,1.7,0.352941176470588,0.782,3,3,1,2,2,2,2,2,4,3,0.7,1.2,0.583333333333333,22,45,9.9,0.6,0.8,0.1,1.2,1.3,1.1,0.5,0.4,0.1,0.6,0.8,3.7,-2,7.7,5,1,3,1,1,6,3,5,1,2,3,2,5,3,1,2,6,2,1,1,0.1,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"55","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"4",55,0.327,0.7,2.2,0.32,0.5,1.7,0.294117647058824,0.84,4,4,3,4,4,5,4,3,5,1,0.2,0.5,0.4,18,37,8.1,0.4,0.5,0.3,1.1,1.3,0.8,0.4,0.2,0.1,0.5,0.5,2.3,-0.8,5.8,5,4,4,4,4,2,4,4,4,3,5,1,4,4,3,4,4,4,1,1,0.1,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"56","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"5",5,0.2,0.4,0.8,0.5,0.2,0.4,0.5,0,5,7,5,5,7,1,5,6,1,5,0.2,0.4,0.5,1,4,5,0,0,0.2,0.2,0.4,0.4,0.6,0.4,0,0.4,0,1,-3.2,2.7,1,5,5,5,5,4,6,6,6,1,1,5,6,6,6,5,7,5,5,1,0,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"57","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"6",2,0.5,0,1,0,0,1,0,0,6,2,7,6,6,6,6,5,6,5,0,0,0,1,1,4.6,0,0,0,0,0,0.5,0,0,0,1,0.5,0,0,0.8,1,5,6,5,5,7,7,7,5,6,6,5,6,1,4,6,2,7,5,1,0,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"58","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"7",1,1,0,2,0,0,0,0,0,7,1,5,6,5,6,6,7,6,5,0,2,0,1,0,5,0,0,1,1,2,0,0,0,0,1,0,0,3,2.4,0,5,7,5,5,1,5,1,7,6,6,5,1,1,6,6,1,6,7,1,1,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"59","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"Tied",69,0.319,0.4,0.8,0.491,0.1,0.3,0.333333333333333,0.727,1,2,6,6,6,1,6,6,1,6,0.3,0.5,0.6,22,47,2.5,0.1,0.2,0.1,0.3,0.3,0.2,0.1,0.1,0,0.2,0.1,1,-0.7,2,5,1,1,6,6,6,6,6,6,6,5,6,6,5,6,6,4,6,1,1,0,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"60","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"1 - 5 Points",69,0.319,1.7,4.2,0.413,0.9,2.4,0.375,0.75,1,2,1,1,1,3,1,1,3,5,0.8,1.8,0.444444444444444,22,47,13.3,0.6,0.8,0.2,1.8,2,1.3,0.6,0.5,0.1,0.7,0.8,4.9,-1.2,10.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,0.3,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"61","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"6 - 10 Points",68,0.324,0.9,2.5,0.374,0.4,1.5,0.266666666666667,0.811,3,1,2,2,2,4,3,2,6,3,0.5,1,0.5,22,46,8.1,0.4,0.5,0.2,1.2,1.4,0.8,0.3,0.4,0,0.4,0.5,2.8,-4,6.7,5,1,3,3,3,2,2,2,3,3,2,4,2,4,3,2,6,2,1,1,0.1,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"62","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"11 - 15 Points",58,0.293,0.6,1.7,0.366,0.3,1.1,0.272727272727273,0.833,4,4,3,4,4,6,4,4,5,2,0.3,0.6,0.5,17,41,6.2,0.5,0.6,0.1,0.9,1,0.9,0.3,0.2,0.1,0.4,0.4,2.1,0.1,5.1,5,4,4,2,2,4,4,3,2,4,4,3,5,3,4,4,2,4,1,1,0,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"63","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"16 - 20 Points",42,0.262,0.6,1.6,0.368,0.3,1,0.3,0.9,5,5,5,5,5,5,5,5,4,1,0.3,0.6,0.5,11,31,4.8,0.2,0.2,0.2,0.6,0.8,0.5,0.2,0.1,0.1,0.5,0.4,1.7,-0.4,3.7,3,5,5,5,5,3,5,5,5,5,6,2,3,2,5,5,3,5,5,1,0,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"64","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"more than 20 Points",26,0.154,0.9,2.1,0.418,0.5,1.3,0.384615384615385,0.786,6,6,4,3,3,2,2,3,2,4,0.4,0.8,0.5,4,22,5.9,0.4,0.5,0.1,0.9,1,0.7,0.4,0.3,0,0.2,0.6,2.7,2.9,5.4,2,6,6,4,4,5,3,4,4,2,3,5,4,6,2,3,1,3,6,1,0,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"65","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"Behind more than 20 Points",21,0,1,2.2,0.457,0.6,1.4,0.428571428571429,0.769,8,11,3,1,2,3,1,1,2,8,0.4,0.8,0.5,0,21,6.5,0.5,0.6,0.1,1,1.1,0.8,0.4,0.3,0,0.1,0.6,3,4.4,6.4,1,11,7,2,2,7,2,3,2,3,1,7,6,11,3,1,1,1,8,1,0,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"66","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"Behind 16 - 20 Points",31,0.032,0.6,1.8,0.345,0.4,1.2,0.333333333333333,0.857,7,10,9,6,7,10,5,5,7,4,0.2,0.6,0.333333333333333,1,30,4.6,0.2,0.2,0.2,0.5,0.6,0.6,0.3,0.1,0.1,0.5,0.4,1.8,0.6,3.7,1,10,6,10,9,4,9,9,6,5,10,1,5,2,7,7,4,8,8,1,0.1,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"67","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"Behind 11 - 15 Points",43,0.093,0.6,1.7,0.352,0.3,1.2,0.25,0.842,5,9,7,8,8,8,6,4,9,5,0.3,0.5,0.6,4,39,5.6,0.4,0.4,0.1,0.7,0.8,0.9,0.3,0.1,0,0.4,0.3,1.9,1,4.5,1,8,5,4,4,6,8,8,1,6,8,8,7,4,10,6,3,7,8,1,0,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"68","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"Behind 6 - 10 Points",57,0.193,0.6,1.8,0.35,0.3,1.1,0.272727272727273,0.7,4,8,4,5,5,9,7,7,10,11,0.3,0.7,0.428571428571429,11,46,6,0.2,0.4,0.2,0.8,1,0.6,0.3,0.3,0.1,0.2,0.3,1.8,-2.3,4.5,3,6,3,8,7,2,7,6,7,4,3,5,4,8,9,8,7,6,6,1,0.1,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"69","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"Behind 1 - 5 Points",69,0.319,0.9,2.2,0.425,0.5,1.3,0.384615384615385,0.778,1,6,2,2,1,4,2,2,4,7,0.4,0.9,0.444444444444444,22,47,6.7,0.3,0.4,0,0.8,0.9,0.8,0.4,0.2,0.1,0.3,0.5,2.7,1.8,5.5,5,1,1,6,6,9,6,7,3,2,5,2,2,6,4,2,2,2,1,1,0.1,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
"70","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",2772,"Trevor Ariza",2772,"Tied",69,0.319,0.4,0.8,0.491,0.1,0.3,0.333333333333333,0.727,1,6,11,11,11,1,11,11,1,9,0.3,0.5,0.6,22,47,2.5,0.1,0.2,0.1,0.3,0.3,0.2,0.1,0.1,0,0.2,0.1,1,-0.7,2,5,1,1,11,11,8,10,10,9,9,7,9,8,10,11,11,5,10,1,1,0,NA,"https://stats.nba.com/player/2772","https://stats.nba.com/media/players/230x185/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png","https://stats.nba.com/media/players/700/2772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2772.png"
