"player_id","date","player_name","team_id","team_abbreviation","gp","w","l","min.x","drives","drive_fgm","drive_fga","drive_fg_pct","drive_ftm","drive_fta","drive_ft_pct","drive_pts","drive_pts_pct","drive_passes","drive_passes_pct","drive_ast","drive_ast_pct","drive_tov","drive_tov_pct","drive_pf","drive_pf_pct","min.y","min1","dist_feet","dist_miles","dist_miles_off","dist_miles_def","avg_speed","avg_speed_off","avg_speed_def"
101108,"12/6/2019","Chris Paul",1610612760,"OKC",1,1,0,37.4,17,6,10,0.6,0,0,0,13,0.765,7,0.412,1,0.059,0,0,0,0,37.35,37.35,13512,2.56,1.44,1.12,3.88,4.19,3.27
101108,"12/8/2019","Chris Paul",1610612760,"OKC",1,1,0,31.3,16,4,8,0.5,0,0,0,8,0.5,8,0.5,2,0.125,0,0,0,0,31.25,31.25,11293,2.14,1.21,0.93,3.73,4.19,3.25
101108,"12/9/2019","Chris Paul",1610612760,"OKC",1,1,0,30.4,15,6,7,0.857,0,0,0,12,0.8,6,0.4,1,0.067,1,0.067,0,0,30.4,30.4,10452,1.98,1.12,0.86,3.7,4.21,3.21
101108,"2/11/2020","Chris Paul",1610612760,"OKC",1,0,1,33.9,14,4,6,0.667,0,0,0,8,0.571,7,0.5,1,0.071,1,0.071,0,0,33.92,33.92,12613,2.39,1.27,1.12,3.87,4.3,3.45
101108,"2/13/2020","Chris Paul",1610612760,"OKC",1,1,0,34.3,12,1,4,0.25,2,2,1,4,0.333,6,0.5,2,0.167,0,0,1,0.083,34.3,34.3,12371,2.34,1.34,1,3.8,4.23,3.34
101108,"2/21/2020","Chris Paul",1610612760,"OKC",1,1,0,33.2,13,2,4,0.5,0,0,0,4,0.308,6,0.462,1,0.077,2,0.154,0,0,33.15,33.15,11637,2.2,1.29,0.92,3.71,4.29,3.12
101108,"2/23/2020","Chris Paul",1610612760,"OKC",1,1,0,28,14,4,7,0.571,0,0,0,8,0.571,6,0.429,2,0.143,0,0,0,0,27.98,27.98,10235,1.94,1.09,0.84,3.8,4.44,3.18
101108,"2/25/2020","Chris Paul",1610612760,"OKC",1,1,0,34.9,11,4,5,0.8,0,0,0,8,0.727,6,0.545,2,0.182,0,0,0,0,34.93,34.93,12325,2.33,1.27,1.07,3.6,4.4,3.2
101108,"2/27/2020","Chris Paul",1610612760,"OKC",1,1,0,32.2,13,4,7,0.571,2,2,1,10,0.769,5,0.385,1,0.077,0,0,1,0.077,32.22,32.22,11061,2.09,1.21,0.88,3.59,4.07,3.1
101108,"2/28/2020","Chris Paul",1610612760,"OKC",1,0,1,26.7,19,5,8,0.625,0,0,0,11,0.579,11,0.579,2,0.105,0,0,0,0,26.7,26.7,10093,1.91,1.06,0.85,3.95,4.62,3.69
101108,"2/5/2020","Chris Paul",1610612760,"OKC",1,1,0,30.1,14,2,5,0.4,0,0,0,4,0.286,8,0.571,3,0.214,1,0.071,0,0,30.12,30.12,10472,1.98,1.14,0.84,3.7,4.06,2.96
101108,"2/7/2020","Chris Paul",1610612760,"OKC",1,1,0,34,10,1,1,1,2,2,1,4,0.4,6,0.6,2,0.2,2,0.2,1,0.1,34.03,34.03,12005,2.27,1.18,1.09,3.71,4.17,3.32
101108,"2/9/2020","Chris Paul",1610612760,"OKC",1,0,1,32.9,14,6,8,0.75,0,0,0,12,0.857,6,0.429,2,0.143,0,0,0,0,32.85,32.85,11539,2.19,1.21,0.98,3.75,4.07,3.44
101108,"3/3/2020","Chris Paul",1610612760,"OKC",1,0,1,30.6,13,3,5,0.6,2,2,1,9,0.692,6,0.462,1,0.077,0,0,1,0.077,30.62,30.62,10342,1.96,1.11,0.84,3.62,3.82,3.03
