"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"6093","Philadelphia 76ers*",51,31,0.622,"9.0",48,34,115.2,112.5,"2019-5-3"
"6094","Boston Celtics*",49,33,0.598,"11.0",52,30,112.4,108,"2019-5-3"
"6095","Indiana Pacers*",48,34,0.585,"12.0",50,32,108,104.7,"2019-5-3"
"6096","Orlando Magic*",42,40,0.512,"18.0",43,39,107.3,106.6,"2019-5-3"
"6097","Brooklyn Nets*",42,40,0.512,"18.0",41,41,112.2,112.3,"2019-5-3"
"6098","Detroit Pistons*",41,41,0.5,"19.0",40,42,107,107.3,"2019-5-3"
"6099","Charlotte Hornets",39,43,0.476,"21.0",38,44,110.7,111.8,"2019-5-3"
"6100","Miami Heat",39,43,0.476,"21.0",40,42,105.7,105.9,"2019-5-3"
"6101","Washington Wizards",32,50,0.39,"28.0",34,48,114,116.9,"2019-5-3"
"6102","Atlanta Hawks",29,53,0.354,"31.0",27,55,113.3,119.4,"2019-5-3"
"6103","Chicago Bulls",22,60,0.268,"38.0",21,61,104.9,113.4,"2019-5-3"
"6104","Cleveland Cavaliers",19,63,0.232,"41.0",19,63,104.5,114.1,"2019-5-3"
"6105","New York Knicks",17,65,0.207,"43.0",19,63,104.6,113.8,"2019-5-3"
"6106","Golden State Warriors*",57,25,0.695,"—",56,26,117.7,111.2,"2019-5-3"
"6107","Denver Nuggets*",54,28,0.659,"3.0",51,31,110.7,106.7,"2019-5-3"
"6108","Houston Rockets*",53,29,0.646,"4.0",53,29,113.9,109.1,"2019-5-3"
"6109","Portland Trail Blazers*",53,29,0.646,"4.0",51,31,114.7,110.5,"2019-5-3"
"6110","Utah Jazz*",50,32,0.61,"7.0",54,28,111.7,106.5,"2019-5-3"
"6111","Oklahoma City Thunder*",49,33,0.598,"8.0",50,32,114.5,111.1,"2019-5-3"
"6112","San Antonio Spurs*",48,34,0.585,"9.0",45,37,111.7,110,"2019-5-3"
"6113","Los Angeles Clippers*",48,34,0.585,"9.0",43,39,115.1,114.3,"2019-5-3"
"6114","Sacramento Kings",39,43,0.476,"18.0",38,44,114.2,115.3,"2019-5-3"
"6115","Los Angeles Lakers",37,45,0.451,"20.0",37,45,111.8,113.5,"2019-5-3"
"6116","Minnesota Timberwolves",36,46,0.439,"21.0",37,45,112.5,114,"2019-5-3"
"6117","Dallas Mavericks",33,49,0.402,"24.0",38,44,108.9,110.1,"2019-5-3"
"6118","New Orleans Pelicans",33,49,0.402,"24.0",38,44,115.4,116.8,"2019-5-3"
"6119","Memphis Grizzlies",33,49,0.402,"24.0",34,48,103.5,106.1,"2019-5-3"
"6120","Phoenix Suns",19,63,0.232,"38.0",19,63,107.5,116.8,"2019-5-3"
"6121","Milwaukee Bucks*",60,22,0.732,"—",61,21,118.1,109.3,"2019-5-4"
"6122","Toronto Raptors*",58,24,0.707,"2.0",56,26,114.4,108.4,"2019-5-4"
"6123","Philadelphia 76ers*",51,31,0.622,"9.0",48,34,115.2,112.5,"2019-5-4"
"6124","Boston Celtics*",49,33,0.598,"11.0",52,30,112.4,108,"2019-5-4"
"6125","Indiana Pacers*",48,34,0.585,"12.0",50,32,108,104.7,"2019-5-4"
"6126","Orlando Magic*",42,40,0.512,"18.0",43,39,107.3,106.6,"2019-5-4"
"6127","Brooklyn Nets*",42,40,0.512,"18.0",41,41,112.2,112.3,"2019-5-4"
"6128","Detroit Pistons*",41,41,0.5,"19.0",40,42,107,107.3,"2019-5-4"
"6129","Charlotte Hornets",39,43,0.476,"21.0",38,44,110.7,111.8,"2019-5-4"
"6130","Miami Heat",39,43,0.476,"21.0",40,42,105.7,105.9,"2019-5-4"
"6131","Washington Wizards",32,50,0.39,"28.0",34,48,114,116.9,"2019-5-4"
"6132","Atlanta Hawks",29,53,0.354,"31.0",27,55,113.3,119.4,"2019-5-4"
"6133","Chicago Bulls",22,60,0.268,"38.0",21,61,104.9,113.4,"2019-5-4"
"6134","Cleveland Cavaliers",19,63,0.232,"41.0",19,63,104.5,114.1,"2019-5-4"
"6135","New York Knicks",17,65,0.207,"43.0",19,63,104.6,113.8,"2019-5-4"
"6136","Golden State Warriors*",57,25,0.695,"—",56,26,117.7,111.2,"2019-5-4"
"6137","Denver Nuggets*",54,28,0.659,"3.0",51,31,110.7,106.7,"2019-5-4"
"6138","Houston Rockets*",53,29,0.646,"4.0",53,29,113.9,109.1,"2019-5-4"
"6139","Portland Trail Blazers*",53,29,0.646,"4.0",51,31,114.7,110.5,"2019-5-4"
"6140","Utah Jazz*",50,32,0.61,"7.0",54,28,111.7,106.5,"2019-5-4"
"6141","Oklahoma City Thunder*",49,33,0.598,"8.0",50,32,114.5,111.1,"2019-5-4"
"6142","Los Angeles Clippers*",48,34,0.585,"9.0",43,39,115.1,114.3,"2019-5-4"
"6143","San Antonio Spurs*",48,34,0.585,"9.0",45,37,111.7,110,"2019-5-4"
"6144","Sacramento Kings",39,43,0.476,"18.0",38,44,114.2,115.3,"2019-5-4"
"6145","Los Angeles Lakers",37,45,0.451,"20.0",37,45,111.8,113.5,"2019-5-4"
"6146","Minnesota Timberwolves",36,46,0.439,"21.0",37,45,112.5,114,"2019-5-4"
"6147","Dallas Mavericks",33,49,0.402,"24.0",38,44,108.9,110.1,"2019-5-4"
"6148","New Orleans Pelicans",33,49,0.402,"24.0",38,44,115.4,116.8,"2019-5-4"
"6149","Memphis Grizzlies",33,49,0.402,"24.0",34,48,103.5,106.1,"2019-5-4"
"6150","Phoenix Suns",19,63,0.232,"38.0",19,63,107.5,116.8,"2019-5-4"
"6151","Milwaukee Bucks*",60,22,0.732,"—",61,21,118.1,109.3,"2019-5-5"
"6152","Toronto Raptors*",58,24,0.707,"2.0",56,26,114.4,108.4,"2019-5-5"
"6153","Philadelphia 76ers*",51,31,0.622,"9.0",48,34,115.2,112.5,"2019-5-5"
"6154","Boston Celtics*",49,33,0.598,"11.0",52,30,112.4,108,"2019-5-5"
"6155","Indiana Pacers*",48,34,0.585,"12.0",50,32,108,104.7,"2019-5-5"
"6156","Orlando Magic*",42,40,0.512,"18.0",43,39,107.3,106.6,"2019-5-5"
"6157","Brooklyn Nets*",42,40,0.512,"18.0",41,41,112.2,112.3,"2019-5-5"
"6158","Detroit Pistons*",41,41,0.5,"19.0",40,42,107,107.3,"2019-5-5"
"6159","Charlotte Hornets",39,43,0.476,"21.0",38,44,110.7,111.8,"2019-5-5"
"6160","Miami Heat",39,43,0.476,"21.0",40,42,105.7,105.9,"2019-5-5"
"6161","Washington Wizards",32,50,0.39,"28.0",34,48,114,116.9,"2019-5-5"
"6162","Atlanta Hawks",29,53,0.354,"31.0",27,55,113.3,119.4,"2019-5-5"
"6163","Chicago Bulls",22,60,0.268,"38.0",21,61,104.9,113.4,"2019-5-5"
"6164","Cleveland Cavaliers",19,63,0.232,"41.0",19,63,104.5,114.1,"2019-5-5"
"6165","New York Knicks",17,65,0.207,"43.0",19,63,104.6,113.8,"2019-5-5"
"6166","Golden State Warriors*",57,25,0.695,"—",56,26,117.7,111.2,"2019-5-5"
"6167","Denver Nuggets*",54,28,0.659,"3.0",51,31,110.7,106.7,"2019-5-5"
"6168","Houston Rockets*",53,29,0.646,"4.0",53,29,113.9,109.1,"2019-5-5"
"6169","Portland Trail Blazers*",53,29,0.646,"4.0",51,31,114.7,110.5,"2019-5-5"
"6170","Utah Jazz*",50,32,0.61,"7.0",54,28,111.7,106.5,"2019-5-5"
"6171","Oklahoma City Thunder*",49,33,0.598,"8.0",50,32,114.5,111.1,"2019-5-5"
"6172","Los Angeles Clippers*",48,34,0.585,"9.0",43,39,115.1,114.3,"2019-5-5"
"6173","San Antonio Spurs*",48,34,0.585,"9.0",45,37,111.7,110,"2019-5-5"
"6174","Sacramento Kings",39,43,0.476,"18.0",38,44,114.2,115.3,"2019-5-5"
"6175","Los Angeles Lakers",37,45,0.451,"20.0",37,45,111.8,113.5,"2019-5-5"
"6176","Minnesota Timberwolves",36,46,0.439,"21.0",37,45,112.5,114,"2019-5-5"
"6177","Dallas Mavericks",33,49,0.402,"24.0",38,44,108.9,110.1,"2019-5-5"
"6178","New Orleans Pelicans",33,49,0.402,"24.0",38,44,115.4,116.8,"2019-5-5"
"6179","Memphis Grizzlies",33,49,0.402,"24.0",34,48,103.5,106.1,"2019-5-5"
"6180","Phoenix Suns",19,63,0.232,"38.0",19,63,107.5,116.8,"2019-5-5"
"6181","Milwaukee Bucks*",60,22,0.732,"—",61,21,118.1,109.3,"2019-5-6"
"6182","Toronto Raptors*",58,24,0.707,"2.0",56,26,114.4,108.4,"2019-5-6"
"6183","Philadelphia 76ers*",51,31,0.622,"9.0",48,34,115.2,112.5,"2019-5-6"
"6184","Boston Celtics*",49,33,0.598,"11.0",52,30,112.4,108,"2019-5-6"
"6185","Indiana Pacers*",48,34,0.585,"12.0",50,32,108,104.7,"2019-5-6"
"6186","Orlando Magic*",42,40,0.512,"18.0",43,39,107.3,106.6,"2019-5-6"
"6187","Brooklyn Nets*",42,40,0.512,"18.0",41,41,112.2,112.3,"2019-5-6"
"6188","Detroit Pistons*",41,41,0.5,"19.0",40,42,107,107.3,"2019-5-6"
"6189","Charlotte Hornets",39,43,0.476,"21.0",38,44,110.7,111.8,"2019-5-6"
"6190","Miami Heat",39,43,0.476,"21.0",40,42,105.7,105.9,"2019-5-6"
"6191","Washington Wizards",32,50,0.39,"28.0",34,48,114,116.9,"2019-5-6"
"6192","Atlanta Hawks",29,53,0.354,"31.0",27,55,113.3,119.4,"2019-5-6"
"6193","Chicago Bulls",22,60,0.268,"38.0",21,61,104.9,113.4,"2019-5-6"
"6194","Cleveland Cavaliers",19,63,0.232,"41.0",19,63,104.5,114.1,"2019-5-6"
"6195","New York Knicks",17,65,0.207,"43.0",19,63,104.6,113.8,"2019-5-6"
"6196","Golden State Warriors*",57,25,0.695,"—",56,26,117.7,111.2,"2019-5-6"
"6197","Denver Nuggets*",54,28,0.659,"3.0",51,31,110.7,106.7,"2019-5-6"
"6198","Houston Rockets*",53,29,0.646,"4.0",53,29,113.9,109.1,"2019-5-6"
"6199","Portland Trail Blazers*",53,29,0.646,"4.0",51,31,114.7,110.5,"2019-5-6"
"6200","Utah Jazz*",50,32,0.61,"7.0",54,28,111.7,106.5,"2019-5-6"
"6201","Oklahoma City Thunder*",49,33,0.598,"8.0",50,32,114.5,111.1,"2019-5-6"
"6202","Los Angeles Clippers*",48,34,0.585,"9.0",43,39,115.1,114.3,"2019-5-6"
"6203","San Antonio Spurs*",48,34,0.585,"9.0",45,37,111.7,110,"2019-5-6"
"6204","Sacramento Kings",39,43,0.476,"18.0",38,44,114.2,115.3,"2019-5-6"
"6205","Los Angeles Lakers",37,45,0.451,"20.0",37,45,111.8,113.5,"2019-5-6"
"6206","Minnesota Timberwolves",36,46,0.439,"21.0",37,45,112.5,114,"2019-5-6"
"6207","Dallas Mavericks",33,49,0.402,"24.0",38,44,108.9,110.1,"2019-5-6"
"6208","New Orleans Pelicans",33,49,0.402,"24.0",38,44,115.4,116.8,"2019-5-6"
"6209","Memphis Grizzlies",33,49,0.402,"24.0",34,48,103.5,106.1,"2019-5-6"
"6210","Phoenix Suns",19,63,0.232,"38.0",19,63,107.5,116.8,"2019-5-6"
"6211","Milwaukee Bucks*",60,22,0.732,"—",61,21,118.1,109.3,"2019-5-7"
"6212","Toronto Raptors*",58,24,0.707,"2.0",56,26,114.4,108.4,"2019-5-7"
"6213","Philadelphia 76ers*",51,31,0.622,"9.0",48,34,115.2,112.5,"2019-5-7"
"6214","Boston Celtics*",49,33,0.598,"11.0",52,30,112.4,108,"2019-5-7"
"6215","Indiana Pacers*",48,34,0.585,"12.0",50,32,108,104.7,"2019-5-7"
"6216","Orlando Magic*",42,40,0.512,"18.0",43,39,107.3,106.6,"2019-5-7"
"6217","Brooklyn Nets*",42,40,0.512,"18.0",41,41,112.2,112.3,"2019-5-7"
"6218","Detroit Pistons*",41,41,0.5,"19.0",40,42,107,107.3,"2019-5-7"
"6219","Charlotte Hornets",39,43,0.476,"21.0",38,44,110.7,111.8,"2019-5-7"
"6220","Miami Heat",39,43,0.476,"21.0",40,42,105.7,105.9,"2019-5-7"
"6221","Washington Wizards",32,50,0.39,"28.0",34,48,114,116.9,"2019-5-7"
"6222","Atlanta Hawks",29,53,0.354,"31.0",27,55,113.3,119.4,"2019-5-7"
"6223","Chicago Bulls",22,60,0.268,"38.0",21,61,104.9,113.4,"2019-5-7"
"6224","Cleveland Cavaliers",19,63,0.232,"41.0",19,63,104.5,114.1,"2019-5-7"
"6225","New York Knicks",17,65,0.207,"43.0",19,63,104.6,113.8,"2019-5-7"
"6226","Golden State Warriors*",57,25,0.695,"—",56,26,117.7,111.2,"2019-5-7"
"6227","Denver Nuggets*",54,28,0.659,"3.0",51,31,110.7,106.7,"2019-5-7"
"6228","Houston Rockets*",53,29,0.646,"4.0",53,29,113.9,109.1,"2019-5-7"
"6229","Portland Trail Blazers*",53,29,0.646,"4.0",51,31,114.7,110.5,"2019-5-7"
"6230","Utah Jazz*",50,32,0.61,"7.0",54,28,111.7,106.5,"2019-5-7"
"6231","Oklahoma City Thunder*",49,33,0.598,"8.0",50,32,114.5,111.1,"2019-5-7"
"6232","Los Angeles Clippers*",48,34,0.585,"9.0",43,39,115.1,114.3,"2019-5-7"
"6233","San Antonio Spurs*",48,34,0.585,"9.0",45,37,111.7,110,"2019-5-7"
"6234","Sacramento Kings",39,43,0.476,"18.0",38,44,114.2,115.3,"2019-5-7"
"6235","Los Angeles Lakers",37,45,0.451,"20.0",37,45,111.8,113.5,"2019-5-7"
"6236","Minnesota Timberwolves",36,46,0.439,"21.0",37,45,112.5,114,"2019-5-7"
"6237","Dallas Mavericks",33,49,0.402,"24.0",38,44,108.9,110.1,"2019-5-7"
"6238","New Orleans Pelicans",33,49,0.402,"24.0",38,44,115.4,116.8,"2019-5-7"
"6239","Memphis Grizzlies",33,49,0.402,"24.0",34,48,103.5,106.1,"2019-5-7"
"6240","Phoenix Suns",19,63,0.232,"38.0",19,63,107.5,116.8,"2019-5-7"
"6241","Milwaukee Bucks*",60,22,0.732,"—",61,21,118.1,109.3,"2019-5-8"
"6242","Toronto Raptors*",58,24,0.707,"2.0",56,26,114.4,108.4,"2019-5-8"
"6243","Philadelphia 76ers*",51,31,0.622,"9.0",48,34,115.2,112.5,"2019-5-8"
"6244","Boston Celtics*",49,33,0.598,"11.0",52,30,112.4,108,"2019-5-8"
"6245","Indiana Pacers*",48,34,0.585,"12.0",50,32,108,104.7,"2019-5-8"
"6246","Orlando Magic*",42,40,0.512,"18.0",43,39,107.3,106.6,"2019-5-8"
"6247","Brooklyn Nets*",42,40,0.512,"18.0",41,41,112.2,112.3,"2019-5-8"
"6248","Detroit Pistons*",41,41,0.5,"19.0",40,42,107,107.3,"2019-5-8"
"6249","Charlotte Hornets",39,43,0.476,"21.0",38,44,110.7,111.8,"2019-5-8"
"6250","Miami Heat",39,43,0.476,"21.0",40,42,105.7,105.9,"2019-5-8"
"6251","Washington Wizards",32,50,0.39,"28.0",34,48,114,116.9,"2019-5-8"
"6252","Atlanta Hawks",29,53,0.354,"31.0",27,55,113.3,119.4,"2019-5-8"
"6253","Chicago Bulls",22,60,0.268,"38.0",21,61,104.9,113.4,"2019-5-8"
"6254","Cleveland Cavaliers",19,63,0.232,"41.0",19,63,104.5,114.1,"2019-5-8"
"6255","New York Knicks",17,65,0.207,"43.0",19,63,104.6,113.8,"2019-5-8"
"6256","Golden State Warriors*",57,25,0.695,"—",56,26,117.7,111.2,"2019-5-8"
"6257","Denver Nuggets*",54,28,0.659,"3.0",51,31,110.7,106.7,"2019-5-8"
"6258","Houston Rockets*",53,29,0.646,"4.0",53,29,113.9,109.1,"2019-5-8"
"6259","Portland Trail Blazers*",53,29,0.646,"4.0",51,31,114.7,110.5,"2019-5-8"
"6260","Utah Jazz*",50,32,0.61,"7.0",54,28,111.7,106.5,"2019-5-8"
"6261","Oklahoma City Thunder*",49,33,0.598,"8.0",50,32,114.5,111.1,"2019-5-8"
"6262","Los Angeles Clippers*",48,34,0.585,"9.0",43,39,115.1,114.3,"2019-5-8"
"6263","San Antonio Spurs*",48,34,0.585,"9.0",45,37,111.7,110,"2019-5-8"
"6264","Sacramento Kings",39,43,0.476,"18.0",38,44,114.2,115.3,"2019-5-8"
"6265","Los Angeles Lakers",37,45,0.451,"20.0",37,45,111.8,113.5,"2019-5-8"
"6266","Minnesota Timberwolves",36,46,0.439,"21.0",37,45,112.5,114,"2019-5-8"
"6267","Dallas Mavericks",33,49,0.402,"24.0",38,44,108.9,110.1,"2019-5-8"
"6268","New Orleans Pelicans",33,49,0.402,"24.0",38,44,115.4,116.8,"2019-5-8"
"6269","Memphis Grizzlies",33,49,0.402,"24.0",34,48,103.5,106.1,"2019-5-8"
"6270","Phoenix Suns",19,63,0.232,"38.0",19,63,107.5,116.8,"2019-5-8"
"6271","Milwaukee Bucks*",60,22,0.732,"—",61,21,118.1,109.3,"2019-5-9"
"6272","Toronto Raptors*",58,24,0.707,"2.0",56,26,114.4,108.4,"2019-5-9"
"6273","Philadelphia 76ers*",51,31,0.622,"9.0",48,34,115.2,112.5,"2019-5-9"
"6274","Boston Celtics*",49,33,0.598,"11.0",52,30,112.4,108,"2019-5-9"
"6275","Indiana Pacers*",48,34,0.585,"12.0",50,32,108,104.7,"2019-5-9"
"6276","Orlando Magic*",42,40,0.512,"18.0",43,39,107.3,106.6,"2019-5-9"
"6277","Brooklyn Nets*",42,40,0.512,"18.0",41,41,112.2,112.3,"2019-5-9"
"6278","Detroit Pistons*",41,41,0.5,"19.0",40,42,107,107.3,"2019-5-9"
"6279","Charlotte Hornets",39,43,0.476,"21.0",38,44,110.7,111.8,"2019-5-9"
"6280","Miami Heat",39,43,0.476,"21.0",40,42,105.7,105.9,"2019-5-9"
"6281","Washington Wizards",32,50,0.39,"28.0",34,48,114,116.9,"2019-5-9"
"6282","Atlanta Hawks",29,53,0.354,"31.0",27,55,113.3,119.4,"2019-5-9"
"6283","Chicago Bulls",22,60,0.268,"38.0",21,61,104.9,113.4,"2019-5-9"
"6284","Cleveland Cavaliers",19,63,0.232,"41.0",19,63,104.5,114.1,"2019-5-9"
"6285","New York Knicks",17,65,0.207,"43.0",19,63,104.6,113.8,"2019-5-9"
"6286","Golden State Warriors*",57,25,0.695,"—",56,26,117.7,111.2,"2019-5-9"
"6287","Denver Nuggets*",54,28,0.659,"3.0",51,31,110.7,106.7,"2019-5-9"
"6288","Houston Rockets*",53,29,0.646,"4.0",53,29,113.9,109.1,"2019-5-9"
"6289","Portland Trail Blazers*",53,29,0.646,"4.0",51,31,114.7,110.5,"2019-5-9"
"6290","Utah Jazz*",50,32,0.61,"7.0",54,28,111.7,106.5,"2019-5-9"
"6291","Oklahoma City Thunder*",49,33,0.598,"8.0",50,32,114.5,111.1,"2019-5-9"
"6292","San Antonio Spurs*",48,34,0.585,"9.0",45,37,111.7,110,"2019-5-9"
"6293","Los Angeles Clippers*",48,34,0.585,"9.0",43,39,115.1,114.3,"2019-5-9"
"6294","Sacramento Kings",39,43,0.476,"18.0",38,44,114.2,115.3,"2019-5-9"
"6295","Los Angeles Lakers",37,45,0.451,"20.0",37,45,111.8,113.5,"2019-5-9"
"6296","Minnesota Timberwolves",36,46,0.439,"21.0",37,45,112.5,114,"2019-5-9"
"6297","Dallas Mavericks",33,49,0.402,"24.0",38,44,108.9,110.1,"2019-5-9"
"6298","New Orleans Pelicans",33,49,0.402,"24.0",38,44,115.4,116.8,"2019-5-9"
"6299","Memphis Grizzlies",33,49,0.402,"24.0",34,48,103.5,106.1,"2019-5-9"
"6300","Phoenix Suns",19,63,0.232,"38.0",19,63,107.5,116.8,"2019-5-9"
"6301","Milwaukee Bucks*",60,22,0.732,"—",61,21,118.1,109.3,"2019-5-10"
"6302","Toronto Raptors*",58,24,0.707,"2.0",56,26,114.4,108.4,"2019-5-10"
"6303","Philadelphia 76ers*",51,31,0.622,"9.0",48,34,115.2,112.5,"2019-5-10"
"6304","Boston Celtics*",49,33,0.598,"11.0",52,30,112.4,108,"2019-5-10"
"6305","Indiana Pacers*",48,34,0.585,"12.0",50,32,108,104.7,"2019-5-10"
"6306","Orlando Magic*",42,40,0.512,"18.0",43,39,107.3,106.6,"2019-5-10"
"6307","Brooklyn Nets*",42,40,0.512,"18.0",41,41,112.2,112.3,"2019-5-10"
"6308","Detroit Pistons*",41,41,0.5,"19.0",40,42,107,107.3,"2019-5-10"
"6309","Charlotte Hornets",39,43,0.476,"21.0",38,44,110.7,111.8,"2019-5-10"
"6310","Miami Heat",39,43,0.476,"21.0",40,42,105.7,105.9,"2019-5-10"
"6311","Washington Wizards",32,50,0.39,"28.0",34,48,114,116.9,"2019-5-10"
"6312","Atlanta Hawks",29,53,0.354,"31.0",27,55,113.3,119.4,"2019-5-10"
"6313","Chicago Bulls",22,60,0.268,"38.0",21,61,104.9,113.4,"2019-5-10"
"6314","Cleveland Cavaliers",19,63,0.232,"41.0",19,63,104.5,114.1,"2019-5-10"
"6315","New York Knicks",17,65,0.207,"43.0",19,63,104.6,113.8,"2019-5-10"
"6316","Golden State Warriors*",57,25,0.695,"—",56,26,117.7,111.2,"2019-5-10"
"6317","Denver Nuggets*",54,28,0.659,"3.0",51,31,110.7,106.7,"2019-5-10"
"6318","Houston Rockets*",53,29,0.646,"4.0",53,29,113.9,109.1,"2019-5-10"
"6319","Portland Trail Blazers*",53,29,0.646,"4.0",51,31,114.7,110.5,"2019-5-10"
"6320","Utah Jazz*",50,32,0.61,"7.0",54,28,111.7,106.5,"2019-5-10"
"6321","Oklahoma City Thunder*",49,33,0.598,"8.0",50,32,114.5,111.1,"2019-5-10"
"6322","Los Angeles Clippers*",48,34,0.585,"9.0",43,39,115.1,114.3,"2019-5-10"
"6323","San Antonio Spurs*",48,34,0.585,"9.0",45,37,111.7,110,"2019-5-10"
"6324","Sacramento Kings",39,43,0.476,"18.0",38,44,114.2,115.3,"2019-5-10"
"6325","Los Angeles Lakers",37,45,0.451,"20.0",37,45,111.8,113.5,"2019-5-10"
"6326","Minnesota Timberwolves",36,46,0.439,"21.0",37,45,112.5,114,"2019-5-10"
"6327","Dallas Mavericks",33,49,0.402,"24.0",38,44,108.9,110.1,"2019-5-10"
"6328","New Orleans Pelicans",33,49,0.402,"24.0",38,44,115.4,116.8,"2019-5-10"
"6329","Memphis Grizzlies",33,49,0.402,"24.0",34,48,103.5,106.1,"2019-5-10"
"6330","Phoenix Suns",19,63,0.232,"38.0",19,63,107.5,116.8,"2019-5-10"
"6331","Milwaukee Bucks*",60,22,0.732,"—",61,21,118.1,109.3,"2019-5-11"
"6332","Toronto Raptors*",58,24,0.707,"2.0",56,26,114.4,108.4,"2019-5-11"
"6333","Philadelphia 76ers*",51,31,0.622,"9.0",48,34,115.2,112.5,"2019-5-11"
"6334","Boston Celtics*",49,33,0.598,"11.0",52,30,112.4,108,"2019-5-11"
"6335","Indiana Pacers*",48,34,0.585,"12.0",50,32,108,104.7,"2019-5-11"
"6336","Orlando Magic*",42,40,0.512,"18.0",43,39,107.3,106.6,"2019-5-11"
"6337","Brooklyn Nets*",42,40,0.512,"18.0",41,41,112.2,112.3,"2019-5-11"
"6338","Detroit Pistons*",41,41,0.5,"19.0",40,42,107,107.3,"2019-5-11"
"6339","Charlotte Hornets",39,43,0.476,"21.0",38,44,110.7,111.8,"2019-5-11"
"6340","Miami Heat",39,43,0.476,"21.0",40,42,105.7,105.9,"2019-5-11"
"6341","Washington Wizards",32,50,0.39,"28.0",34,48,114,116.9,"2019-5-11"
"6342","Atlanta Hawks",29,53,0.354,"31.0",27,55,113.3,119.4,"2019-5-11"
"6343","Chicago Bulls",22,60,0.268,"38.0",21,61,104.9,113.4,"2019-5-11"
"6344","Cleveland Cavaliers",19,63,0.232,"41.0",19,63,104.5,114.1,"2019-5-11"
"6345","New York Knicks",17,65,0.207,"43.0",19,63,104.6,113.8,"2019-5-11"
"6346","Golden State Warriors*",57,25,0.695,"—",56,26,117.7,111.2,"2019-5-11"
"6347","Denver Nuggets*",54,28,0.659,"3.0",51,31,110.7,106.7,"2019-5-11"
"6348","Houston Rockets*",53,29,0.646,"4.0",53,29,113.9,109.1,"2019-5-11"
"6349","Portland Trail Blazers*",53,29,0.646,"4.0",51,31,114.7,110.5,"2019-5-11"
"6350","Utah Jazz*",50,32,0.61,"7.0",54,28,111.7,106.5,"2019-5-11"
"6351","Oklahoma City Thunder*",49,33,0.598,"8.0",50,32,114.5,111.1,"2019-5-11"
"6352","Los Angeles Clippers*",48,34,0.585,"9.0",43,39,115.1,114.3,"2019-5-11"
"6353","San Antonio Spurs*",48,34,0.585,"9.0",45,37,111.7,110,"2019-5-11"
"6354","Sacramento Kings",39,43,0.476,"18.0",38,44,114.2,115.3,"2019-5-11"
"6355","Los Angeles Lakers",37,45,0.451,"20.0",37,45,111.8,113.5,"2019-5-11"
"6356","Minnesota Timberwolves",36,46,0.439,"21.0",37,45,112.5,114,"2019-5-11"
"6357","Dallas Mavericks",33,49,0.402,"24.0",38,44,108.9,110.1,"2019-5-11"
"6358","New Orleans Pelicans",33,49,0.402,"24.0",38,44,115.4,116.8,"2019-5-11"
"6359","Memphis Grizzlies",33,49,0.402,"24.0",34,48,103.5,106.1,"2019-5-11"
"6360","Phoenix Suns",19,63,0.232,"38.0",19,63,107.5,116.8,"2019-5-11"
"6361","Milwaukee Bucks*",60,22,0.732,"—",61,21,118.1,109.3,"2019-5-12"
"6362","Toronto Raptors*",58,24,0.707,"2.0",56,26,114.4,108.4,"2019-5-12"
"6363","Philadelphia 76ers*",51,31,0.622,"9.0",48,34,115.2,112.5,"2019-5-12"
"6364","Boston Celtics*",49,33,0.598,"11.0",52,30,112.4,108,"2019-5-12"
"6365","Indiana Pacers*",48,34,0.585,"12.0",50,32,108,104.7,"2019-5-12"
"6366","Orlando Magic*",42,40,0.512,"18.0",43,39,107.3,106.6,"2019-5-12"
"6367","Brooklyn Nets*",42,40,0.512,"18.0",41,41,112.2,112.3,"2019-5-12"
"6368","Detroit Pistons*",41,41,0.5,"19.0",40,42,107,107.3,"2019-5-12"
"6369","Charlotte Hornets",39,43,0.476,"21.0",38,44,110.7,111.8,"2019-5-12"
"6370","Miami Heat",39,43,0.476,"21.0",40,42,105.7,105.9,"2019-5-12"
"6371","Washington Wizards",32,50,0.39,"28.0",34,48,114,116.9,"2019-5-12"
"6372","Atlanta Hawks",29,53,0.354,"31.0",27,55,113.3,119.4,"2019-5-12"
"6373","Chicago Bulls",22,60,0.268,"38.0",21,61,104.9,113.4,"2019-5-12"
"6374","Cleveland Cavaliers",19,63,0.232,"41.0",19,63,104.5,114.1,"2019-5-12"
"6375","New York Knicks",17,65,0.207,"43.0",19,63,104.6,113.8,"2019-5-12"
"6376","Golden State Warriors*",57,25,0.695,"—",56,26,117.7,111.2,"2019-5-12"
"6377","Denver Nuggets*",54,28,0.659,"3.0",51,31,110.7,106.7,"2019-5-12"
"6378","Houston Rockets*",53,29,0.646,"4.0",53,29,113.9,109.1,"2019-5-12"
"6379","Portland Trail Blazers*",53,29,0.646,"4.0",51,31,114.7,110.5,"2019-5-12"
"6380","Utah Jazz*",50,32,0.61,"7.0",54,28,111.7,106.5,"2019-5-12"
"6381","Oklahoma City Thunder*",49,33,0.598,"8.0",50,32,114.5,111.1,"2019-5-12"
"6382","Los Angeles Clippers*",48,34,0.585,"9.0",43,39,115.1,114.3,"2019-5-12"
"6383","San Antonio Spurs*",48,34,0.585,"9.0",45,37,111.7,110,"2019-5-12"
"6384","Sacramento Kings",39,43,0.476,"18.0",38,44,114.2,115.3,"2019-5-12"
"6385","Los Angeles Lakers",37,45,0.451,"20.0",37,45,111.8,113.5,"2019-5-12"
