"team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"Washington Wizards*","29","28",".509","12.5","29","28","99.6","99.2","2014-2-26"
"Charlotte Bobcats*","27","30",".474","14.5","25","32","95.2","96.8","2014-2-26"
"Atlanta Hawks*","26","31",".456","15.5","28","29","101.5","101.8","2014-2-26"
"Orlando Magic","18","42",".300","25.0","20","40","96.7","101.8","2014-2-26"
"Oklahoma City Thunder*","43","15",".741","—","41","17","104.8","98.4","2014-2-26"
"Portland Trail Blazers*","40","18",".690","3.0","38","20","107.9","103.0","2014-2-26"
"Minnesota Timberwolves","28","29",".491","14.5","36","21","105.7","101.7","2014-2-26"
"Denver Nuggets","25","31",".446","17.0","24","32","102.5","104.6","2014-2-26"
"Utah Jazz","21","36",".368","21.5","18","39","95.1","100.4","2014-2-26"
"Los Angeles Clippers*","40","20",".667","—","42","18","107.2","101.2","2014-2-26"
"Golden State Warriors*","35","23",".603","4.0","37","21","103.0","98.6","2014-2-26"
"Phoenix Suns","33","24",".579","5.5","34","23","104.7","102.0","2014-2-26"
"Sacramento Kings","20","37",".351","18.5","24","33","101.3","103.7","2014-2-26"
"Los Angeles Lakers","19","39",".328","20.0","19","39","100.6","106.2","2014-2-26"
"San Antonio Spurs*","41","16",".719","—","40","17","104.0","98.1","2014-2-26"
"Houston Rockets*","39","19",".672","2.5","38","20","106.2","101.7","2014-2-26"
"Dallas Mavericks*","36","23",".610","6.0","34","25","104.6","102.1","2014-2-26"
"Memphis Grizzlies*","32","24",".571","8.5","29","27","95.0","94.6","2014-2-26"
"New Orleans Pelicans","23","34",".404","18.0","24","33","99.1","101.3","2014-2-26"
"Toronto Raptors*","32","26",".552","—","35","23","100.1","97.1","2014-2-27"
"Brooklyn Nets*","27","29",".482","4.0","23","33","97.3","99.7","2014-2-27"
"New York Knicks","21","37",".362","11.0","24","34","97.6","99.9","2014-2-27"
"Boston Celtics","20","39",".339","12.5","22","37","95.4","99.1","2014-2-27"
"Philadelphia 76ers","15","43",".259","17.0","11","47","100.2","110.9","2014-2-27"
"Indiana Pacers*","44","13",".772","—","44","13","99.2","91.1","2014-2-27"
"Chicago Bulls*","31","26",".544","13.0","30","27","92.9","92.3","2014-2-27"
"Detroit Pistons","23","35",".397","21.5","24","34","100.8","103.5","2014-2-27"
"Cleveland Cavaliers","23","36",".390","22.0","21","38","96.9","101.4","2014-2-27"
"Milwaukee Bucks","11","46",".193","33.0","13","44","93.3","102.0","2014-2-27"
"Miami Heat*","41","14",".745","—","38","17","104.2","98.1","2014-2-27"
"Washington Wizards*","30","28",".517","12.5","30","28","100.2","99.7","2014-2-27"
"Charlotte Bobcats*","27","30",".474","15.0","25","32","95.2","96.8","2014-2-27"
"Atlanta Hawks*","26","31",".456","16.0","28","29","101.5","101.8","2014-2-27"
"Orlando Magic","18","42",".300","25.5","20","40","96.7","101.8","2014-2-27"
"Oklahoma City Thunder*","43","15",".741","—","41","17","104.8","98.4","2014-2-27"
"Portland Trail Blazers*","40","18",".690","3.0","38","20","107.9","103.0","2014-2-27"
"Minnesota Timberwolves","28","29",".491","14.5","36","21","105.7","101.7","2014-2-27"
"Denver Nuggets","25","32",".439","17.5","24","33","102.3","104.7","2014-2-27"
"Utah Jazz","21","36",".368","21.5","18","39","95.1","100.4","2014-2-27"
"Los Angeles Clippers*","40","20",".667","—","42","18","107.2","101.2","2014-2-27"
"Golden State Warriors*","35","23",".603","4.0","37","21","103.0","98.6","2014-2-27"
"Phoenix Suns","33","24",".579","5.5","34","23","104.7","102.0","2014-2-27"
"Sacramento Kings","20","37",".351","18.5","24","33","101.3","103.7","2014-2-27"
"Los Angeles Lakers","19","39",".328","20.0","19","39","100.6","106.2","2014-2-27"
"San Antonio Spurs*","41","16",".719","—","40","17","104.0","98.1","2014-2-27"
"Houston Rockets*","39","19",".672","2.5","38","20","106.2","101.7","2014-2-27"
"Dallas Mavericks*","36","23",".610","6.0","34","25","104.6","102.1","2014-2-27"
"Memphis Grizzlies*","32","24",".571","8.5","29","27","95.0","94.6","2014-2-27"
"New Orleans Pelicans","23","34",".404","18.0","24","33","99.1","101.3","2014-2-27"
"Toronto Raptors*","32","26",".552","—","35","23","100.1","97.1","2014-2-28"
"Brooklyn Nets*","27","29",".482","4.0","23","33","97.3","99.7","2014-2-28"
"New York Knicks","21","38",".356","11.5","24","35","97.7","100.4","2014-2-28"
"Boston Celtics","20","39",".339","12.5","22","37","95.4","99.1","2014-2-28"
"Philadelphia 76ers","15","43",".259","17.0","11","47","100.2","110.9","2014-2-28"
"Indiana Pacers*","44","13",".772","—","44","13","99.2","91.1","2014-2-28"
"Chicago Bulls*","32","26",".552","12.5","31","27","93.1","92.3","2014-2-28"
"Cleveland Cavaliers","24","36",".400","21.5","22","38","97.0","101.0","2014-2-28"
"Detroit Pistons","23","35",".397","21.5","24","34","100.8","103.5","2014-2-28"
"Milwaukee Bucks","11","46",".193","33.0","13","44","93.3","102.0","2014-2-28"
"Miami Heat*","41","14",".745","—","38","17","104.2","98.1","2014-2-28"
"Washington Wizards*","30","28",".517","12.5","30","28","100.2","99.7","2014-2-28"
"Charlotte Bobcats*","27","31",".466","15.5","25","33","95.0","96.7","2014-2-28"
"Atlanta Hawks*","26","31",".456","16.0","28","29","101.5","101.8","2014-2-28"
"Orlando Magic","18","42",".300","25.5","20","40","96.7","101.8","2014-2-28"
"Oklahoma City Thunder*","44","15",".746","—","42","17","104.9","98.6","2014-2-28"
"Portland Trail Blazers*","40","18",".690","3.5","38","20","107.9","103.0","2014-2-28"
"Minnesota Timberwolves","28","29",".491","15.0","36","21","105.7","101.7","2014-2-28"
"Denver Nuggets","25","32",".439","18.0","24","33","102.3","104.7","2014-2-28"
"Utah Jazz","21","37",".362","22.5","18","40","94.8","100.4","2014-2-28"
"Los Angeles Clippers*","40","20",".667","—","42","18","107.2","101.2","2014-2-28"
"Golden State Warriors*","36","23",".610","3.5","39","20","103.4","98.7","2014-2-28"
"Phoenix Suns","34","24",".586","5.0","35","23","104.9","102.0","2014-2-28"
"Sacramento Kings","20","38",".345","19.0","24","34","101.7","104.1","2014-2-28"
"Los Angeles Lakers","20","39",".339","19.5","19","40","101.1","106.5","2014-2-28"
"San Antonio Spurs*","42","16",".724","—","40","18","103.8","97.8","2014-2-28"
"Houston Rockets*","39","19",".672","3.0","38","20","106.2","101.7","2014-2-28"
"Dallas Mavericks*","36","24",".600","7.0","35","25","104.4","102.0","2014-2-28"
"Memphis Grizzlies*","32","25",".561","9.5","29","28","95.2","94.9","2014-2-28"
"New Orleans Pelicans","23","35",".397","19.0","24","34","99.2","101.6","2014-2-28"
"Philadelphia 76ers*","49","23","0.681","—","48","24","113.6","108.1","2014-2-29"
"Brooklyn Nets*","48","24","0.667","1.0","46","26","118.6","114.1","2014-2-29"
"Milwaukee Bucks*","46","26","0.639","3.0","48","24","120.1","114.2","2014-2-29"
"Atlanta Hawks*","41","31","0.569","8.0","41","31","113.7","111.4","2014-2-29"
"New York Knicks*","41","31","0.569","8.0","41","31","107","104.7","2014-2-29"
"Miami Heat*","40","32","0.556","9.0","36","36","108.1","108","2014-2-29"
"Boston Celtics*","36","36","0.5","13.0","39","33","112.6","111.2","2014-2-29"
"Washington Wizards*","34","38","0.472","15.0","32","40","116.6","118.5","2014-2-29"
"Indiana Pacers","34","38","0.472","15.0","36","36","115.3","115.3","2014-2-29"
"Charlotte Hornets","33","39","0.458","16.0","32","40","109.5","111.4","2014-2-29"
"Chicago Bulls","31","41","0.431","18.0","34","38","110.7","111.6","2014-2-29"
"Toronto Raptors","27","45","0.375","22.0","35","37","111.3","111.7","2014-2-29"
"Cleveland Cavaliers","22","50","0.306","27.0","18","54","103.8","112.3","2014-2-29"
"Orlando Magic","21","51","0.292","28.0","17","55","104","113.3","2014-2-29"
"Detroit Pistons","20","52","0.278","29.0","26","46","106.6","111.1","2014-2-29"
"Utah Jazz*","52","20","0.722","—","55","17","116.4","107.2","2014-2-29"
"Phoenix Suns*","51","21","0.708","1.0","49","23","115.3","109.5","2014-2-29"
"Los Angeles Clippers*","47","25","0.653","5.0","49","23","114","107.8","2014-2-29"
"Denver Nuggets*","47","25","0.653","5.0","47","25","115.1","110.1","2014-2-29"
"Dallas Mavericks*","42","30","0.583","10.0","41","31","112.4","110.2","2014-2-29"
"Portland Trail Blazers*","42","30","0.583","10.0","40","32","116.1","114.3","2014-2-29"
"Los Angeles Lakers*","42","30","0.583","10.0","42","30","109.5","106.8","2014-2-29"
"Golden State Warriors","39","33","0.542","13.0","38","34","113.7","112.7","2014-2-29"
"Memphis Grizzlies*","38","34","0.528","14.0","38","34","113.3","112.3","2014-2-29"
"San Antonio Spurs","33","39","0.458","19.0","32","40","111.1","112.8","2014-2-29"
"New Orleans Pelicans","31","41","0.431","21.0","35","37","114.6","114.9","2014-2-29"
"Sacramento Kings","31","41","0.431","21.0","28","44","113.7","117.4","2014-2-29"
"Minnesota Timberwolves","23","49","0.319","29.0","24","48","112.1","117.7","2014-2-29"
"Oklahoma City Thunder","22","50","0.306","30.0","15","57","105","115.6","2014-2-29"
"Houston Rockets","17","55","0.236","35.0","20","52","108.8","116.7","2014-2-29"
"Philadelphia 76ers*","49","23","0.681","—","48","24","113.6","108.1","2014-2-30"
"Brooklyn Nets*","48","24","0.667","1.0","46","26","118.6","114.1","2014-2-30"
"Milwaukee Bucks*","46","26","0.639","3.0","48","24","120.1","114.2","2014-2-30"
"Atlanta Hawks*","41","31","0.569","8.0","41","31","113.7","111.4","2014-2-30"
"New York Knicks*","41","31","0.569","8.0","41","31","107","104.7","2014-2-30"
"Miami Heat*","40","32","0.556","9.0","36","36","108.1","108","2014-2-30"
"Boston Celtics*","36","36","0.5","13.0","39","33","112.6","111.2","2014-2-30"
"Washington Wizards*","34","38","0.472","15.0","32","40","116.6","118.5","2014-2-30"
"Indiana Pacers","34","38","0.472","15.0","36","36","115.3","115.3","2014-2-30"
"Charlotte Hornets","33","39","0.458","16.0","32","40","109.5","111.4","2014-2-30"
"Chicago Bulls","31","41","0.431","18.0","34","38","110.7","111.6","2014-2-30"
"Toronto Raptors","27","45","0.375","22.0","35","37","111.3","111.7","2014-2-30"
"Cleveland Cavaliers","22","50","0.306","27.0","18","54","103.8","112.3","2014-2-30"
"Orlando Magic","21","51","0.292","28.0","17","55","104","113.3","2014-2-30"
"Detroit Pistons","20","52","0.278","29.0","26","46","106.6","111.1","2014-2-30"
"Utah Jazz*","52","20","0.722","—","55","17","116.4","107.2","2014-2-30"
"Phoenix Suns*","51","21","0.708","1.0","49","23","115.3","109.5","2014-2-30"
"Los Angeles Clippers*","47","25","0.653","5.0","49","23","114","107.8","2014-2-30"
"Denver Nuggets*","47","25","0.653","5.0","47","25","115.1","110.1","2014-2-30"
"Dallas Mavericks*","42","30","0.583","10.0","41","31","112.4","110.2","2014-2-30"
"Portland Trail Blazers*","42","30","0.583","10.0","40","32","116.1","114.3","2014-2-30"
"Los Angeles Lakers*","42","30","0.583","10.0","42","30","109.5","106.8","2014-2-30"
"Golden State Warriors","39","33","0.542","13.0","38","34","113.7","112.7","2014-2-30"
"Memphis Grizzlies*","38","34","0.528","14.0","38","34","113.3","112.3","2014-2-30"
"San Antonio Spurs","33","39","0.458","19.0","32","40","111.1","112.8","2014-2-30"
"New Orleans Pelicans","31","41","0.431","21.0","35","37","114.6","114.9","2014-2-30"
"Sacramento Kings","31","41","0.431","21.0","28","44","113.7","117.4","2014-2-30"
"Minnesota Timberwolves","23","49","0.319","29.0","24","48","112.1","117.7","2014-2-30"
"Oklahoma City Thunder","22","50","0.306","30.0","15","57","105","115.6","2014-2-30"
"Houston Rockets","17","55","0.236","35.0","20","52","108.8","116.7","2014-2-30"
"Philadelphia 76ers*","49","23","0.681","—","48","24","113.6","108.1","2014-2-31"
"Brooklyn Nets*","48","24","0.667","1.0","46","26","118.6","114.1","2014-2-31"
"Milwaukee Bucks*","46","26","0.639","3.0","48","24","120.1","114.2","2014-2-31"
"Atlanta Hawks*","41","31","0.569","8.0","41","31","113.7","111.4","2014-2-31"
"New York Knicks*","41","31","0.569","8.0","41","31","107","104.7","2014-2-31"
"Miami Heat*","40","32","0.556","9.0","36","36","108.1","108","2014-2-31"
"Boston Celtics*","36","36","0.5","13.0","39","33","112.6","111.2","2014-2-31"
"Washington Wizards*","34","38","0.472","15.0","32","40","116.6","118.5","2014-2-31"
"Indiana Pacers","34","38","0.472","15.0","36","36","115.3","115.3","2014-2-31"
"Charlotte Hornets","33","39","0.458","16.0","32","40","109.5","111.4","2014-2-31"
"Chicago Bulls","31","41","0.431","18.0","34","38","110.7","111.6","2014-2-31"
"Toronto Raptors","27","45","0.375","22.0","35","37","111.3","111.7","2014-2-31"
"Cleveland Cavaliers","22","50","0.306","27.0","18","54","103.8","112.3","2014-2-31"
"Orlando Magic","21","51","0.292","28.0","17","55","104","113.3","2014-2-31"
"Detroit Pistons","20","52","0.278","29.0","26","46","106.6","111.1","2014-2-31"
"Utah Jazz*","52","20","0.722","—","55","17","116.4","107.2","2014-2-31"
"Phoenix Suns*","51","21","0.708","1.0","49","23","115.3","109.5","2014-2-31"
"Los Angeles Clippers*","47","25","0.653","5.0","49","23","114","107.8","2014-2-31"
"Denver Nuggets*","47","25","0.653","5.0","47","25","115.1","110.1","2014-2-31"
"Dallas Mavericks*","42","30","0.583","10.0","41","31","112.4","110.2","2014-2-31"
"Portland Trail Blazers*","42","30","0.583","10.0","40","32","116.1","114.3","2014-2-31"
"Los Angeles Lakers*","42","30","0.583","10.0","42","30","109.5","106.8","2014-2-31"
"Golden State Warriors","39","33","0.542","13.0","38","34","113.7","112.7","2014-2-31"
"Memphis Grizzlies*","38","34","0.528","14.0","38","34","113.3","112.3","2014-2-31"
"San Antonio Spurs","33","39","0.458","19.0","32","40","111.1","112.8","2014-2-31"
"New Orleans Pelicans","31","41","0.431","21.0","35","37","114.6","114.9","2014-2-31"
"Sacramento Kings","31","41","0.431","21.0","28","44","113.7","117.4","2014-2-31"
"Minnesota Timberwolves","23","49","0.319","29.0","24","48","112.1","117.7","2014-2-31"
"Oklahoma City Thunder","22","50","0.306","30.0","15","57","105","115.6","2014-2-31"
"Houston Rockets","17","55","0.236","35.0","20","52","108.8","116.7","2014-2-31"
"Toronto Raptors*","32","26",".552","—","35","23","100.1","97.1","2014-3-1"
"Brooklyn Nets*","28","29",".491","3.5","24","33","97.5","99.6","2014-3-1"
"New York Knicks","21","38",".356","11.5","24","35","97.7","100.4","2014-3-1"
"Boston Celtics","20","40",".333","13.0","22","38","95.5","99.1","2014-3-1"
"Philadelphia 76ers","15","44",".254","17.5","11","48","100.3","111.1","2014-3-1"
"Indiana Pacers*","45","13",".776","—","44","14","99.2","91.2","2014-3-1"
"Chicago Bulls*","32","26",".552","13.0","31","27","93.1","92.3","2014-3-1"
"Cleveland Cavaliers","24","37",".393","22.5","22","39","97.0","101.2","2014-3-1"
"Detroit Pistons","23","36",".390","22.5","24","35","101.0","103.7","2014-3-1"
"Milwaukee Bucks","11","47",".190","34.0","13","45","93.4","102.1","2014-3-1"
"Miami Heat*","42","14",".750","—","39","17","104.4","98.1","2014-3-1"
"Washington Wizards*","31","28",".525","12.5","31","28","100.6","99.8","2014-3-1"
"Charlotte Bobcats*","27","31",".466","16.0","25","33","95.0","96.7","2014-3-1"
"Atlanta Hawks*","26","31",".456","16.5","28","29","101.5","101.8","2014-3-1"
"Orlando Magic","18","43",".295","26.5","20","41","96.7","102.0","2014-3-1"
"Oklahoma City Thunder*","44","15",".746","—","42","17","104.9","98.6","2014-3-1"
"Portland Trail Blazers*","41","18",".695","3.0","39","20","107.8","102.9","2014-3-1"
"Minnesota Timberwolves","29","29",".500","14.5","37","21","105.7","101.6","2014-3-1"
"Denver Nuggets","25","33",".431","18.5","24","34","102.2","104.7","2014-3-1"
"Utah Jazz","21","37",".362","22.5","18","40","94.8","100.4","2014-3-1"
"Los Angeles Clippers*","41","20",".672","—","43","18","107.2","100.8","2014-3-1"
"Golden State Warriors*","36","23",".610","4.0","39","20","103.4","98.7","2014-3-1"
"Phoenix Suns","34","24",".586","5.5","35","23","104.9","102.0","2014-3-1"
"Los Angeles Lakers","20","39",".339","20.0","19","40","101.1","106.5","2014-3-1"
"Sacramento Kings","20","39",".339","20.0","24","35","101.6","104.1","2014-3-1"
"San Antonio Spurs*","42","16",".724","—","40","18","103.8","97.8","2014-3-1"
"Houston Rockets*","40","19",".678","2.5","38","21","106.4","101.9","2014-3-1"
"Dallas Mavericks*","36","24",".600","7.0","35","25","104.4","102.0","2014-3-1"
"Memphis Grizzlies*","33","25",".569","9.0","30","28","95.5","94.9","2014-3-1"
"New Orleans Pelicans","23","36",".390","19.5","24","35","98.8","101.7","2014-3-1"
"Toronto Raptors*","33","26",".559","—","36","23","100.2","97.1","2014-3-2"
"Brooklyn Nets*","28","29",".491","4.0","24","33","97.5","99.6","2014-3-2"
"New York Knicks","21","39",".350","12.5","24","36","97.6","100.5","2014-3-2"
"Boston Celtics","20","40",".333","13.5","22","38","95.5","99.1","2014-3-2"
"Philadelphia 76ers","15","45",".250","18.5","12","48","99.9","110.7","2014-3-2"
"Indiana Pacers*","46","13",".780","—","45","14","99.1","91.2","2014-3-2"
"Chicago Bulls*","33","26",".559","13.0","32","27","93.3","92.3","2014-3-2"
"Cleveland Cavaliers","24","37",".393","23.0","22","39","97.0","101.2","2014-3-2"
"Detroit Pistons","23","36",".390","23.0","24","35","101.0","103.7","2014-3-2"
"Milwaukee Bucks","11","47",".190","34.5","13","45","93.4","102.1","2014-3-2"
"Miami Heat*","42","14",".750","—","39","17","104.4","98.1","2014-3-2"
"Washington Wizards*","31","28",".525","12.5","31","28","100.6","99.8","2014-3-2"
"Charlotte Bobcats*","27","32",".458","16.5","25","34","95.0","97.0","2014-3-2"
"Atlanta Hawks*","26","32",".448","17.0","28","30","101.9","102.3","2014-3-2"
"Orlando Magic","19","43",".306","26.0","21","41","96.6","101.6","2014-3-2"
"Oklahoma City Thunder*","45","15",".750","—","43","17","105.1","98.6","2014-3-2"
"Portland Trail Blazers*","41","18",".695","3.5","39","20","107.8","102.9","2014-3-2"
"Minnesota Timberwolves","29","29",".500","15.0","37","21","105.7","101.6","2014-3-2"
"Denver Nuggets","25","33",".431","19.0","24","34","102.2","104.7","2014-3-2"
"Utah Jazz","21","38",".356","23.5","18","41","94.8","100.3","2014-3-2"
"Los Angeles Clippers*","41","20",".672","—","43","18","107.2","100.8","2014-3-2"
"Golden State Warriors*","36","24",".600","4.5","39","21","103.3","98.8","2014-3-2"
"Phoenix Suns","35","24",".593","5.0","35","24","105.3","102.3","2014-3-2"
"Los Angeles Lakers","20","39",".339","20.0","19","40","101.1","106.5","2014-3-2"
"Sacramento Kings","20","39",".339","20.0","24","35","101.6","104.1","2014-3-2"
"San Antonio Spurs*","43","16",".729","—","41","18","104.0","98.0","2014-3-2"
"Houston Rockets*","40","19",".678","3.0","38","21","106.4","101.9","2014-3-2"
