"team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"New Jersey Nets","16","34",".320","11.5","14","36","92.7","98.8","2012-3-25"
"Chicago Bulls*","40","10",".800","—","40","10","97.6","88.7","2012-3-25"
"Indiana Pacers*","28","19",".596","10.5","29","18","96.2","93.3","2012-3-25"
"Milwaukee Bucks","22","26",".458","17.0","23","25","98.2","98.9","2012-3-25"
"Cleveland Cavaliers","17","29",".370","21.0","16","30","94.5","99.1","2012-3-25"
"Detroit Pistons","16","32",".333","23.0","14","34","90.2","96.3","2012-3-25"
"Miami Heat*","35","12",".745","—","35","12","101.1","93.4","2012-3-25"
"Orlando Magic*","31","18",".633","5.0","28","21","93.8","91.7","2012-3-25"
"Atlanta Hawks*","30","20",".600","6.5","29","21","94.8","92.7","2012-3-25"
"Washington Wizards","11","37",".229","24.5","12","36","93.4","100.9","2012-3-25"
"Charlotte Bobcats","7","39",".152","27.5","6","40","87.4","100.7","2012-3-25"
"Oklahoma City Thunder*","37","12",".755","—","35","14","103.6","97.2","2012-3-25"
"Denver Nuggets*","26","23",".531","11.0","26","23","103.6","102.5","2012-3-25"
"Utah Jazz*","26","23",".531","11.0","24","25","99.0","99.1","2012-3-25"
"Minnesota Timberwolves","24","26",".480","13.5","25","25","99.4","99.2","2012-3-25"
"Portland Trail Blazers","23","26",".469","14.0","26","23","96.7","95.8","2012-3-25"
"Los Angeles Lakers*","30","19",".612","—","29","20","95.9","93.4","2012-3-25"
"Los Angeles Clippers*","27","21",".563","2.5","26","22","96.9","95.5","2012-3-25"
"Phoenix Suns","25","24",".510","5.0","24","25","96.9","97.3","2012-3-25"
"Golden State Warriors","20","27",".426","9.0","20","27","97.9","99.8","2012-3-25"
"Sacramento Kings","17","31",".354","12.5","15","33","97.8","103.4","2012-3-25"
"San Antonio Spurs*","33","14",".702","—","31","16","100.8","96.0","2012-3-25"
"Dallas Mavericks*","28","22",".560","6.5","28","22","95.0","93.3","2012-3-25"
"Memphis Grizzlies*","26","21",".553","7.0","26","21","95.3","94.0","2012-3-25"
"Houston Rockets","26","23",".531","8.0","25","24","98.1","97.6","2012-3-25"
"New Orleans Hornets","12","36",".250","21.5","16","32","89.0","93.8","2012-3-25"
"Boston Celtics*","27","22",".551","—","26","23","91.4","90.6","2012-3-26"
"Philadelphia 76ers*","27","22",".551","—","35","14","93.8","87.6","2012-3-26"
"New York Knicks*","25","25",".500","2.5","29","21","97.1","94.8","2012-3-26"
"Toronto Raptors","16","34",".320","11.5","18","32","91.2","95.2","2012-3-26"
"New Jersey Nets","16","35",".314","12.0","14","37","92.5","98.9","2012-3-26"
"Chicago Bulls*","40","11",".784","—","40","11","97.5","89.1","2012-3-26"
"Indiana Pacers*","29","19",".604","9.5","30","18","96.4","93.2","2012-3-26"
"Milwaukee Bucks","22","27",".449","17.0","23","26","97.9","98.7","2012-3-26"
"Cleveland Cavaliers","17","29",".370","20.5","16","30","94.5","99.1","2012-3-26"
"Detroit Pistons","17","32",".347","22.0","14","35","89.9","95.9","2012-3-26"
"Miami Heat*","35","13",".729","—","36","12","100.9","93.6","2012-3-26"
"Orlando Magic*","32","18",".640","4.0","29","21","94.2","91.9","2012-3-26"
"Atlanta Hawks*","30","20",".600","6.0","29","21","94.8","92.7","2012-3-26"
"Washington Wizards","11","38",".224","24.5","13","36","93.1","100.4","2012-3-26"
"Charlotte Bobcats","7","40",".149","27.5","6","41","87.6","100.7","2012-3-26"
"Oklahoma City Thunder*","37","12",".755","—","35","14","103.6","97.2","2012-3-26"
"Denver Nuggets*","27","23",".540","10.5","27","23","103.7","102.3","2012-3-26"
"Utah Jazz*","27","23",".540","10.5","25","25","99.1","98.8","2012-3-26"
"Minnesota Timberwolves","24","26",".480","13.5","25","25","99.4","99.2","2012-3-26"
"Portland Trail Blazers","23","26",".469","14.0","26","23","96.7","95.8","2012-3-26"
"Los Angeles Lakers*","30","19",".612","—","29","20","95.9","93.4","2012-3-26"
"Los Angeles Clippers*","28","21",".571","2.0","27","22","96.9","95.3","2012-3-26"
"Phoenix Suns","25","24",".510","5.0","24","25","96.9","97.3","2012-3-26"
"Golden State Warriors","20","27",".426","9.0","20","27","97.9","99.8","2012-3-26"
"Sacramento Kings","17","32",".347","13.0","15","34","98.0","103.6","2012-3-26"
"San Antonio Spurs*","33","14",".702","—","31","16","100.8","96.0","2012-3-26"
"Dallas Mavericks*","28","22",".560","6.5","28","22","95.0","93.3","2012-3-26"
"Houston Rockets","27","23",".540","7.5","26","24","98.4","97.7","2012-3-26"
"Memphis Grizzlies*","26","21",".553","7.0","26","21","95.3","94.0","2012-3-26"
"New Orleans Hornets","12","37",".245","22.0","16","33","88.9","93.8","2012-3-26"
"Philadelphia 76ers*","28","22",".560","—","36","14","94.0","87.6","2012-3-27"
"Boston Celtics*","27","22",".551","0.5","26","23","91.4","90.6","2012-3-27"
"New York Knicks*","25","25",".500","3.0","29","21","97.1","94.8","2012-3-27"
"Toronto Raptors","16","34",".320","12.0","18","32","91.2","95.2","2012-3-27"
"New Jersey Nets","16","35",".314","12.5","14","37","92.5","98.9","2012-3-27"
"Chicago Bulls*","40","11",".784","—","40","11","97.5","89.1","2012-3-27"
"Indiana Pacers*","29","19",".604","9.5","30","18","96.4","93.2","2012-3-27"
"Milwaukee Bucks","23","27",".460","16.5","24","26","98.1","98.7","2012-3-27"
"Cleveland Cavaliers","17","30",".362","21.0","15","32","94.3","99.2","2012-3-27"
"Detroit Pistons","17","32",".347","22.0","14","35","89.9","95.9","2012-3-27"
"Miami Heat*","35","13",".729","—","36","12","100.9","93.6","2012-3-27"
"Orlando Magic*","32","18",".640","4.0","29","21","94.2","91.9","2012-3-27"
"Atlanta Hawks*","30","21",".588","6.5","29","22","94.9","93.0","2012-3-27"
"Washington Wizards","11","38",".224","24.5","13","36","93.1","100.4","2012-3-27"
"Charlotte Bobcats","7","40",".149","27.5","6","41","87.6","100.7","2012-3-27"
"Oklahoma City Thunder*","38","12",".760","—","36","14","103.7","97.2","2012-3-27"
"Denver Nuggets*","27","23",".540","11.0","27","23","103.7","102.3","2012-3-27"
"Utah Jazz*","27","23",".540","11.0","25","25","99.1","98.8","2012-3-27"
"Minnesota Timberwolves","24","27",".471","14.5","26","25","99.2","99.1","2012-3-27"
"Portland Trail Blazers","23","27",".460","15.0","26","24","96.7","96.0","2012-3-27"
"Los Angeles Lakers*","31","19",".620","—","30","20","96.0","93.6","2012-3-27"
"Los Angeles Clippers*","28","21",".571","2.5","27","22","96.9","95.3","2012-3-27"
"Phoenix Suns","25","25",".500","6.0","24","26","97.0","97.5","2012-3-27"
"Golden State Warriors","20","28",".417","10.0","21","27","97.9","99.9","2012-3-27"
"Sacramento Kings","17","32",".347","13.5","15","34","98.0","103.6","2012-3-27"
"San Antonio Spurs*","34","14",".708","—","32","16","100.9","96.0","2012-3-27"
"Dallas Mavericks*","29","22",".569","6.5","29","22","94.9","93.1","2012-3-27"
"Memphis Grizzlies*","27","21",".563","7.0","27","21","95.2","93.8","2012-3-27"
"Houston Rockets","27","24",".529","8.5","26","25","98.1","97.6","2012-3-27"
"New Orleans Hornets","12","37",".245","22.5","16","33","88.9","93.8","2012-3-27"
"Boston Celtics*","28","22",".560","—","27","23","91.4","90.4","2012-3-28"
"Philadelphia 76ers*","28","22",".560","—","36","14","94.0","87.6","2012-3-28"
"New York Knicks*","26","25",".510","2.5","30","21","97.3","94.6","2012-3-28"
"Toronto Raptors","17","34",".333","11.5","18","33","91.5","95.3","2012-3-28"
"New Jersey Nets","17","35",".327","12.0","15","37","92.6","98.6","2012-3-28"
"Chicago Bulls*","41","11",".788","—","41","11","97.5","88.9","2012-3-28"
"Indiana Pacers*","29","20",".592","10.5","30","19","96.2","93.3","2012-3-28"
"Milwaukee Bucks","23","27",".460","17.0","24","26","98.1","98.7","2012-3-28"
"Detroit Pistons","18","32",".360","22.0","15","35","89.9","95.4","2012-3-28"
"Cleveland Cavaliers","17","31",".354","22.0","16","32","93.9","98.9","2012-3-28"
"Miami Heat*","35","13",".729","—","36","12","100.9","93.6","2012-3-28"
"Orlando Magic*","32","19",".627","4.5","29","22","94.1","92.2","2012-3-28"
"Atlanta Hawks*","30","22",".577","7.0","29","23","94.6","93.1","2012-3-28"
"Washington Wizards","11","38",".224","24.5","13","36","93.1","100.4","2012-3-28"
"Charlotte Bobcats","7","41",".146","28.0","6","42","87.5","100.4","2012-3-28"
"Oklahoma City Thunder*","38","12",".760","—","36","14","103.7","97.2","2012-3-28"
"Denver Nuggets*","27","24",".529","11.5","28","23","103.6","102.3","2012-3-28"
"Utah Jazz*","27","24",".529","11.5","26","25","98.8","98.7","2012-3-28"
"Minnesota Timberwolves","25","27",".481","14.0","26","26","98.9","98.8","2012-3-28"
"Portland Trail Blazers","23","27",".460","15.0","26","24","96.7","96.0","2012-3-28"
"Los Angeles Lakers*","31","19",".620","—","30","20","96.0","93.6","2012-3-28"
"Los Angeles Clippers*","29","21",".580","2.0","28","22","97.0","95.1","2012-3-28"
"Phoenix Suns","25","26",".490","6.5","24","27","96.7","97.6","2012-3-28"
"Golden State Warriors","20","29",".408","10.5","21","28","97.7","100.0","2012-3-28"
"Sacramento Kings","17","33",".340","14.0","16","34","98.3","103.8","2012-3-28"
"San Antonio Spurs*","35","14",".714","—","33","16","101.2","96.4","2012-3-28"
"Dallas Mavericks*","29","22",".569","7.0","29","22","94.9","93.1","2012-3-28"
"Memphis Grizzlies*","27","21",".563","7.5","27","21","95.2","93.8","2012-3-28"
"Houston Rockets","27","24",".529","9.0","26","25","98.1","97.6","2012-3-28"
"New Orleans Hornets","13","37",".260","22.5","17","33","89.2","93.7","2012-3-28"
"Boston Celtics*","28","22",".560","—","27","23","91.4","90.4","2012-3-29"
"Philadelphia 76ers*","28","22",".560","—","36","14","94.0","87.6","2012-3-29"
"New York Knicks*","26","25",".510","2.5","30","21","97.3","94.6","2012-3-29"
"Toronto Raptors","17","34",".333","11.5","18","33","91.5","95.3","2012-3-29"
"New Jersey Nets","17","35",".327","12.0","15","37","92.6","98.6","2012-3-29"
"Chicago Bulls*","41","11",".788","—","41","11","97.5","88.9","2012-3-29"
"Indiana Pacers*","30","20",".600","10.0","30","20","96.1","93.3","2012-3-29"
"Milwaukee Bucks","23","27",".460","17.0","24","26","98.1","98.7","2012-3-29"
"Detroit Pistons","18","32",".360","22.0","15","35","89.9","95.4","2012-3-29"
"Cleveland Cavaliers","17","31",".354","22.0","16","32","93.9","98.9","2012-3-29"
"Miami Heat*","36","13",".735","—","37","12","101.0","93.4","2012-3-29"
"Orlando Magic*","32","19",".627","5.0","29","22","94.1","92.2","2012-3-29"
"Atlanta Hawks*","30","22",".577","7.5","29","23","94.6","93.1","2012-3-29"
"Washington Wizards","11","39",".220","25.5","13","37","93.0","100.3","2012-3-29"
"Charlotte Bobcats","7","41",".146","28.5","6","42","87.5","100.4","2012-3-29"
"Oklahoma City Thunder*","39","12",".765","—","37","14","103.7","97.1","2012-3-29"
"Denver Nuggets*","27","24",".529","12.0","28","23","103.6","102.3","2012-3-29"
"Utah Jazz*","27","24",".529","12.0","26","25","98.8","98.7","2012-3-29"
"Minnesota Timberwolves","25","27",".481","14.5","26","26","98.9","98.8","2012-3-29"
"Portland Trail Blazers","24","27",".471","15.0","27","24","96.7","96.0","2012-3-29"
"Los Angeles Lakers*","31","20",".608","—","30","21","96.0","93.7","2012-3-29"
"Los Angeles Clippers*","29","21",".580","1.5","28","22","97.0","95.1","2012-3-29"
"Phoenix Suns","25","26",".490","6.0","24","27","96.7","97.6","2012-3-29"
"Golden State Warriors","20","29",".408","10.0","21","28","97.7","100.0","2012-3-29"
"Sacramento Kings","17","33",".340","13.5","16","34","98.3","103.8","2012-3-29"
"San Antonio Spurs*","35","14",".714","—","33","16","101.2","96.4","2012-3-29"
"Dallas Mavericks*","29","23",".558","7.5","29","23","94.7","93.3","2012-3-29"
"Memphis Grizzlies*","27","21",".563","7.5","27","21","95.2","93.8","2012-3-29"
"Houston Rockets","27","24",".529","9.0","26","25","98.1","97.6","2012-3-29"
"New Orleans Hornets","13","38",".255","23.0","17","34","89.2","93.8","2012-3-29"
"Boston Celtics*","29","22",".569","—","28","23","91.6","90.2","2012-3-30"
"Philadelphia 76ers*","28","23",".549","1.0","36","15","93.6","87.7","2012-3-30"
"New York Knicks*","26","26",".500","3.5","31","21","97.2","94.7","2012-3-30"
"New Jersey Nets","18","35",".340","12.0","16","37","92.8","98.7","2012-3-30"
"Toronto Raptors","17","35",".327","12.5","19","33","91.7","95.6","2012-3-30"
"Chicago Bulls*","42","11",".792","—","42","11","97.2","88.5","2012-3-30"
"Indiana Pacers*","30","20",".600","10.5","30","20","96.1","93.3","2012-3-30"
"Milwaukee Bucks","24","27",".471","17.0","26","25","98.5","98.4","2012-3-30"
"Detroit Pistons","18","33",".353","23.0","15","36","89.5","95.2","2012-3-30"
"Cleveland Cavaliers","17","32",".347","23.0","15","34","93.7","99.4","2012-3-30"
"Miami Heat*","37","13",".740","—","38","12","101.3","93.6","2012-3-30"
"Orlando Magic*","32","20",".615","6.0","30","22","94.2","92.3","2012-3-30"
"Atlanta Hawks*","31","22",".585","7.5","30","23","94.7","93.0","2012-3-30"
"Washington Wizards","12","39",".235","25.5","14","37","93.1","99.8","2012-3-30"
"Charlotte Bobcats","7","42",".143","29.5","6","43","87.5","100.4","2012-3-30"
"Oklahoma City Thunder*","39","12",".765","—","37","14","103.7","97.1","2012-3-30"
"Denver Nuggets*","28","24",".538","11.5","29","23","103.5","102.0","2012-3-30"
"Utah Jazz*","27","25",".519","12.5","26","26","98.9","98.8","2012-3-30"
"Minnesota Timberwolves","25","28",".472","15.0","26","27","98.6","98.8","2012-3-30"
"Portland Trail Blazers","24","28",".462","15.5","27","25","96.8","96.0","2012-3-30"
"Los Angeles Lakers*","31","20",".608","—","30","21","96.0","93.7","2012-3-30"
"Los Angeles Clippers*","30","21",".588","1.0","29","22","97.0","95.2","2012-3-30"
"Phoenix Suns","25","26",".490","6.0","24","27","96.7","97.6","2012-3-30"
"Golden State Warriors","20","30",".400","10.5","21","29","97.8","100.0","2012-3-30"
"Sacramento Kings","18","33",".353","13.0","16","35","98.4","103.8","2012-3-30"
"San Antonio Spurs*","35","14",".714","—","33","16","101.2","96.4","2012-3-30"
"Dallas Mavericks*","30","23",".566","7.0","29","24","94.8","93.4","2012-3-30"
"Houston Rockets","28","24",".538","8.5","27","25","98.1","97.4","2012-3-30"
"Memphis Grizzlies*","27","22",".551","8.0","27","22","95.1","93.9","2012-3-30"
"New Orleans Hornets","13","38",".255","23.0","17","34","89.2","93.8","2012-3-30"
"Boston Celtics*","29","22",".569","—","28","23","91.6","90.2","2012-3-31"
"Philadelphia 76ers*","29","23",".558","0.5","37","15","93.6","87.8","2012-3-31"
"New York Knicks*","27","26",".509","3.0","32","21","97.1","94.4","2012-3-31"
"New Jersey Nets","19","35",".352","11.5","17","37","93.1","98.7","2012-3-31"
"Toronto Raptors","17","35",".327","12.5","19","33","91.7","95.6","2012-3-31"
"Chicago Bulls*","42","11",".792","—","42","11","97.2","88.5","2012-3-31"
"Indiana Pacers*","30","21",".588","11.0","30","21","96.2","93.6","2012-3-31"
"Milwaukee Bucks","24","28",".462","17.5","26","26","98.4","98.4","2012-3-31"
"Detroit Pistons","19","33",".365","22.5","16","36","89.9","95.4","2012-3-31"
"Cleveland Cavaliers","17","33",".340","23.5","15","35","93.3","99.2","2012-3-31"
"Miami Heat*","37","13",".740","—","38","12","101.3","93.6","2012-3-31"
"Orlando Magic*","32","20",".615","6.0","30","22","94.2","92.3","2012-3-31"
"Atlanta Hawks*","31","23",".574","8.0","30","24","94.6","93.1","2012-3-31"
"Washington Wizards","12","39",".235","25.5","14","37","93.1","99.8","2012-3-31"
"Charlotte Bobcats","7","43",".140","30.0","7","43","87.9","100.6","2012-3-31"
"Oklahoma City Thunder*","39","12",".765","—","37","14","103.7","97.1","2012-3-31"
"Denver Nuggets*","28","24",".538","11.5","29","23","103.5","102.0","2012-3-31"
"Utah Jazz*","27","26",".509","13.0","26","27","98.8","99.0","2012-3-31"
"Minnesota Timberwolves","25","28",".472","15.0","26","27","98.6","98.8","2012-3-31"
"Portland Trail Blazers","24","28",".462","15.5","27","25","96.8","96.0","2012-3-31"
"Los Angeles Lakers*","32","20",".615","—","30","22","95.8","93.6","2012-3-31"
"Los Angeles Clippers*","31","21",".596","1.0","30","22","97.2","95.2","2012-3-31"
"Phoenix Suns","25","26",".490","6.5","24","27","96.7","97.6","2012-3-31"
"Golden State Warriors","20","30",".400","11.0","21","29","97.8","100.0","2012-3-31"
"Sacramento Kings","18","34",".346","14.0","16","36","98.4","103.9","2012-3-31"
"San Antonio Spurs*","36","14",".720","—","33","17","101.4","96.5","2012-3-31"
"Dallas Mavericks*","30","23",".566","7.5","29","24","94.8","93.4","2012-3-31"
"Memphis Grizzlies*","28","22",".560","8.0","27","23","95.2","93.9","2012-3-31"
"Houston Rockets","28","24",".538","9.0","27","25","98.1","97.4","2012-3-31"
"New Orleans Hornets","13","39",".250","24.0","17","35","89.2","93.7","2012-3-31"
"Boston Celtics*","30","22",".577","—","29","23","91.6","89.8","2012-4-1"
"Philadelphia 76ers*","29","23",".558","1.0","37","15","93.6","87.8","2012-4-1"
"New York Knicks*","27","26",".509","3.5","32","21","97.1","94.4","2012-4-1"
"New Jersey Nets","19","35",".352","12.0","17","37","93.1","98.7","2012-4-1"
"Toronto Raptors","18","35",".340","12.5","19","34","91.8","95.5","2012-4-1"
"Chicago Bulls*","42","12",".778","—","42","12","96.9","88.6","2012-4-1"
"Indiana Pacers*","31","21",".596","10.0","31","21","96.4","93.8","2012-4-1"
"Milwaukee Bucks","24","28",".462","17.0","26","26","98.4","98.4","2012-4-1"
"Detroit Pistons","19","33",".365","22.0","16","36","89.9","95.4","2012-4-1"
"Cleveland Cavaliers","17","33",".340","23.0","15","35","93.3","99.2","2012-4-1"
"Miami Heat*","37","14",".725","—","38","13","100.7","93.5","2012-4-1"
"Orlando Magic*","32","21",".604","6.0","30","23","94.3","92.5","2012-4-1"
"Atlanta Hawks*","31","23",".574","7.5","30","24","94.6","93.1","2012-4-1"
"Washington Wizards","12","40",".231","25.5","14","38","93.1","99.8","2012-4-1"
"Charlotte Bobcats","7","43",".140","29.5","7","43","87.9","100.6","2012-4-1"
"Oklahoma City Thunder*","40","12",".769","—","37","15","103.5","96.7","2012-4-1"
"Denver Nuggets*","29","24",".547","11.5","29","24","103.5","102.0","2012-4-1"
"Utah Jazz*","27","26",".509","13.5","26","27","98.8","99.0","2012-4-1"
"Portland Trail Blazers","25","28",".472","15.5","28","25","97.2","96.2","2012-4-1"
"Minnesota Timberwolves","25","29",".463","16.0","26","28","98.7","99.1","2012-4-1"
"Los Angeles Lakers*","33","20",".623","—","31","22","96.3","93.9","2012-4-1"
"Los Angeles Clippers*","31","21",".596","1.5","30","22","97.2","95.2","2012-4-1"
"Phoenix Suns","26","26",".500","6.5","25","27","96.7","97.2","2012-4-1"
"Golden State Warriors","20","31",".392","12.0","21","30","98.0","100.4","2012-4-1"
"Sacramento Kings","18","34",".346","14.5","16","36","98.4","103.9","2012-4-1"
"San Antonio Spurs*","36","14",".720","—","33","17","101.4","96.5","2012-4-1"
"Dallas Mavericks*","30","23",".566","7.5","29","24","94.8","93.4","2012-4-1"
"Memphis Grizzlies*","28","22",".560","8.0","27","23","95.2","93.9","2012-4-1"
